Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,29,UTA,Utah Jazz,Al Jefferson,27,4,4,35.3,9.0,17.0,0.53,0.0,0.3,0.0,9.0,16.8,0.54,0.53,0.3,1.0,0.25,1.8,6.8,8.5,2.5,1.3,0.8,1.3,2.5,18.3
2012,29,UTA,Utah Jazz,Paul Millsap,26,4,4,34.8,5.0,13.5,0.37,0.0,0.8,0.0,5.0,12.8,0.39,0.37,2.0,4.0,0.5,4.3,6.8,11.0,0.5,0.3,2.5,2.3,2.8,12.0
2012,29,UTA,Utah Jazz,Gordon Hayward,21,4,4,30.8,1.5,8.3,0.18,0.3,3.0,0.08,1.3,5.3,0.24,0.2,4.0,4.0,1.0,0.5,2.3,2.8,3.0,0.8,0.0,0.8,1.0,7.3
2012,29,UTA,Utah Jazz,Devin Harris,28,4,4,30.0,4.8,12.0,0.4,1.0,3.8,0.27,3.8,8.3,0.46,0.44,2.5,3.5,0.71,0.0,1.5,1.5,3.8,0.8,0.5,3.0,3.5,13.0
2012,29,UTA,Utah Jazz,Derrick Favors,20,4,1,29.0,3.8,9.0,0.42,0.0,0.0,,3.8,9.0,0.42,0.42,4.3,7.3,0.59,3.5,6.0,9.5,0.5,1.3,1.5,1.3,2.8,11.8
2012,29,UTA,Utah Jazz,DeMarre Carroll,25,4,0,18.3,2.3,4.8,0.47,0.3,1.3,0.2,2.0,3.5,0.57,0.5,0.0,0.0,,1.8,2.0,3.8,0.8,0.5,0.3,0.8,2.3,4.8
2012,29,UTA,Utah Jazz,Jamaal Tinsley,33,4,0,16.3,1.3,5.0,0.25,0.3,1.0,0.25,1.0,4.0,0.25,0.28,1.0,1.0,1.0,0.0,0.5,0.5,3.0,0.5,0.0,1.5,1.8,3.8
2012,29,UTA,Utah Jazz,Alec Burks,20,4,0,15.8,1.8,7.0,0.25,0.0,0.5,0.0,1.8,6.5,0.27,0.25,3.0,3.5,0.86,1.3,1.5,2.8,0.8,0.5,0.0,0.8,1.0,6.5
2012,29,UTA,Utah Jazz,Josh Howard,31,4,3,15.8,1.3,4.3,0.29,0.3,0.5,0.5,1.0,3.8,0.27,0.32,1.0,1.3,0.8,1.0,2.5,3.5,1.0,0.5,0.3,0.5,0.8,3.8
2012,29,UTA,Utah Jazz,Enes Kanter,19,4,0,10.8,1.8,4.0,0.44,0.0,0.0,,1.8,4.0,0.44,0.44,0.0,0.3,0.0,2.0,2.0,4.0,0.3,0.0,1.0,1.0,1.8,3.5
2012,29,UTA,Utah Jazz,Jeremy Evans,24,2,0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.5,1.0
2012,29,UTA,Utah Jazz,Blake Ahearn,27,3,0,2.7,0.7,1.0,0.67,0.3,0.3,1.0,0.3,0.7,0.5,0.83,0.0,0.0,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7
