SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,20,NYK,Carmelo Anthony,27,5,5,40.8,10.4,24.8,0.42,0.8,3.6,0.22,9.6,21.2,0.45,0.44,6.2,8.2,0.76,2.6,5.6,8.2,2.2,1.2,0.2,2.8,4.2,27.8
2012,20,NYK,J.R. Smith,26,5,0,35.0,4.8,15.2,0.32,1.0,5.6,0.18,3.8,9.6,0.4,0.35,1.6,1.6,1.0,0.4,2.2,2.6,2.2,1.2,0.2,2.2,3.8,12.2
2012,20,NYK,Amar'e Stoudemire,29,4,4,34.8,5.0,9.0,0.56,0.0,0.0,,5.0,9.0,0.56,0.56,5.3,7.0,0.75,2.0,4.5,6.5,0.8,1.3,0.3,3.0,4.0,15.3
2012,20,NYK,Tyson Chandler,29,5,5,33.4,2.2,5.0,0.44,0.0,0.0,,2.2,5.0,0.44,0.44,1.8,3.0,0.6,3.6,5.4,9.0,0.8,1.4,1.4,3.0,3.6,6.2
2012,20,NYK,Baron Davis,32,4,4,24.3,2.8,5.8,0.48,1.0,3.5,0.29,1.8,2.3,0.78,0.56,1.3,1.3,1.0,0.0,0.8,0.8,3.3,0.0,0.0,3.3,3.8,7.8
2012,20,NYK,Mike Bibby,33,5,1,23.6,1.8,4.6,0.39,1.4,3.4,0.41,0.4,1.2,0.33,0.54,0.4,0.6,0.67,0.6,3.6,4.2,2.6,0.2,0.0,0.8,1.4,5.4
2012,20,NYK,Landry Fields,23,5,4,23.0,3.0,6.2,0.48,0.2,1.0,0.2,2.8,5.2,0.54,0.5,1.0,1.4,0.71,0.8,2.2,3.0,1.4,0.6,0.0,1.8,1.0,7.2
2012,20,NYK,Steve Novak,28,5,1,19.0,0.8,1.8,0.44,0.8,1.4,0.57,0.0,0.4,0.0,0.67,0.0,0.0,,0.6,2.4,3.0,0.0,0.0,0.2,0.6,1.4,2.4
2012,20,NYK,Iman Shumpert,21,1,1,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
2012,20,NYK,Toney Douglas,25,1,0,8.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2012,20,NYK,Jared Jeffries,30,5,0,6.8,0.2,1.2,0.17,0.0,0.0,,0.2,1.2,0.17,0.17,0.0,0.0,,1.2,1.2,2.4,0.0,0.2,0.0,0.2,1.0,0.4
2012,20,NYK,Josh Harrellson,22,4,0,6.3,1.0,2.3,0.44,0.0,0.3,0.0,1.0,2.0,0.5,0.44,0.5,0.5,1.0,0.8,1.3,2.0,0.0,0.0,0.0,0.5,1.5,2.5
2012,20,NYK,Jerome Jordan,25,1,0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
