Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,21,OKC,Oklahoma City Thunder,Kevin Durant,23,20,20,41.9,9.9,19.2,0.52,2.1,5.5,0.37,7.9,13.7,0.57,0.57,6.7,7.7,0.86,0.7,6.8,7.4,3.7,1.5,1.2,3.2,2.6,28.5
2012,21,OKC,Oklahoma City Thunder,Russell Westbrook,23,20,20,38.4,8.9,20.4,0.44,0.9,3.3,0.28,8.0,17.1,0.46,0.46,4.5,5.6,0.8,1.1,4.4,5.5,5.9,1.6,0.4,2.3,2.5,23.1
2012,21,OKC,Oklahoma City Thunder,James Harden,22,20,0,31.5,4.7,10.7,0.44,1.6,3.9,0.41,3.1,6.8,0.45,0.51,5.4,6.3,0.86,0.7,4.5,5.1,3.4,1.6,0.1,2.1,3.4,16.3
2012,21,OKC,Oklahoma City Thunder,Serge Ibaka,22,20,20,28.5,4.2,8.0,0.53,0.1,0.2,0.25,4.2,7.8,0.54,0.53,1.3,1.8,0.72,2.4,3.4,5.8,0.6,0.6,3.0,0.6,2.9,9.8
2012,21,OKC,Oklahoma City Thunder,Kendrick Perkins,27,20,20,25.9,1.9,4.5,0.42,0.0,0.0,,1.9,4.5,0.42,0.42,1.0,1.3,0.8,1.8,4.5,6.2,0.7,0.4,1.3,1.5,3.0,4.7
2012,21,OKC,Oklahoma City Thunder,Derek Fisher,37,20,0,22.3,2.5,5.9,0.42,0.9,2.4,0.38,1.6,3.5,0.44,0.49,0.5,0.5,1.0,0.1,1.5,1.6,1.3,0.9,0.1,0.3,1.9,6.3
2012,21,OKC,Oklahoma City Thunder,Thabo Sefolosha,27,20,20,22.3,2.1,5.1,0.4,0.8,2.5,0.33,1.3,2.7,0.47,0.48,0.4,0.5,0.89,0.6,2.1,2.7,1.3,1.5,0.5,0.6,2.2,5.3
2012,21,OKC,Oklahoma City Thunder,Nick Collison,31,20,0,16.6,1.7,2.6,0.65,0.0,0.0,,1.7,2.6,0.65,0.65,0.2,0.4,0.43,1.5,1.9,3.4,1.0,0.6,0.3,0.6,2.6,3.5
2012,21,OKC,Oklahoma City Thunder,Nazr Mohammed,34,8,0,10.4,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.3,0.5,0.5,0.9,1.1,2.0,0.1,0.0,0.4,0.3,2.4,2.3
2012,21,OKC,Oklahoma City Thunder,Daequan Cook,24,16,0,6.8,0.9,2.3,0.38,0.5,1.5,0.33,0.4,0.8,0.46,0.49,0.0,0.1,0.0,0.0,0.6,0.6,0.3,0.2,0.0,0.0,0.4,2.3
2012,21,OKC,Oklahoma City Thunder,Cole Aldrich,23,5,0,5.0,0.8,1.8,0.44,0.0,0.0,,0.8,1.8,0.44,0.44,0.4,0.8,0.5,1.0,1.6,2.6,0.0,0.0,0.0,0.0,0.6,2.0
2012,21,OKC,Oklahoma City Thunder,Royal Ivey,30,5,0,4.2,0.8,2.2,0.36,0.4,1.0,0.4,0.4,1.2,0.33,0.46,0.2,0.4,0.5,0.2,0.4,0.6,0.2,0.4,0.0,0.2,0.4,2.2
2012,21,OKC,Oklahoma City Thunder,Lazar Hayward,25,5,0,3.6,0.4,0.6,0.67,0.0,0.0,,0.4,0.6,0.67,0.67,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.2,0.4,0.8
