Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",20.0,NBA,SF,5.0,5.0,157.0,26.0,59.0,0.44,9.0,19.0,0.47,17.0,40.0,0.42,0.52,16.0,20.0,0.8,12.0,19.0,31.0,3.0,5.0,3.0,10.0,11.0,77.0
2002,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",22.0,NBA,SF,3.0,2.0,79.0,12.0,32.0,0.38,1.0,6.0,0.17,11.0,26.0,0.42,0.39,13.0,13.0,1.0,4.0,7.0,11.0,2.0,1.0,0.0,2.0,10.0,38.0
2005,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",25.0,NBA,SF,8.0,8.0,312.0,43.0,106.0,0.41,5.0,25.0,0.2,38.0,81.0,0.47,0.43,44.0,50.0,0.88,11.0,32.0,43.0,13.0,3.0,3.0,16.0,25.0,135.0
2008,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",28.0,NBA,PF,10.0,10.0,417.0,71.0,163.0,0.44,21.0,68.0,0.31,50.0,95.0,0.53,0.5,32.0,39.0,0.82,24.0,48.0,72.0,34.0,11.0,5.0,23.0,18.0,195.0
2009,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",29.0,NBA,PF,24.0,24.0,986.0,156.0,348.0,0.45,52.0,132.0,0.39,104.0,216.0,0.48,0.52,91.0,116.0,0.78,29.0,124.0,153.0,70.0,25.0,13.0,50.0,50.0,455.0
2010,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",30.0,NBA,PF,14.0,14.0,512.0,66.0,143.0,0.46,28.0,75.0,0.37,38.0,68.0,0.56,0.56,20.0,25.0,0.8,15.0,64.0,79.0,32.0,15.0,10.0,25.0,38.0,180.0
2013,16,1747,MIA,Miami Heat,Rashard Lewis,"August 8, 1979",33.0,NBA,PF,11.0,0.0,47.0,8.0,20.0,0.4,0.0,4.0,0.0,8.0,16.0,0.5,0.4,1.0,2.0,0.5,1.0,6.0,7.0,4.0,2.0,2.0,6.0,5.0,17.0
2014,16,1747,MIA,Miami Heat,Rashard Lewis,"August 8, 1979",34.0,NBA,SF,18.0,8.0,319.0,35.0,85.0,0.41,22.0,59.0,0.37,13.0,26.0,0.5,0.54,3.0,4.0,0.75,4.0,33.0,37.0,5.0,7.0,6.0,5.0,29.0,95.0
