Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
3169,24.0,538.0,9.23,0.41,0.26,0.07,7.83,13.8,10.73,17.37,1.67,0.97,12.33,23.57,0.1,0.4,0.6,-0.02,-2.07,-1.03,-3.07,0.1
