PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rasheed Wallace,27,3,3,125,8.1,19.9,0.406,2.0,4.9,0.41200000000000003,6.0,15.0,0.40399999999999997,3.7,4.6,0.813,2.9,7.8,10.7,1.4,0.6,0.6,0.6,3.5,21.9
Bonzi Wells,25,3,3,106,4.8,12.9,0.368,0.0,2.4,0.0,4.8,10.5,0.452,3.1,4.4,0.6920000000000001,1.4,2.7,4.1,4.4,2.0,0.3,3.7,3.7,12.6
Scottie Pippen,36,3,3,99,6.5,14.2,0.462,2.2,4.0,0.545,4.4,10.2,0.429,2.5,2.9,0.875,2.9,7.3,10.2,6.2,1.5,0.7,3.6,5.1,17.8
Damon Stoudamire,28,3,3,99,1.8,8.0,0.22699999999999998,1.1,1.5,0.75,0.7,6.5,0.111,0.7,1.1,0.667,0.4,2.2,2.5,3.6,0.7,0.0,1.5,1.8,5.5
Derek Anderson,27,3,0,76,6.2,14.2,0.433,0.9,2.8,0.33299999999999996,5.2,11.4,0.45799999999999996,7.6,8.5,0.889,1.4,1.9,3.3,3.3,0.9,0.0,2.8,0.5,20.8
Dale Davis,32,3,3,70,1.5,5.7,0.273,0.0,0.0,,1.5,5.7,0.273,0.5,1.0,0.5,3.1,7.2,10.3,2.1,2.1,1.5,1.0,8.2,3.6
Ruben Patterson,26,3,0,65,2.8,8.3,0.33299999999999996,0.0,0.6,0.0,2.8,7.8,0.35700000000000004,3.3,4.4,0.75,1.1,2.8,3.9,0.6,1.7,0.6,1.7,3.9,8.9
Steve Kerr,36,3,0,39,5.5,12.9,0.429,1.8,7.4,0.25,3.7,5.5,0.667,4.6,4.6,1.0,0.0,3.7,3.7,4.6,0.9,0.0,0.9,5.5,17.5
Shawn Kemp,32,3,0,35,2.1,7.2,0.28600000000000003,0.0,0.0,,2.1,7.2,0.28600000000000003,7.2,10.3,0.7,2.1,6.2,8.2,0.0,1.0,0.0,2.1,8.2,11.3
Chris Dudley,36,2,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,24.0,24.0,0.0,0.0,0.0,12.0,12.0,0.0
Rick Brunson,29,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Randolph,20,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
