PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chauncey Billups,25,3,3,134,6.2,13.7,0.451,1.6,4.0,0.4,4.6,9.7,0.47200000000000003,3.8,5.4,0.7,0.3,3.8,4.0,4.6,0.8,0.3,2.4,3.8,17.7
Wally Szczerbiak,24,3,3,131,5.8,12.1,0.47700000000000004,0.5,2.5,0.222,5.2,9.6,0.5429999999999999,4.4,4.9,0.889,2.5,3.3,5.8,1.6,0.5,0.0,2.2,2.2,16.5
Kevin Garnett,25,3,3,130,6.6,15.5,0.429,0.3,0.6,0.5,6.4,15.0,0.426,6.4,8.9,0.7190000000000001,4.4,11.1,15.5,4.2,1.4,1.4,3.3,3.0,19.9
Rasho Nesterović,25,3,3,92,5.9,12.1,0.484,0.0,0.0,,5.9,12.1,0.484,1.6,3.5,0.444,2.3,5.5,7.8,1.2,0.4,0.0,1.6,3.9,13.3
Anthony Peeler,32,3,0,67,4.8,10.7,0.45,2.7,4.8,0.556,2.1,5.9,0.364,2.1,3.2,0.667,0.5,6.4,7.0,1.1,2.1,0.0,3.2,2.7,14.5
Gary Trent,27,3,0,48,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,2.3,4.5,0.5,3.7,3.0,6.8,0.7,0.0,0.0,2.3,6.0,14.2
Joe Smith,26,3,1,43,2.5,5.9,0.429,0.0,0.0,,2.5,5.9,0.429,5.9,6.7,0.875,3.3,5.9,9.2,0.0,0.0,0.8,0.8,6.7,10.9
Sam Mitchell,38,3,2,34,3.2,9.5,0.33299999999999996,0.0,0.0,,3.2,9.5,0.33299999999999996,2.1,2.1,1.0,0.0,2.1,2.1,3.2,1.1,1.1,0.0,5.3,8.5
Felipe López,27,3,0,30,1.2,4.8,0.25,1.2,2.4,0.5,0.0,2.4,0.0,1.2,2.4,0.5,1.2,0.0,1.2,1.2,1.2,0.0,1.2,7.2,4.8
Robert Pack,32,3,0,10,3.6,18.0,0.2,0.0,3.6,0.0,3.6,14.4,0.25,3.6,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,18.0,10.8
Marc Jackson,27,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
