Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,23,3157,PHI,Philadelphia 76Ers,19.0,NBA,PG,30.0,0.0,145.0,5.7,12.9,0.44,0.5,2.2,0.22,5.2,10.7,0.49,2.0,3.2,0.62,0.7,4.0,4.7,2.5,1.2,0.0,3.2,3.2,13.9
2007,23,3157,PHI,Philadelphia 76Ers,20.0,NBA,PG,61.0,0.0,688.0,4.9,11.0,0.44,0.6,1.9,0.32,4.2,9.1,0.47,3.3,4.8,0.7,0.9,2.8,3.7,5.8,1.2,0.1,2.4,2.2,13.7
2008,23,3157,PHI,Philadelphia 76Ers,21.0,NBA,PG,80.0,0.0,1862.0,6.2,14.5,0.42,1.1,3.0,0.36,5.1,11.6,0.44,4.4,5.6,0.78,0.8,2.4,3.2,4.9,1.6,0.3,2.4,2.5,17.8
2009,23,3157,PHI,Philadelphia 76Ers,22.0,NBA,SG,81.0,0.0,1919.0,6.3,15.8,0.4,1.2,4.1,0.29,5.1,11.7,0.44,5.7,7.2,0.79,0.7,2.4,3.1,4.5,1.6,0.3,2.8,2.4,19.5
2010,23,3157,PHI,Philadelphia 76Ers,23.0,NBA,PG,64.0,38.0,1912.0,6.0,12.7,0.47,1.3,3.9,0.34,4.7,8.9,0.53,3.6,4.4,0.82,0.5,3.1,3.5,5.0,1.5,0.3,2.0,2.1,16.9
2011,23,3157,PHI,Philadelphia 76Ers,24.0,NBA,SG,75.0,0.0,1747.0,6.7,16.4,0.41,1.8,5.2,0.35,4.8,11.2,0.43,6.0,7.3,0.82,0.7,2.4,3.1,5.2,1.0,0.4,2.1,2.6,21.2
2012,23,3157,PHI,Philadelphia 76Ers,25.0,NBA,PG,64.0,0.0,1682.0,6.8,16.7,0.41,1.8,4.9,0.36,5.0,11.8,0.42,5.1,6.2,0.81,0.6,2.7,3.3,4.7,1.1,0.4,1.5,1.9,20.5
2013,1,3157,ATL,Atlanta Hawks,26.0,NBA,SG,39.0,9.0,1119.0,6.0,14.3,0.42,2.3,6.3,0.37,3.7,7.9,0.47,3.4,3.9,0.87,0.3,2.3,2.6,4.5,1.4,0.3,2.4,1.8,17.7
2014,1,3157,ATL,Atlanta Hawks,27.0,NBA,PG,60.0,7.0,1445.0,4.9,12.3,0.4,2.0,5.8,0.34,2.9,6.5,0.45,3.8,4.5,0.85,0.2,2.8,3.1,5.2,1.1,0.1,2.3,1.6,15.6
2015,28,3157,TOR,Toronto Raptors,28.0,NBA,SG,80.0,0.0,2016.0,6.7,16.6,0.4,2.7,8.0,0.34,4.0,8.6,0.46,6.1,7.1,0.86,0.4,2.3,2.7,2.9,1.6,0.2,1.8,1.8,22.2
2016,14,3157,LAL,Los Angeles Lakers,29.0,NBA,SG,67.0,35.0,1907.0,5.3,13.1,0.41,2.1,6.0,0.34,3.3,7.0,0.46,6.6,8.0,0.83,0.6,2.6,3.2,3.2,1.2,0.4,2.0,2.0,19.4
2017,31,3157,TOT,Total After Trade,30.0,NBA,SG,81.0,1.0,1994.0,7.7,18.0,0.43,2.9,8.1,0.36,4.8,10.0,0.48,7.3,8.3,0.88,0.5,3.2,3.6,4.3,1.4,0.4,2.9,1.7,25.7
2017,14,3157,LAL,Los Angeles Lakers,30.0,NBA,SG,58.0,1.0,1403.0,8.4,18.8,0.44,3.1,8.1,0.38,5.2,10.7,0.49,7.8,8.8,0.88,0.4,3.0,3.4,4.7,1.7,0.3,3.1,1.7,27.7
2017,11,3157,HOU,Houston Rockets,30.0,NBA,SG,23.0,0.0,591.0,6.2,16.1,0.39,2.5,7.9,0.32,3.7,8.2,0.45,6.0,6.9,0.87,0.7,3.5,4.3,3.4,0.9,0.5,2.4,1.5,20.9
2018,13,3157,LAC,Los Angeles Clippers,31.0,NBA,SG,79.0,19.0,2589.0,8.1,18.6,0.44,2.6,7.2,0.36,5.5,11.4,0.48,6.0,6.8,0.88,0.6,2.2,2.8,5.8,1.2,0.3,3.3,1.5,24.8
2019,13,3157,LAC,Los Angeles Clippers,32.0,NBA,SG,75.0,1.0,1993.0,8.7,20.6,0.42,1.9,5.3,0.36,6.8,15.3,0.45,7.7,8.8,0.88,0.7,3.3,4.0,7.3,1.0,0.2,3.3,1.4,27.1
2020,13,3157,LAC,Los Angeles Clippers,33.0,NBA,PG,65.0,8.0,1864.0,7.6,18.1,0.42,2.1,6.1,0.35,5.4,12.0,0.45,5.6,6.5,0.86,0.6,3.3,3.9,7.0,0.8,0.2,3.5,1.5,22.9
2021,13,3157,LAC,Los Angeles Clippers,34.0,NBA,PG,14.0,0.0,271.0,6.1,14.6,0.42,1.6,4.4,0.36,4.5,10.2,0.44,3.1,3.7,0.82,0.5,2.8,3.3,5.3,1.2,0.1,1.6,1.5,16.9
