PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mark Eaton,28,82,82,2813,3.9,8.6,0.449,0.0,0.0,,3.9,8.6,0.449,2.4,3.4,0.7120000000000001,2.6,9.2,11.9,1.6,0.5,5.8,2.6,4.0,10.2
Darrell Griffith,26,78,78,2776,9.4,20.7,0.457,1.2,3.3,0.358,8.2,17.3,0.47600000000000003,2.8,3.9,0.725,1.6,2.9,4.5,3.2,1.7,0.4,3.2,2.3,22.9
Thurl Bailey,23,80,68,2481,7.4,15.0,0.49,0.0,0.0,1.0,7.3,15.0,0.49,2.9,3.4,0.8420000000000001,2.2,5.4,7.6,2.0,0.7,1.5,2.2,3.1,17.6
Rickey Green,30,77,77,2431,5.6,11.8,0.47700000000000004,0.1,0.3,0.3,5.6,11.5,0.48200000000000004,3.4,4.0,0.8690000000000001,0.5,2.3,2.8,8.8,2.0,0.0,2.6,1.9,14.8
Adrian Dantley,29,55,46,1971,9.4,17.6,0.531,0.0,0.0,,9.4,17.6,0.531,8.0,10.0,0.804,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.7
Jeff Wilkins,29,79,0,1505,6.8,13.9,0.49,0.0,0.0,0.0,6.8,13.9,0.491,1.5,1.9,0.763,1.9,6.9,8.8,1.9,0.8,0.4,2.2,4.1,15.1
John Stockton,22,82,5,1490,3.8,8.0,0.47100000000000003,0.0,0.3,0.182,3.7,7.8,0.48100000000000004,3.4,4.7,0.736,0.6,1.9,2.5,10.0,2.6,0.3,3.6,4.9,11.1
Rich Kelley,31,77,34,1276,2.9,6.1,0.47700000000000004,0.0,0.1,0.0,2.9,6.0,0.48100000000000004,2.4,3.2,0.75,3.3,6.5,9.9,3.4,1.2,0.8,3.5,6.4,8.2
Fred Roberts,24,52,0,873,6.8,13.2,0.513,0.0,0.0,1.0,6.7,13.2,0.511,5.0,5.9,0.84,2.8,3.4,6.2,2.7,0.7,0.4,2.8,4.0,18.6
Bob Hansen,24,54,4,646,6.1,12.5,0.489,0.1,0.4,0.14300000000000002,6.1,12.1,0.5,2.2,4.0,0.556,1.1,2.8,3.9,4.2,1.4,0.1,2.7,4.9,14.5
John Drew,30,19,16,463,8.3,20.2,0.41200000000000003,0.0,0.3,0.0,8.3,19.9,0.418,7.3,9.5,0.77,2.8,3.6,6.4,2.7,1.7,0.2,3.3,5.1,23.9
J.J. Anderson,24,44,0,457,4.8,11.7,0.409,0.0,0.2,0.0,4.8,11.6,0.415,2.1,3.5,0.6,2.3,4.2,6.5,1.7,2.3,0.7,2.5,5.5,11.7
Billy Paultz,36,62,0,370,3.1,8.5,0.368,0.0,0.0,,3.1,8.5,0.368,1.8,2.7,0.643,2.3,7.0,9.3,1.6,0.6,1.1,2.9,5.0,8.0
Pace Mannion,24,34,0,190,5.1,11.9,0.429,0.0,0.2,0.0,5.1,11.7,0.435,3.0,4.4,0.696,2.3,2.1,4.4,5.1,3.0,0.6,3.4,3.2,13.3
Kenny Natt,26,4,0,13,5.5,13.8,0.4,0.0,0.0,,5.5,13.8,0.4,5.5,11.1,0.5,2.8,2.8,5.5,0.0,2.8,0.0,8.3,5.5,16.6
