PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mychal Thompson,30,79,55,2616,7.9,15.3,0.515,0.0,0.0,,7.9,15.3,0.515,4.2,6.2,0.684,2.9,5.6,8.5,2.8,1.1,1.4,3.2,3.0,20.0
Clyde Drexler,22,80,43,2555,8.1,16.4,0.494,0.1,0.5,0.21600000000000003,8.0,15.8,0.503,3.1,4.1,0.759,3.1,3.6,6.7,6.2,2.5,1.0,3.1,3.7,19.4
Kiki Vandeweghe,26,72,69,2502,8.9,16.7,0.534,0.2,0.5,0.33299999999999996,8.7,16.2,0.54,5.3,5.9,0.8959999999999999,1.1,2.2,3.3,1.5,0.5,0.3,1.7,1.7,23.3
Darnell Valentine,25,75,59,2278,5.1,10.7,0.473,0.0,0.0,0.0,5.1,10.7,0.474,3.6,4.6,0.7929999999999999,0.9,2.6,3.5,8.2,2.3,0.1,3.1,3.0,13.8
Jim Paxson,27,68,57,2253,8.1,15.8,0.514,0.1,0.6,0.154,8.0,15.2,0.529,3.1,4.0,0.79,1.1,2.4,3.5,4.2,1.6,0.1,1.7,1.8,19.5
Sam Bowie,23,76,62,2216,4.9,9.0,0.537,0.0,0.0,,4.9,9.0,0.537,2.6,3.7,0.711,3.4,7.3,10.7,3.5,0.9,3.3,2.8,4.5,12.3
Steve Colter,22,78,22,1462,5.3,11.7,0.45299999999999996,0.6,1.8,0.35100000000000003,4.7,9.9,0.47100000000000003,2.4,3.2,0.754,1.0,2.7,3.7,6.0,1.8,0.2,2.8,3.5,13.7
Kenny Carr,29,48,30,1120,6.1,11.7,0.523,0.0,0.1,0.0,6.1,11.6,0.528,3.8,5.3,0.72,2.9,7.5,10.4,1.8,0.8,0.5,3.2,4.5,16.0
Audie Norris,24,78,13,1117,4.3,7.9,0.5429999999999999,0.0,0.1,0.0,4.3,7.8,0.55,4.4,6.5,0.665,2.9,5.2,8.1,1.5,1.4,1.1,3.2,7.1,12.9
Jerome Kersey,22,77,0,958,6.7,14.0,0.478,0.0,0.1,0.0,6.7,13.9,0.48200000000000004,4.4,6.8,0.6459999999999999,3.6,4.2,7.7,2.4,1.8,1.1,2.5,5.5,17.8
Bernard Thompson,22,59,0,535,5.3,14.3,0.373,0.0,0.5,0.0,5.3,13.7,0.387,2.6,3.4,0.765,2.5,2.6,5.1,3.5,2.1,0.7,2.4,5.3,13.3
Tom Scheffler,30,39,0,268,2.8,6.9,0.41200000000000003,0.0,0.0,,2.8,6.9,0.41200000000000003,1.3,2.7,0.5,2.4,7.8,10.2,1.5,1.1,1.5,2.0,6.4,7.0
