Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1982,26,1485,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",22.0,NBA,SF,74.0,27.0,1517.0,295.0,643.0,0.46,1.0,11.0,0.09,294.0,632.0,0.46,0.46,99.0,149.0,0.66,128.0,194.0,322.0,109.0,50.0,14.0,97.0,210.0,690.0,0.0
1983,26,1485,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",23.0,NBA,SF,82.0,82.0,2933.0,677.0,1370.0,0.49,20.0,71.0,0.28,657.0,1299.0,0.51,0.5,247.0,317.0,0.78,191.0,310.0,501.0,216.0,70.0,20.0,181.0,259.0,1621.0,0.0
1984,26,1485,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",24.0,NBA,SF,82.0,82.0,2920.0,753.0,1552.0,0.48,20.0,64.0,0.31,733.0,1488.0,0.49,0.49,268.0,331.0,0.81,165.0,290.0,455.0,296.0,76.0,21.0,213.0,266.0,1794.0,0.0
1985,26,1485,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",25.0,NBA,SF,82.0,81.0,3029.0,769.0,1565.0,0.49,13.0,54.0,0.24,756.0,1511.0,0.5,0.5,325.0,373.0,0.87,151.0,256.0,407.0,273.0,83.0,22.0,225.0,237.0,1876.0,1.0
1986,26,1485,SAC,Sacramento Kings,Edward Arnet Johnson,"May 1, 1959",26.0,NBA,SF,82.0,30.0,2514.0,623.0,1311.0,0.48,4.0,20.0,0.2,619.0,1291.0,0.48,0.48,280.0,343.0,0.82,173.0,246.0,419.0,214.0,54.0,17.0,191.0,237.0,1530.0,0.0
1987,26,1485,SAC,Sacramento Kings,Edward Arnet Johnson,"May 1, 1959",27.0,NBA,SF,81.0,30.0,2457.0,606.0,1309.0,0.46,37.0,118.0,0.31,569.0,1191.0,0.48,0.48,267.0,322.0,0.83,146.0,207.0,353.0,251.0,42.0,19.0,163.0,218.0,1516.0,0.0
1988,24,1485,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",28.0,NBA,SF,73.0,59.0,2177.0,533.0,1110.0,0.48,24.0,94.0,0.26,509.0,1016.0,0.5,0.49,204.0,240.0,0.85,121.0,197.0,318.0,180.0,33.0,9.0,139.0,190.0,1294.0,0.0
1989,24,1485,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",29.0,NBA,SF,70.0,7.0,2043.0,608.0,1224.0,0.5,71.0,172.0,0.41,537.0,1052.0,0.51,0.53,217.0,250.0,0.87,91.0,215.0,306.0,162.0,47.0,7.0,122.0,198.0,1504.0,0.0
1990,24,1485,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",30.0,NBA,SF,64.0,4.0,1811.0,411.0,907.0,0.45,70.0,184.0,0.38,341.0,723.0,0.47,0.49,188.0,205.0,0.92,69.0,177.0,246.0,107.0,32.0,10.0,108.0,174.0,1080.0,0.0
1991,31,1485,TOT,Total After Trade,Edward Arnet Johnson,"May 1, 1959",31.0,NBA,SG,81.0,27.0,2085.0,543.0,1122.0,0.48,39.0,120.0,0.32,504.0,1002.0,0.5,0.5,229.0,257.0,0.89,107.0,164.0,271.0,111.0,58.0,9.0,122.0,181.0,1354.0,0.0
