Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1990,18,2448,MIN,Minnesota Timberwolves,Pooh Richardson,"May 14, 1966",23.0,NBA,PG,82.0,48.0,2581.0,426.0,925.0,0.46,23.0,83.0,0.28,403.0,842.0,0.48,0.47,63.0,107.0,0.59,55.0,162.0,217.0,554.0,133.0,25.0,141.0,143.0,938.0,0.0
1991,18,2448,MIN,Minnesota Timberwolves,Pooh Richardson,"May 14, 1966",24.0,NBA,PG,82.0,82.0,3154.0,635.0,1350.0,0.47,42.0,128.0,0.33,593.0,1222.0,0.48,0.49,89.0,165.0,0.54,82.0,204.0,286.0,734.0,131.0,13.0,174.0,114.0,1401.0,0.0
1992,18,2448,MIN,Minnesota Timberwolves,Pooh Richardson,"May 14, 1966",25.0,NBA,PG,82.0,82.0,2922.0,587.0,1261.0,0.47,53.0,155.0,0.34,534.0,1106.0,0.48,0.49,123.0,178.0,0.69,91.0,210.0,301.0,685.0,119.0,25.0,204.0,152.0,1350.0,0.0
1993,12,2448,IND,Indiana Pacers,Pooh Richardson,"May 14, 1966",26.0,NBA,PG,74.0,73.0,2396.0,337.0,703.0,0.48,3.0,29.0,0.1,334.0,674.0,0.5,0.48,92.0,124.0,0.74,63.0,204.0,267.0,573.0,94.0,12.0,167.0,132.0,769.0,1.0
1994,12,2448,IND,Indiana Pacers,Pooh Richardson,"May 14, 1966",27.0,NBA,PG,37.0,25.0,1022.0,160.0,354.0,0.45,3.0,12.0,0.25,157.0,342.0,0.46,0.46,47.0,77.0,0.61,28.0,82.0,110.0,237.0,32.0,3.0,88.0,78.0,370.0,0.0
1995,13,2448,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",28.0,NBA,PG,80.0,77.0,2864.0,353.0,897.0,0.39,87.0,244.0,0.36,266.0,653.0,0.41,0.44,81.0,125.0,0.65,38.0,223.0,261.0,632.0,129.0,12.0,171.0,218.0,874.0,1.0
1996,13,2448,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",29.0,NBA,PG,63.0,61.0,2013.0,281.0,664.0,0.42,94.0,245.0,0.38,187.0,419.0,0.45,0.49,78.0,105.0,0.74,35.0,123.0,158.0,340.0,77.0,13.0,95.0,134.0,734.0,0.0
1997,13,2448,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",30.0,NBA,PG,59.0,18.0,1065.0,131.0,344.0,0.38,42.0,128.0,0.33,89.0,216.0,0.41,0.44,26.0,43.0,0.6,25.0,73.0,98.0,169.0,54.0,5.0,62.0,82.0,330.0,0.0
1998,13,2448,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",31.0,NBA,PG,69.0,17.0,1252.0,124.0,333.0,0.37,11.0,57.0,0.19,113.0,276.0,0.41,0.39,30.0,43.0,0.7,17.0,79.0,96.0,226.0,44.0,3.0,54.0,71.0,289.0,0.0
1999,13,2448,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",32.0,NBA,PG,11.0,0.0,130.0,12.0,36.0,0.33,0.0,6.0,0.0,12.0,30.0,0.4,0.33,4.0,4.0,1.0,1.0,12.0,13.0,30.0,4.0,0.0,9.0,5.0,28.0,0.0
