Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,20.0,NBA,PG,53.0,46.0,1381.0,4.9,11.5,0.43,0.8,2.4,0.33,4.1,9.1,0.45,2.3,3.2,0.73,0.5,3.1,3.6,5.8,1.1,0.1,2.3,2.2,13.0
2009,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,21.0,NBA,PG,82.0,61.0,2508.0,4.6,10.5,0.44,1.3,3.1,0.41,3.4,7.4,0.46,2.3,2.8,0.82,0.4,3.6,4.0,5.1,1.3,0.1,2.1,2.1,12.8
2010,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,22.0,NBA,PG,80.0,80.0,2569.0,5.2,11.6,0.44,1.1,3.0,0.39,4.0,8.7,0.46,1.9,2.6,0.74,0.4,2.3,2.7,6.0,1.5,0.2,2.4,2.5,13.4
2011,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,23.0,NBA,PG,81.0,81.0,2872.0,5.3,11.9,0.44,1.0,2.7,0.37,4.3,9.2,0.47,2.3,3.1,0.73,0.4,2.7,3.1,6.6,1.8,0.2,2.2,2.3,13.9
2012,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,24.0,NBA,PG,62.0,61.0,2174.0,4.9,11.3,0.43,1.0,2.6,0.38,3.9,8.7,0.45,2.3,2.6,0.86,0.4,2.2,2.6,6.7,2.3,0.2,2.1,2.2,13.0
2013,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,25.0,NBA,PG,80.0,80.0,2757.0,5.4,12.3,0.44,1.4,3.8,0.36,4.0,8.4,0.48,3.1,3.7,0.83,0.6,2.4,2.9,6.4,2.3,0.3,2.5,2.2,15.3
2014,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,26.0,NBA,PG,73.0,73.0,2446.0,6.8,15.2,0.45,1.5,4.3,0.36,5.3,10.9,0.48,3.3,4.1,0.82,0.6,2.5,3.1,6.5,1.6,0.2,2.2,2.1,18.5
2015,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,27.0,NBA,PG,70.0,70.0,2225.0,6.4,14.3,0.45,1.7,4.5,0.39,4.6,9.8,0.47,3.5,4.0,0.86,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9
2016,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,28.0,NBA,PG,56.0,56.0,1761.0,6.0,14.2,0.42,1.6,4.4,0.36,4.4,9.8,0.45,3.9,4.7,0.83,0.5,2.8,3.4,7.0,1.4,0.3,1.7,2.0,17.5
2017,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,29.0,NBA,PG,69.0,68.0,2292.0,7.3,15.8,0.46,2.7,6.6,0.41,4.6,9.3,0.5,5.0,5.8,0.86,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2.0,22.2
2018,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,30.0,NBA,PG,12.0,12.0,373.0,6.2,16.2,0.38,2.3,7.4,0.31,3.9,8.8,0.44,5.1,6.4,0.8,0.0,2.6,2.6,4.7,1.2,0.3,1.7,2.3,19.8
2019,15,585,MEM,Memphis Grizzlies,Mike Conley,1987-10-11,31.0,NBA,PG,70.0,70.0,2342.0,7.5,17.2,0.44,2.4,6.5,0.36,5.1,10.7,0.48,5.3,6.2,0.84,0.6,3.1,3.7,6.9,1.4,0.3,2.0,1.9,22.7
2020,29,585,UTA,Utah Jazz,Mike Conley,1987-10-11,32.0,NBA,PG,47.0,41.0,1363.0,6.1,15.0,0.41,2.5,6.8,0.38,3.6,8.2,0.44,3.0,3.7,0.83,0.9,3.1,4.0,5.5,1.0,0.1,2.4,2.7,17.8
2021,29,585,UTA,Utah Jazz,Mike Conley,1987-10-11,33.0,NBA,PG,34.0,34.0,1010.0,6.9,15.1,0.46,3.4,7.9,0.42,3.5,7.2,0.49,2.7,3.3,0.83,1.0,3.1,4.2,6.7,1.6,0.2,2.4,2.3,19.8
