Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015,8,1703,DEN,Denver Nuggets,Joffrey Lauvergne,"September 30, 1991",23.0,NBA,C,24.0,268.0,10.5,0.46,0.18,0.32,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,-0.2,0.3,0.1,0.01,-4.8,-0.8,-5.6,-0.2
2016,8,1703,DEN,Denver Nuggets,Joffrey Lauvergne,"September 30, 1991",24.0,NBA,C,59.0,1041.0,15.7,0.57,0.14,0.18,8.1,23.1,15.4,9.1,0.6,1.2,11.6,19.5,1.6,0.7,2.3,0.1,-0.3,-1.3,-1.6,0.1
2017,31,1703,TOT,Total After Trade,Joffrey Lauvergne,"September 30, 1991",25.0,NBA,"C,PF",70.0,980.0,12.6,0.51,0.29,0.22,8.0,20.2,14.1,10.8,1.3,0.5,13.2,18.5,0.4,1.1,1.5,0.08,-1.5,-0.7,-2.2,-0.1
2017,21,1703,OKC,Oklahoma City Thunder,Joffrey Lauvergne,"September 30, 1991",25.0,NBA,PF,50.0,739.0,12.9,0.53,0.32,0.24,7.6,19.8,13.7,10.3,1.2,0.6,12.9,17.8,0.6,0.8,1.4,0.09,-1.0,-0.5,-1.6,0.1
2017,5,1703,CHI,Chicago Bulls,Joffrey Lauvergne,"September 30, 1991",25.0,NBA,C,20.0,241.0,11.6,0.45,0.22,0.16,9.3,21.2,15.2,12.2,1.5,0.0,14.0,20.7,-0.2,0.3,0.1,0.02,-2.9,-1.2,-4.1,-0.1
2018,27,1703,SAS,San Antonio Spurs,Joffrey Lauvergne,"September 30, 1991",26.0,NBA,C,55.0,534.0,16.5,0.54,0.03,0.25,13.0,22.6,17.8,12.2,0.9,0.5,13.5,20.4,0.6,0.7,1.3,0.12,-0.4,-0.6,-1.0,0.1
