PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
LeBron James,33,82,82,36.9,10.5,19.3,0.542,1.8,5.0,0.36700000000000005,8.6,14.3,0.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5
J.R. Smith,32,80,61,28.1,3.0,7.4,0.40299999999999997,1.8,4.8,0.375,1.2,2.7,0.45299999999999996,0.524,0.5,0.7,0.696,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0,8.3
Kevin Love,29,59,59,28.0,5.7,12.4,0.45799999999999996,2.3,5.6,0.415,3.3,6.8,0.494,0.552,4.0,4.5,0.88,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2.0,17.6
George Hill,31,24,24,27.9,3.5,7.8,0.444,1.1,3.2,0.35100000000000003,2.3,4.6,0.509,0.516,1.4,1.7,0.805,0.8,1.8,2.7,2.8,0.9,0.6,1.2,2.2,9.4
Isaiah Thomas,28,15,14,27.1,4.7,12.9,0.361,1.5,5.8,0.253,3.2,7.1,0.449,0.418,3.9,4.5,0.868,0.5,1.6,2.1,4.5,0.6,0.1,2.7,1.7,14.7
Jae Crowder,27,53,47,25.4,3.0,7.1,0.418,1.2,3.6,0.32799999999999996,1.8,3.5,0.508,0.5,1.5,1.7,0.848,0.8,2.5,3.3,1.1,0.8,0.2,0.8,2.3,8.6
Rodney Hood,25,21,11,25.3,4.2,9.5,0.442,1.2,3.4,0.35200000000000004,3.0,6.1,0.49200000000000005,0.505,1.2,1.5,0.813,0.4,2.2,2.6,1.4,0.7,0.2,0.3,2.0,10.8
Jeff Green,31,78,13,23.4,3.8,7.9,0.47700000000000004,0.7,2.2,0.312,3.1,5.7,0.54,0.52,2.6,3.0,0.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8
Dwyane Wade,36,46,3,23.2,4.3,9.5,0.455,0.5,1.5,0.32899999999999996,3.8,7.9,0.479,0.48200000000000004,2.0,2.9,0.701,0.8,3.1,3.9,3.5,0.9,0.7,2.0,1.8,11.2
Jordan Clarkson,25,28,0,22.6,4.7,10.3,0.456,1.6,3.9,0.40700000000000003,3.1,6.4,0.486,0.5329999999999999,1.7,2.1,0.81,0.5,1.6,2.1,1.7,0.7,0.1,1.1,1.6,12.6
Kyle Korver,36,73,4,21.6,3.0,6.6,0.45899999999999996,2.2,5.2,0.436,0.8,1.5,0.537,0.628,0.9,1.0,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2
Larry Nance,25,24,10,20.8,3.7,6.7,0.55,0.0,0.3,0.125,3.6,6.3,0.5720000000000001,0.5529999999999999,1.5,2.1,0.72,2.2,4.8,7.0,1.0,1.2,0.8,0.4,2.5,8.9
Tristan Thompson,26,53,22,20.2,2.5,4.4,0.562,0.0,0.0,,2.5,4.4,0.562,0.562,0.8,1.5,0.544,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8
Iman Shumpert,27,14,6,19.7,1.6,4.1,0.379,0.5,1.9,0.26899999999999996,1.1,2.3,0.469,0.44,0.8,1.1,0.733,0.5,2.4,2.9,1.2,0.6,0.3,1.1,1.6,4.4
Derrick Rose,29,16,7,19.3,3.6,8.3,0.439,0.4,1.5,0.25,3.3,6.8,0.48100000000000004,0.462,2.2,2.6,0.8540000000000001,0.6,1.2,1.8,1.6,0.2,0.3,1.8,0.9,9.8
Jordan Clarkson,36,57,32,16.0,1.6,3.2,0.503,0.8,1.7,0.46399999999999997,0.8,1.5,0.545,0.624,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0.0,0.7,1.4,4.5
Kendrick Perkins,33,1,0,15.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0
Channing Frye,34,44,1,12.4,1.9,3.8,0.49700000000000005,0.7,2.0,0.33299999999999996,1.2,1.8,0.684,0.586,0.3,0.3,0.9329999999999999,0.2,2.3,2.5,0.6,0.4,0.3,0.4,1.2,4.8
Cedi Osman,22,61,12,11.0,1.5,3.0,0.484,0.5,1.4,0.368,1.0,1.6,0.586,0.57,0.4,0.8,0.565,0.3,1.7,2.0,0.7,0.4,0.0,0.5,1.3,3.9
John Holland,29,24,0,7.3,0.7,2.5,0.28800000000000003,0.5,1.5,0.306,0.3,1.0,0.261,0.381,0.4,0.5,0.6920000000000001,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3
Ante Žižić,21,32,2,6.7,1.5,2.1,0.731,0.0,0.0,,1.5,2.1,0.731,0.731,0.7,0.9,0.7240000000000001,0.8,1.1,1.9,0.2,0.1,0.4,0.3,0.9,3.7
London Perrantes,23,14,0,4.7,0.1,0.9,0.154,0.0,0.2,0.0,0.1,0.7,0.2,0.154,0.2,0.4,0.6,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,0.5
