Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1984,6,CLE,Cleveland Cavaliers,World B. Free,30.0,75.0,2375.0,0.44,0.45,0.32,0.45,0.78,0.51,0.36,0.05,90.0,90.0,128.0,91.0,103.0,94.0,107.0,182.0,-120.3,-99.4
1984,6,CLE,Cleveland Cavaliers,Cliff Robinson,23.0,73.0,2402.0,0.45,0.45,0.5,0.45,0.7,0.49,0.28,0.0,91.0,90.0,200.0,91.0,92.0,90.0,84.0,6.0,-107.3,-145.1
1984,6,CLE,Cleveland Cavaliers,Phil Hubbard,27.0,80.0,1799.0,0.51,0.51,0.0,0.51,0.74,0.57,0.48,0.0,104.0,103.0,,103.0,97.0,105.0,142.0,6.0,19.7,38.3
1984,6,CLE,Cleveland Cavaliers,Lonnie Shelton,28.0,79.0,2101.0,0.48,0.48,0.2,0.48,0.76,0.51,0.18,0.01,97.0,96.0,80.0,96.0,101.0,93.0,53.0,24.0,-29.0,-62.6
1984,6,CLE,Cleveland Cavaliers,Geoff Huston,26.0,77.0,2041.0,0.5,0.5,0.18,0.5,0.71,0.53,0.22,0.02,101.0,101.0,73.0,101.0,94.0,97.0,66.0,58.0,5.3,-24.5
1984,6,CLE,Cleveland Cavaliers,Paul Thompson,22.0,82.0,1731.0,0.47,0.48,0.23,0.47,0.77,0.51,0.22,0.06,95.0,97.0,92.0,96.0,102.0,94.0,67.0,219.0,-29.0,-47.9
1984,6,CLE,Cleveland Cavaliers,John Bagley,23.0,76.0,1712.0,0.42,0.43,0.12,0.42,0.79,0.48,0.33,0.03,86.0,87.0,47.0,86.0,104.0,89.0,97.0,104.0,-85.5,-80.6
1984,6,CLE,Cleveland Cavaliers,Jeff Cook,27.0,81.0,1950.0,0.49,0.49,0.5,0.49,0.72,0.53,0.34,0.0,99.0,97.0,200.0,98.0,95.0,98.0,100.0,19.0,-6.5,-11.3
1984,6,CLE,Cleveland Cavaliers,Roy Hinson,22.0,80.0,1858.0,0.5,0.5,,0.5,0.59,0.52,0.32,0.0,101.0,99.0,,100.0,78.0,95.0,94.0,,0.3,-21.7
1984,6,CLE,Cleveland Cavaliers,Stewart Granger,22.0,56.0,738.0,0.43,0.44,0.31,0.44,0.76,0.49,0.31,0.06,87.0,88.0,123.0,88.0,100.0,90.0,92.0,214.0,-26.0,-27.8
1984,6,CLE,Cleveland Cavaliers,Ben Poquette,28.0,51.0,858.0,0.44,0.45,0.2,0.44,0.79,0.49,0.25,0.03,89.0,89.0,80.0,89.0,104.0,90.0,75.0,109.0,-18.5,-21.2
1984,6,CLE,Cleveland Cavaliers,John Garris,24.0,33.0,267.0,0.51,0.51,,0.51,0.79,0.56,0.33,0.0,104.0,102.0,,103.0,105.0,103.0,99.0,,2.9,4.0
1984,6,CLE,Cleveland Cavaliers,Geoff Crompton,28.0,7.0,23.0,0.12,0.12,,0.12,0.5,0.24,0.75,0.0,25.0,25.0,,25.0,66.0,43.0,223.0,,-5.9,-6.6
1984,6,CLE,Cleveland Cavaliers,Team,,,,0.46,0.47,0.26,0.47,0.74,0.51,0.3,0.02,94.0,94.0,105.0,94.0,98.0,94.0,90.0,84.0,-399.7,-506.3
1984,6,CLE,Cleveland Cavaliers,League Average,,,,0.49,0.5,0.25,0.5,0.76,0.54,0.34,0.03,,,,,,,,,,
