SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1984,13,SDC,Terry Cummings,22.0,81.0,2907.0,0.49,0.5,0.0,0.49,0.72,0.54,0.35,0.0,100.0,99.0,,100.0,95.0,99.0,105.0,7.0,-3.5,-17.0
1984,13,SDC,Norm Nixon,28.0,82.0,3053.0,0.46,0.47,0.24,0.47,0.76,0.5,0.21,0.04,94.0,94.0,96.0,94.0,100.0,92.0,64.0,135.0,-73.5,-117.3
1984,13,SDC,James Donaldson,26.0,82.0,2525.0,0.6,0.6,,0.6,0.76,0.65,0.54,0.0,121.0,119.0,,120.0,100.0,119.0,161.0,,121.5,157.0
1984,13,SDC,Greg Kelser,26.0,80.0,1783.0,0.52,0.52,0.33,0.52,0.7,0.58,0.59,0.01,105.0,104.0,133.0,105.0,92.0,106.0,176.0,37.0,30.4,53.3
1984,13,SDC,Ricky Pierce,24.0,69.0,1280.0,0.47,0.48,0.0,0.47,0.86,0.53,0.3,0.02,96.0,96.0,,95.0,113.0,98.0,90.0,59.0,-28.9,-16.5
1984,13,SDC,Bill Walton,31.0,55.0,1476.0,0.56,0.56,0.0,0.56,0.6,0.57,0.3,0.0,113.0,112.0,,112.0,79.0,105.0,88.0,14.0,62.7,32.0
1984,13,SDC,Derek Smith,22.0,61.0,1297.0,0.55,0.55,0.17,0.55,0.76,0.59,0.37,0.01,111.0,110.0,67.0,110.0,99.0,109.0,111.0,51.0,44.9,48.8
1984,13,SDC,Craig Hodges,23.0,76.0,1571.0,0.45,0.47,0.22,0.46,0.75,0.48,0.15,0.08,91.0,94.0,87.0,93.0,99.0,89.0,46.0,298.0,-41.8,-72.1
1984,13,SDC,Michael Brooks,25.0,47.0,1405.0,0.48,0.48,0.0,0.48,0.69,0.52,0.34,0.01,97.0,97.0,,97.0,91.0,95.0,101.0,42.0,-15.0,-25.3
1984,13,SDC,Jerome Whitehead,27.0,70.0,921.0,0.49,0.49,,0.49,0.82,0.55,0.36,0.0,100.0,98.0,,99.0,108.0,102.0,108.0,,-3.3,5.7
1984,13,SDC,Billy McKinney,28.0,80.0,843.0,0.45,0.45,0.0,0.45,0.85,0.48,0.15,0.01,91.0,90.0,,90.0,112.0,88.0,45.0,24.0,-30.2,-42.1
1984,13,SDC,Hank McDowell,24.0,57.0,611.0,0.43,0.44,0.0,0.43,0.68,0.47,0.28,0.02,88.0,88.0,,87.0,89.0,86.0,85.0,57.0,-25.2,-32.6
1984,13,SDC,Rory White,24.0,6.0,19.0,0.44,0.44,,0.44,,0.44,0.0,0.0,90.0,89.0,,90.0,,82.0,,,-0.9,-1.8
1984,13,SDC,Linton Townes,24.0,2.0,17.0,0.43,0.43,,0.43,,0.43,0.0,0.0,87.0,86.0,,86.0,,79.0,,,-0.9,-1.6
1984,13,SDC,Hutch Jones,24.0,4.0,18.0,0.0,0.0,,0.0,0.25,0.1,1.33,0.0,,,,,33.0,19.0,397.0,,-3.0,-4.2
1984,13,SDC,Kevin Loder,24.0,1.0,4.0,,,,,,,,,,,,,,,,,0.0,0.0
1984,13,SDC,Team,,,,0.5,0.5,0.19,0.5,0.74,0.54,0.33,0.02,101.0,101.0,75.0,100.0,97.0,100.0,99.0,65.0,35.0,-30.4
1984,13,SDC,League Average,,,,0.49,0.5,0.25,0.5,0.76,0.54,0.34,0.03,,,,,,,,,,
