Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1984,17,MIL,Milwaukee Bucks,Sidney Moncrief,26.0,79.0,3075.0,0.5,0.5,0.28,0.5,0.85,0.59,0.56,0.02,101.0,101.0,111.0,101.0,112.0,109.0,165.0,59.0,10.2,134.5
1984,17,MIL,Milwaukee Bucks,Marques Johnson,27.0,74.0,2715.0,0.5,0.5,0.15,0.5,0.71,0.53,0.26,0.01,102.0,101.0,62.0,101.0,93.0,98.0,79.0,38.0,17.6,-25.8
1984,17,MIL,Milwaukee Bucks,Junior Bridgeman,30.0,81.0,2431.0,0.46,0.47,0.19,0.47,0.81,0.51,0.22,0.03,95.0,95.0,77.0,94.0,106.0,94.0,66.0,105.0,-60.1,-83.8
1984,17,MIL,Milwaukee Bucks,Bob Lanier,35.0,72.0,2007.0,0.57,0.57,0.0,0.57,0.71,0.61,0.4,0.0,116.0,115.0,,115.0,93.0,112.0,119.0,16.0,105.2,103.4
1984,17,MIL,Milwaukee Bucks,Paul Pressey,25.0,81.0,1730.0,0.52,0.53,0.22,0.52,0.6,0.55,0.38,0.02,106.0,106.0,89.0,106.0,79.0,101.0,113.0,63.0,30.8,5.2
1984,17,MIL,Milwaukee Bucks,Alton Lister,25.0,82.0,1955.0,0.5,0.5,,0.5,0.63,0.53,0.36,0.0,102.0,100.0,,101.0,82.0,97.0,106.0,,4.6,-16.8
1984,17,MIL,Milwaukee Bucks,Kevin Grevey,30.0,64.0,923.0,0.45,0.48,0.28,0.47,0.89,0.52,0.21,0.13,92.0,96.0,113.0,95.0,118.0,95.0,63.0,499.0,-20.4,-23.0
1984,17,MIL,Milwaukee Bucks,Lorenzo Romar,25.0,65.0,1007.0,0.46,0.49,0.12,0.46,0.72,0.5,0.26,0.09,93.0,99.0,50.0,94.0,95.0,92.0,77.0,344.0,-20.9,-31.6
1984,17,MIL,Milwaukee Bucks,Tiny Archibald,35.0,46.0,1038.0,0.49,0.51,0.22,0.5,0.63,0.53,0.36,0.06,99.0,101.0,89.0,100.0,83.0,97.0,108.0,240.0,-0.5,-11.2
1984,17,MIL,Milwaukee Bucks,Paul Mokeski,27.0,68.0,838.0,0.48,0.48,0.33,0.48,0.69,0.52,0.34,0.01,97.0,96.0,133.0,97.0,91.0,96.0,101.0,52.0,-6.1,-10.7
1984,17,MIL,Milwaukee Bucks,Mike Dunleavy,29.0,17.0,404.0,0.55,0.62,0.42,0.63,0.8,0.66,0.32,0.35,112.0,125.0,169.0,126.0,105.0,122.0,94.0,1317.0,33.1,34.0
1984,17,MIL,Milwaukee Bucks,Randy Breuer,23.0,57.0,472.0,0.38,0.38,,0.38,0.7,0.43,0.26,0.0,78.0,77.0,,78.0,92.0,78.0,77.0,,-39.4,-46.1
1984,17,MIL,Milwaukee Bucks,Harvey Catchings,32.0,69.0,1156.0,0.4,0.4,0.0,0.4,0.52,0.42,0.28,0.01,81.0,80.0,,80.0,69.0,77.0,82.0,24.0,-29.6,-42.2
1984,17,MIL,Milwaukee Bucks,Charlie Criss,35.0,6.0,107.0,0.37,0.42,0.17,0.38,0.64,0.43,0.37,0.2,75.0,84.0,67.0,77.0,84.0,79.0,109.0,743.0,-6.7,-7.8
1984,17,MIL,Milwaukee Bucks,Rory White,24.0,8.0,45.0,0.41,0.41,,0.41,0.4,0.42,0.29,0.0,84.0,83.0,,83.0,53.0,77.0,88.0,,-2.8,-4.8
1984,17,MIL,Milwaukee Bucks,Linton Townes,24.0,2.0,2.0,1.0,1.0,,1.0,,1.0,0.0,0.0,203.0,200.0,,202.0,,184.0,,,1.0,0.9
1984,17,MIL,Milwaukee Bucks,Team,,,,0.5,0.5,0.28,0.5,0.74,0.54,0.34,0.03,101.0,101.0,111.0,101.0,98.0,100.0,102.0,110.0,45.4,17.5
1984,17,MIL,Milwaukee Bucks,League Average,,,,0.49,0.5,0.25,0.5,0.76,0.54,0.34,0.03,,,,,,,,,,
