Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1984,23,PHI,Philadelphia 76Ers,Julius Erving,33.0,77.0,2683.0,0.51,0.52,0.33,0.52,0.75,0.56,0.36,0.02,104.0,103.0,133.0,104.0,99.0,104.0,109.0,59.0,50.9,58.8
1984,23,PHI,Philadelphia 76Ers,Moses Malone,28.0,71.0,2613.0,0.48,0.48,0.0,0.48,0.75,0.57,0.66,0.0,98.0,97.0,,98.0,99.0,104.0,197.0,14.0,-27.1,66.3
1984,23,PHI,Philadelphia 76Ers,Andrew Toney,26.0,78.0,2556.0,0.53,0.53,0.32,0.53,0.84,0.6,0.41,0.03,107.0,107.0,126.0,107.0,110.0,110.0,123.0,126.0,83.2,144.4
1984,23,PHI,Philadelphia 76Ers,Maurice Cheeks,27.0,75.0,2494.0,0.55,0.55,0.4,0.56,0.73,0.59,0.33,0.03,112.0,111.0,160.0,112.0,96.0,109.0,98.0,106.0,84.3,77.0
1984,23,PHI,Philadelphia 76Ers,Bobby Jones,32.0,75.0,1761.0,0.52,0.52,0.0,0.52,0.78,0.59,0.49,0.0,106.0,105.0,,106.0,103.0,108.0,147.0,9.0,23.9,48.2
1984,23,PHI,Philadelphia 76Ers,Clint Richardson,27.0,69.0,1571.0,0.47,0.47,0.0,0.47,0.77,0.5,0.22,0.01,95.0,94.0,,94.0,101.0,93.0,65.0,31.0,-26.7,-41.7
1984,23,PHI,Philadelphia 76Ers,Sam Williams,24.0,70.0,1375.0,0.48,0.48,0.0,0.48,0.65,0.51,0.33,0.0,97.0,96.0,,96.0,85.0,94.0,98.0,9.0,-15.3,-31.2
1984,23,PHI,Philadelphia 76Ers,Clemon Johnson,27.0,80.0,1721.0,0.47,0.47,,0.47,0.61,0.49,0.27,0.0,95.0,94.0,,95.0,80.0,91.0,82.0,,-22.3,-46.3
1984,23,PHI,Philadelphia 76Ers,Marc Iavaroni,27.0,78.0,1532.0,0.46,0.47,0.0,0.46,0.74,0.52,0.41,0.01,94.0,93.0,,93.0,97.0,96.0,121.0,23.0,-21.1,-17.2
1984,23,PHI,Philadelphia 76Ers,Franklin Edwards,24.0,60.0,654.0,0.38,0.38,0.0,0.38,0.71,0.42,0.22,0.0,77.0,77.0,,77.0,93.0,77.0,65.0,17.0,-51.0,-60.9
1984,23,PHI,Philadelphia 76Ers,Sedale Threatt,22.0,45.0,464.0,0.42,0.44,0.12,0.42,0.82,0.46,0.19,0.05,85.0,87.0,50.0,85.0,108.0,85.0,56.0,201.0,-21.7,-26.1
1984,23,PHI,Philadelphia 76Ers,Wes Matthews,24.0,14.0,292.0,0.45,0.47,0.14,0.45,0.64,0.47,0.14,0.07,91.0,94.0,57.0,91.0,85.0,86.0,41.0,258.0,-9.1,-16.3
1984,23,PHI,Philadelphia 76Ers,Leo Rautins,23.0,28.0,196.0,0.36,0.36,,0.36,0.6,0.38,0.17,0.0,74.0,73.0,,73.0,79.0,71.0,51.0,,-15.5,-19.7
1984,23,PHI,Philadelphia 76Ers,Bruce Kuczenski,22.0,3.0,40.0,0.12,0.12,,0.12,0.5,0.17,0.25,0.0,25.0,25.0,,25.0,66.0,31.0,74.0,,-5.9,-6.6
1984,23,PHI,Philadelphia 76Ers,Charles Jones,26.0,1.0,3.0,0.0,0.0,,0.0,0.25,0.18,4.0,0.0,,,,,33.0,33.0,1190.0,,-1.0,-2.0
1984,23,PHI,Philadelphia 76Ers,Team,,,,0.5,0.5,0.28,0.5,0.76,0.56,0.4,0.02,101.0,100.0,113.0,101.0,100.0,102.0,120.0,58.0,56.0,180.9
1984,23,PHI,Philadelphia 76Ers,League Average,,,,0.49,0.5,0.25,0.5,0.76,0.54,0.34,0.03,,,,,,,,,,
