Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,24,1083,PHO,Phoenix Suns,Greg Grant,1966-08-29,23.0,NBA,PG,67.0,3.0,678.0,4.4,11.5,0.38,0.2,0.8,0.19,4.2,10.6,0.4,2.1,3.1,0.66,0.8,2.3,3.1,8.9,1.9,0.1,4.1,3.1,11.0
1991,20,1083,NYK,New York Knicks,Greg Grant,1966-08-29,24.0,NBA,PG,22.0,0.0,107.0,3.4,9.1,0.37,0.3,1.0,0.33,3.0,8.1,0.38,1.7,2.0,0.83,0.3,3.0,3.4,6.7,3.0,0.0,3.4,4.0,8.7
1992,31,1083,TOT,Total After Trade,Greg Grant,1966-08-29,25.0,NBA,PG,68.0,0.0,891.0,4.0,9.1,0.44,0.3,0.7,0.39,3.7,8.4,0.44,0.8,1.0,0.83,0.6,2.2,2.8,8.8,1.8,0.1,1.9,3.1,9.1
1992,4,1083,CHO,Charlotte Hornets,Greg Grant,1966-08-29,25.0,NBA,PG,13.0,0.0,57.0,0.0,5.1,0.0,0.0,0.0,,0.0,5.1,0.0,0.6,1.3,0.5,0.6,1.9,2.5,11.4,5.1,0.0,3.2,1.9,0.6
1992,23,1083,PHI,Philadelphia 76Ers,Greg Grant,1966-08-29,25.0,NBA,PG,55.0,0.0,834.0,4.3,9.4,0.46,0.3,0.8,0.39,4.0,8.6,0.46,0.8,0.9,0.86,0.6,2.2,2.8,8.6,1.6,0.1,1.8,3.2,9.7
1993,23,1083,PHI,Philadelphia 76Ers,Greg Grant,1966-08-29,26.0,NBA,PG,72.0,0.0,996.0,2.8,8.0,0.35,0.7,2.5,0.29,2.1,5.5,0.38,0.7,1.1,0.64,0.9,1.6,2.4,7.4,1.6,0.0,2.0,2.6,7.0
1995,8,1083,DEN,Denver Nuggets,Greg Grant,1966-08-29,28.0,NBA,PG,14.0,0.0,151.0,2.4,7.9,0.3,0.5,1.7,0.29,1.9,6.2,0.31,2.1,2.9,0.75,0.5,1.7,2.1,10.3,1.4,0.5,3.3,4.8,7.4
1996,31,1083,TOT,Total After Trade,Greg Grant,1966-08-29,29.0,NBA,PG,31.0,2.0,527.0,2.4,6.8,0.35,0.5,2.3,0.24,1.8,4.4,0.42,0.3,0.4,0.83,0.5,1.8,2.3,6.6,1.5,0.1,2.0,2.9,5.7
1996,23,1083,PHI,Philadelphia 76Ers,Greg Grant,1966-08-29,29.0,NBA,PG,11.0,2.0,280.0,2.3,6.2,0.38,0.5,2.3,0.22,1.8,3.9,0.47,0.6,0.8,0.83,0.4,2.3,2.7,7.7,1.5,0.3,1.9,3.6,5.8
1996,30,1083,WSB,Washington Bullets,Greg Grant,1966-08-29,29.0,NBA,PG,10.0,0.0,138.0,2.9,7.3,0.39,0.5,2.6,0.2,2.3,4.7,0.5,0.0,0.0,,0.3,1.3,1.6,6.0,2.1,0.0,2.6,2.1,6.3
1996,8,1083,DEN,Denver Nuggets,Greg Grant,1966-08-29,29.0,NBA,PG,10.0,0.0,109.0,2.0,7.6,0.26,0.7,2.0,0.33,1.3,5.6,0.24,0.0,0.0,,1.0,1.3,2.3,4.6,0.7,0.0,1.7,2.3,4.6
