Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,12,677,IND,Indiana Pacers,25.0,NBA,PF,81.0,1732.0,15.2,0.56,0.0,0.71,13.2,20.3,16.9,4.7,1.3,3.3,16.1,16.8,2.3,2.8,5.0,0.14,-0.2,0.3,0.1,0.9
1995,12,677,IND,Indiana Pacers,26.0,NBA,PF,44.0,1030.0,11.9,0.52,0.0,0.71,12.6,20.1,16.4,3.7,1.0,2.2,16.6,17.1,0.5,1.5,2.0,0.1,-2.5,-0.3,-2.8,-0.2
1996,12,677,IND,Indiana Pacers,27.0,NBA,PF,82.0,2092.0,13.9,0.57,0.0,0.72,11.6,18.1,15.0,3.2,0.8,2.5,12.1,15.8,3.6,2.4,6.0,0.14,-0.6,-0.4,-1.1,0.5
1997,12,677,IND,Indiana Pacers,28.0,NBA,PF,82.0,2335.0,13.8,0.54,0.02,0.56,9.9,20.5,15.3,4.8,1.0,2.9,15.0,18.6,1.7,3.4,5.2,0.11,-1.4,0.1,-1.3,0.4
1998,12,677,IND,Indiana Pacers,29.0,NBA,PF,82.0,2191.0,15.3,0.56,0.01,0.75,11.1,19.2,15.4,4.5,1.1,2.3,12.8,17.5,3.8,3.6,7.4,0.16,-0.3,0.2,-0.1,1.1
1999,12,677,IND,Indiana Pacers,30.0,NBA,PF,49.0,1271.0,16.7,0.54,0.0,0.55,11.0,20.9,16.1,4.4,1.0,2.4,10.4,18.2,2.7,1.3,4.0,0.15,0.7,-0.9,-0.1,0.6
2001,28,677,TOR,Toronto Raptors,32.0,NBA,C,78.0,2729.0,16.5,0.51,0.0,0.49,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,4.2,3.1,7.2,0.13,-0.3,-0.8,-1.1,0.6
2002,28,677,TOR,Toronto Raptors,33.0,NBA,PF,77.0,2978.0,14.8,0.5,0.0,0.37,9.5,19.4,14.3,8.7,1.0,2.1,12.4,19.6,3.0,3.6,6.5,0.1,-0.5,-0.4,-0.9,0.8
2003,28,677,TOR,Toronto Raptors,34.0,NBA,C,53.0,1894.0,14.5,0.48,0.0,0.44,7.5,19.3,13.1,11.9,0.6,2.3,13.4,21.3,1.0,1.1,2.2,0.06,-0.9,-1.0,-1.9,0.1
2004,31,677,TOT,Total After Trade,35.0,NBA,C,80.0,2570.0,11.8,0.46,0.0,0.35,8.7,20.4,14.4,9.0,0.8,1.9,13.0,15.5,1.0,2.8,3.8,0.07,-2.1,-0.3,-2.4,-0.3
2004,28,677,TOR,Toronto Raptors,35.0,NBA,C,15.0,538.0,10.6,0.46,0.0,0.41,10.4,20.2,15.3,4.5,0.8,1.1,12.9,14.7,0.1,0.7,0.9,0.08,-3.1,-0.6,-3.7,-0.2
2004,5,677,CHI,Charlotte Bobcats,35.0,NBA,C,65.0,2032.0,12.1,0.47,0.0,0.34,8.3,20.5,14.2,10.1,0.7,2.1,13.1,15.7,0.9,2.0,2.9,0.07,-1.9,-0.2,-2.1,0.0
2005,5,677,CHI,Charlotte Bobcats,36.0,NBA,PF,72.0,1843.0,11.1,0.52,0.0,0.36,9.3,16.6,13.0,7.1,0.8,1.7,16.5,14.1,0.9,3.0,3.9,0.1,-1.9,0.9,-1.0,0.5
2006,31,677,TOT,Total After Trade,37.0,NBA,"C,PF",44.0,940.0,8.3,0.48,0.0,0.43,11.5,15.5,13.5,3.5,1.3,0.9,18.4,13.4,0.0,0.4,0.3,0.02,-3.2,-1.0,-4.3,-0.5
2006,20,677,NYK,New York Knicks,37.0,NBA,PF,36.0,749.0,8.9,0.49,0.01,0.38,12.0,15.9,14.0,3.0,1.4,1.0,18.8,13.8,0.0,0.3,0.4,0.02,-3.1,-0.9,-4.1,-0.4
2006,28,677,TOR,Toronto Raptors,37.0,NBA,C,8.0,191.0,5.9,0.44,0.0,0.64,9.2,14.0,11.5,5.4,0.8,0.4,16.7,11.6,-0.1,0.0,0.0,-0.01,-3.5,-1.5,-5.1,-0.1
