Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1984,21,512,SEA,Seattle Supersonics,Tom Chambers,"June 21, 1959",24.0,NBA,PF,5.0,,191.0,7.8,16.4,0.48,0.0,0.3,0.0,7.8,16.1,0.48,3.3,5.0,0.67,1.1,8.1,9.2,2.2,1.4,0.8,2.5,6.4,18.9,98.0,105.0
1987,21,512,SEA,Seattle Supersonics,Tom Chambers,"June 21, 1959",27.0,NBA,PF,14.0,14.0,498.0,11.6,26.0,0.45,0.6,1.8,0.33,11.1,24.2,0.46,7.9,9.8,0.81,3.2,5.7,8.9,3.2,1.2,1.3,3.4,5.0,31.8,110.0,113.0
1988,21,512,SEA,Seattle Supersonics,Tom Chambers,"June 21, 1959",28.0,NBA,PF,5.0,5.0,168.0,14.4,26.2,0.55,0.0,0.6,0.0,14.4,25.6,0.56,8.3,10.1,0.83,2.3,6.6,8.9,3.2,0.9,0.3,3.7,6.9,37.1,119.0,116.0
1989,24,512,PHO,Phoenix Suns,Tom Chambers,"June 21, 1959",29.0,NBA,PF,12.0,12.0,495.0,11.0,23.9,0.46,0.8,2.0,0.41,10.1,21.8,0.46,6.2,7.2,0.86,2.0,10.1,12.2,4.3,1.2,1.4,3.6,4.1,29.0,109.0,105.0
1990,24,512,PHO,Phoenix Suns,Tom Chambers,"June 21, 1959",30.0,NBA,PF,16.0,16.0,612.0,9.4,22.0,0.42,0.4,1.5,0.26,9.0,20.5,0.44,9.3,10.6,0.88,1.6,7.0,8.6,2.5,0.6,0.6,3.9,4.3,28.4,105.0,109.0
1991,24,512,PHO,Phoenix Suns,Tom Chambers,"June 21, 1959",31.0,NBA,PF,4.0,4.0,142.0,9.5,23.2,0.41,0.0,1.8,0.0,9.5,21.4,0.44,4.9,6.7,0.74,0.7,7.4,8.1,3.5,2.5,1.8,4.2,4.2,23.9,85.0,108.0
1992,24,512,PHO,Phoenix Suns,Tom Chambers,"June 21, 1959",32.0,NBA,PF,7.0,0.0,194.0,9.7,21.1,0.46,1.0,1.7,0.57,8.7,19.4,0.45,6.7,8.0,0.84,2.0,5.7,7.7,4.7,0.5,1.2,3.7,6.2,27.1,109.0,116.0
1993,24,512,PHO,Phoenix Suns,Tom Chambers,"June 21, 1959",33.0,NBA,PF,24.0,1.0,376.0,8.8,22.7,0.39,0.3,0.7,0.4,8.5,22.0,0.39,6.1,7.4,0.82,3.2,5.8,8.9,1.7,0.8,1.4,3.6,8.0,23.9,94.0,112.0
1994,29,512,UTA,Utah Jazz,Tom Chambers,"June 21, 1959",34.0,NBA,PF,16.0,0.0,325.0,6.0,16.6,0.36,0.0,1.2,0.0,6.0,15.4,0.39,3.9,5.0,0.79,2.7,5.0,7.7,2.1,0.9,1.5,1.4,8.6,15.9,96.0,108.0
1995,29,512,UTA,Utah Jazz,Tom Chambers,"June 21, 1959",35.0,NBA,PF,5.0,0.0,60.0,9.8,19.6,0.5,0.9,2.7,0.33,8.9,16.9,0.53,8.0,11.6,0.69,2.7,8.9,11.6,1.8,1.8,0.0,2.7,16.1,28.5,113.0,120.0
