Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,26,1484,KCK,Kansas City Kings,24.0,NBA,SF,3.0,107.0,14.9,0.5,0.1,0.15,3.6,7.3,5.2,17.6,1.4,0.5,3.8,19.9,,0.2,0.1,0.2,0.1,,2.4,0.4,2.8,0.1
1986,26,1484,SAC,Sacramento Kings,26.0,NBA,SF,3.0,96.0,16.3,0.48,0.06,0.16,10.1,13.9,11.8,8.2,1.6,0.6,9.2,27.1,,0.1,0.0,0.1,0.05,,1.4,-2.1,-0.8,0.0
1989,24,1484,PHO,Phoenix Suns,29.0,NBA,SF,12.0,392.0,13.8,0.48,0.18,0.19,7.1,15.7,11.3,8.8,1.4,0.3,7.5,23.8,,0.2,0.5,0.7,0.09,,0.1,-1.5,-1.3,0.1
1990,24,1484,PHO,Phoenix Suns,30.0,NBA,SF,16.0,337.0,15.7,0.54,0.24,0.29,5.3,12.8,9.3,8.2,1.5,0.7,10.0,25.2,,0.4,0.4,0.8,0.11,,1.8,0.5,2.3,0.4
1991,21,1484,SEA,Seattle Supersonics,31.0,NBA,SG,5.0,171.0,21.9,0.59,0.17,0.33,8.4,6.4,7.4,7.9,2.1,0.4,7.3,27.4,,0.5,0.1,0.6,0.18,,6.1,-0.2,5.9,0.3
1992,21,1484,SEA,Seattle Supersonics,32.0,NBA,SF,9.0,247.0,17.2,0.55,0.16,0.25,4.0,9.7,6.8,5.8,0.6,0.8,9.0,29.4,,0.4,0.0,0.4,0.08,,1.8,-2.2,-0.4,0.1
1993,21,1484,SEA,Seattle Supersonics,33.0,NBA,SF,19.0,382.0,11.0,0.46,0.17,0.15,4.9,9.1,6.9,7.6,0.4,0.2,7.8,28.0,,0.1,0.0,0.1,0.02,,-1.0,-3.6,-4.5,-0.2
1996,12,1484,IND,Indiana Pacers,36.0,NBA,SF,1.0,9.0,-18.3,0.0,0.4,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,26.4,,-0.1,0.0,-0.1,-0.5,,-14.8,-11.7,-26.5,-0.1
1997,11,1484,HOU,Houston Rockets,37.0,NBA,SF,16.0,284.0,14.6,0.52,0.4,0.2,6.5,8.4,7.5,6.3,1.0,0.0,5.2,21.8,,0.5,0.0,0.5,0.09,,1.3,-2.4,-1.1,0.1
1998,11,1484,HOU,Houston Rockets,38.0,NBA,SF,5.0,89.0,5.8,0.46,0.37,0.3,4.8,5.3,5.0,2.2,0.0,0.0,8.9,17.8,,0.0,0.0,0.0,0.01,,-2.0,-2.4,-4.5,-0.1
