PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul George,22,19,19,780,5.5,12.8,0.43,1.6,4.8,0.327,3.9,8.0,0.491,4.3,5.9,0.727,0.7,5.8,6.5,4.4,1.2,0.4,3.5,3.3,16.8
Roy Hibbert,26,19,19,694,6.2,12.2,0.511,0.0,0.0,,6.2,12.2,0.511,4.3,5.3,0.8059999999999999,4.7,5.1,9.8,1.3,0.2,1.9,2.2,3.8,16.8
David West,32,19,19,689,6.0,13.0,0.462,0.0,0.2,0.0,6.0,12.9,0.467,3.8,4.9,0.7659999999999999,2.1,5.4,7.5,2.0,0.7,0.8,2.4,2.8,15.8
George Hill,26,18,18,685,4.4,10.9,0.401,1.8,5.0,0.358,2.6,5.9,0.43799999999999994,3.3,4.0,0.8290000000000001,0.3,3.3,3.5,4.0,1.2,0.2,2.1,2.2,13.8
Lance Stephenson,22,19,19,673,3.7,9.0,0.408,1.0,3.4,0.281,2.7,5.6,0.486,1.2,2.0,0.622,0.7,7.0,7.7,3.4,1.2,0.1,1.9,2.5,9.6
D.J. Augustin,25,19,1,316,3.1,8.1,0.38,2.2,5.5,0.396,0.9,2.6,0.348,2.8,3.5,0.8059999999999999,0.2,1.5,1.7,1.5,0.8,0.0,1.1,3.0,11.2
Tyler Hansbrough,27,19,0,241,3.9,9.3,0.419,0.0,0.0,,3.9,9.3,0.419,3.9,6.6,0.591,5.4,3.7,9.1,0.7,0.9,0.0,2.2,6.1,11.7
Ian Mahinmi,26,18,0,150,3.1,7.0,0.44799999999999995,0.0,0.0,,3.1,7.0,0.44799999999999995,0.7,2.4,0.3,4.8,5.3,10.1,0.2,0.0,3.1,2.9,6.7,7.0
Sam Young,27,15,0,130,2.5,6.6,0.375,0.6,2.8,0.2,1.9,3.9,0.5,1.7,2.2,0.75,3.0,5.0,8.0,1.1,1.1,0.3,1.9,4.7,7.2
Gerald Green,27,9,0,105,7.2,17.1,0.42,3.8,11.3,0.33299999999999996,3.4,5.8,0.588,0.7,0.7,1.0,0.7,3.4,4.1,1.0,0.0,0.3,2.1,3.4,18.9
Jeff Ayres,25,9,0,71,4.1,12.2,0.33299999999999996,0.0,0.5,0.0,4.1,11.7,0.348,0.0,0.0,,2.0,7.1,9.1,0.5,0.0,1.0,1.5,7.1,8.1
Orlando Johnson,23,12,0,28,2.6,14.1,0.182,1.3,3.9,0.33299999999999996,1.3,10.3,0.125,6.4,11.6,0.556,0.0,3.9,3.9,1.3,0.0,0.0,1.3,0.0,12.9
Ben Hansbrough,25,6,0,22,0.0,8.2,0.0,0.0,4.9,0.0,0.0,3.3,0.0,0.0,0.0,,1.6,3.3,4.9,4.9,0.0,1.6,3.3,3.3,0.0
