PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Stephen Curry,24,12,12,497,7.4,17.0,0.434,3.0,7.7,0.396,4.3,9.3,0.465,2.5,2.8,0.9209999999999999,0.4,3.0,3.3,7.0,1.4,0.1,2.9,2.5,20.4
Klay Thompson,22,12,12,495,5.5,12.7,0.43700000000000006,1.8,4.3,0.424,3.7,8.4,0.44299999999999995,0.4,0.4,0.833,0.7,3.3,4.0,1.6,0.9,0.5,1.7,3.2,13.2
Harrison Barnes,20,12,12,461,5.6,12.7,0.444,1.5,4.1,0.365,4.1,8.6,0.48200000000000004,2.3,2.7,0.857,1.4,4.6,6.0,1.2,0.5,0.4,1.2,2.6,15.1
Jarrett Jack,29,12,4,426,6.6,13.0,0.506,0.6,2.0,0.292,6.0,11.0,0.546,3.6,4.1,0.8959999999999999,0.6,3.9,4.5,4.7,0.9,0.3,3.2,2.2,17.4
Andrew Bogut,28,12,12,327,4.3,7.4,0.5820000000000001,0.0,0.0,,4.3,7.4,0.5820000000000001,0.9,2.5,0.348,4.3,10.1,14.4,2.4,0.7,2.0,2.4,4.3,9.5
Carl Landry,29,12,3,246,7.6,14.6,0.52,0.0,0.0,,7.6,14.6,0.52,5.6,7.6,0.731,3.2,5.9,9.1,2.5,1.0,0.3,2.8,4.2,20.8
Draymond Green,22,12,1,223,3.9,9.0,0.429,1.5,3.7,0.391,2.4,5.3,0.455,2.1,2.7,0.765,2.3,6.0,8.2,3.1,1.0,1.6,1.9,5.7,11.3
Festus Ezeli,23,12,3,134,1.6,3.5,0.462,0.0,0.0,,1.6,3.5,0.462,3.2,5.6,0.5710000000000001,3.5,4.6,8.1,0.5,0.8,1.9,3.2,6.4,6.4
David Lee,29,6,1,65,7.2,18.3,0.39399999999999996,0.0,0.0,,7.2,18.3,0.39399999999999996,2.2,3.3,0.667,3.3,12.2,15.5,2.8,1.7,0.6,2.8,2.8,16.6
Richard Jefferson,32,7,0,39,3.7,8.3,0.444,1.8,2.8,0.667,1.8,5.5,0.33299999999999996,2.8,8.3,0.33299999999999996,1.8,4.6,6.5,0.9,0.9,0.9,0.0,4.6,12.0
Andris Biedriņš,26,3,0,17,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.2,10.6,14.8,2.1,0.0,4.2,2.1,12.7,0.0
Kent Bazemore,23,9,0,16,2.3,18.0,0.125,0.0,2.3,0.0,2.3,15.8,0.14300000000000002,0.0,9.0,0.0,2.3,9.0,11.3,4.5,2.3,0.0,4.5,6.8,4.5
Scott Machado,22,5,0,8,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,4.5,9.0,0.5,0.0,4.5,4.5,4.5,0.0,0.0,4.5,4.5,13.5
Dwayne Jones,29,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
