PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Carmelo Anthony,28,12,12,481,9.4,23.2,0.406,1.3,4.3,0.298,8.2,18.9,0.431,5.8,6.5,0.885,0.8,5.1,5.9,1.4,1.0,0.1,2.3,3.4,25.9
Raymond Felton,28,12,12,454,5.7,12.8,0.444,0.7,2.2,0.321,5.0,10.6,0.47,1.3,1.9,0.667,1.3,1.9,3.3,4.4,1.6,0.4,1.6,2.1,13.4
J.R. Smith,27,11,0,351,5.5,16.7,0.331,1.8,6.8,0.273,3.7,9.9,0.371,3.2,4.4,0.721,0.6,4.7,5.3,1.5,1.1,0.5,2.1,2.8,16.1
Tyson Chandler,30,12,12,350,2.9,5.3,0.5379999999999999,0.0,0.0,,2.9,5.3,0.5379999999999999,1.2,1.6,0.75,4.1,4.9,9.1,0.4,0.8,1.4,1.1,4.9,7.0
Iman Shumpert,22,12,12,337,4.4,10.7,0.41,1.9,4.5,0.429,2.5,6.2,0.397,1.3,1.5,0.857,1.9,5.8,7.7,1.7,1.4,0.3,1.5,3.8,12.0
Kenyon Martin,35,12,1,253,4.1,7.1,0.58,0.0,0.0,,4.1,7.1,0.58,1.6,2.8,0.55,2.3,5.4,7.7,1.6,1.3,2.4,1.1,6.0,9.8
Jason Kidd,39,12,0,247,0.4,3.6,0.12,0.4,2.5,0.17600000000000002,0.0,1.2,0.0,0.3,0.3,1.0,1.0,5.1,6.1,3.5,1.7,0.6,1.9,1.7,1.6
Pablo Prigioni,35,11,10,230,2.7,6.7,0.395,2.0,4.7,0.433,0.6,2.0,0.308,0.3,0.6,0.5,0.3,2.3,2.7,5.5,2.2,0.2,0.9,3.3,7.7
Chris Copeland,28,9,1,93,4.6,11.6,0.4,4.3,8.9,0.478,0.4,2.7,0.14300000000000002,0.8,0.8,1.0,0.8,2.7,3.5,0.4,1.9,0.0,1.5,3.5,14.3
Steve Novak,29,9,0,50,5.0,9.4,0.5379999999999999,2.9,6.5,0.444,2.2,2.9,0.75,0.0,0.0,,1.4,1.4,2.9,0.0,0.7,0.0,0.0,3.6,13.0
Amar'e Stoudemire,30,4,0,33,5.5,14.2,0.385,1.1,1.1,1.0,4.4,13.1,0.33299999999999996,4.4,4.4,1.0,4.4,5.5,9.8,0.0,0.0,0.0,3.3,9.8,16.4
Quentin Richardson,32,5,0,14,5.1,15.4,0.33299999999999996,5.1,12.9,0.4,0.0,2.6,0.0,0.0,0.0,,2.6,5.1,7.7,0.0,0.0,0.0,0.0,5.1,15.4
James White,30,4,0,9,8.0,16.0,0.5,0.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0
Marcus Camby,38,3,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,24.0,0.0,0.0,0.0,12.0,12.0,24.0
