Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,5,3229,CHI,Charlotte Bobcats,22.0,NBA,SF,75.0,12.0,1188.0,6.1,11.9,0.51,0.0,0.1,0.0,6.1,11.8,0.52,4.4,6.2,0.7,2.5,4.4,6.9,2.5,0.7,0.7,3.2,4.6,16.6
1983,5,3229,CHI,Charlotte Bobcats,23.0,NBA,SF,57.0,38.0,1627.0,8.0,13.8,0.58,0.0,0.1,0.0,8.0,13.7,0.58,4.8,7.5,0.64,2.7,3.9,6.6,2.1,0.8,1.0,3.5,3.9,20.8
1984,5,3229,CHI,Charlotte Bobcats,24.0,NBA,SF,75.0,74.0,2544.0,8.1,15.4,0.52,0.0,0.0,0.5,8.1,15.3,0.52,4.3,6.0,0.72,1.8,3.4,5.2,1.9,1.0,0.8,2.7,3.6,20.4
1985,5,3229,CHI,Charlotte Bobcats,25.0,NBA,SF,77.0,76.0,2816.0,8.7,15.7,0.55,0.0,0.1,0.0,8.7,15.6,0.56,5.2,6.7,0.78,2.0,3.5,5.6,1.7,0.7,0.5,2.3,2.4,22.6
1986,5,3229,CHI,Charlotte Bobcats,26.0,NBA,SF,70.0,59.0,2248.0,8.6,17.5,0.5,0.1,0.4,0.17,8.6,17.1,0.5,5.8,7.4,0.79,2.4,3.2,5.6,3.4,0.8,0.8,2.8,3.0,23.2
1987,3,3229,NJN,New Jersey Nets,27.0,NBA,SF,75.0,53.0,2638.0,7.6,14.6,0.52,0.0,0.1,0.12,7.6,14.5,0.52,6.0,7.7,0.78,1.6,3.4,5.0,3.6,0.7,1.2,2.9,3.3,21.2
1988,3,3229,NJN,New Jersey Nets,28.0,NBA,SF,19.0,12.0,622.0,6.4,14.3,0.44,0.0,0.1,0.0,6.4,14.2,0.45,5.3,7.5,0.71,1.8,3.5,5.3,4.1,0.8,1.2,2.8,4.2,18.1
1989,14,3229,LAL,Los Angeles Lakers,29.0,NBA,SF,74.0,0.0,1491.0,5.6,11.9,0.47,0.0,0.0,0.0,5.6,11.9,0.47,6.1,8.3,0.74,2.0,4.6,6.5,1.4,0.7,1.6,2.5,3.1,17.3
1990,14,3229,LAL,Los Angeles Lakers,30.0,NBA,SF,62.0,2.0,1421.0,7.8,13.9,0.56,0.0,0.1,0.0,7.8,13.8,0.56,4.5,6.1,0.73,1.2,3.4,4.7,2.4,1.0,1.2,1.8,4.1,20.0
1991,8,3229,DEN,Denver Nuggets,31.0,NBA,SF,53.0,50.0,1823.0,9.7,19.4,0.5,0.0,0.1,0.0,9.7,19.3,0.5,6.9,8.7,0.8,2.8,4.3,7.1,2.3,1.4,0.5,3.0,2.9,26.3
1992,9,3229,DET,Detroit Pistons,32.0,NBA,SF,82.0,61.0,2113.0,7.7,15.5,0.5,0.0,0.2,0.11,7.7,15.3,0.5,4.1,6.0,0.68,1.9,2.6,4.4,1.5,0.7,0.6,2.3,2.6,19.5
1993,31,3229,TOT,Total After Trade,33.0,NBA,SF,58.0,47.0,1555.0,6.7,13.9,0.48,0.0,0.2,0.0,6.7,13.7,0.49,2.8,4.1,0.68,2.0,2.3,4.3,2.7,0.6,0.6,1.8,2.8,16.2
1993,9,3229,DET,Detroit Pistons,33.0,NBA,SF,50.0,47.0,1477.0,6.6,13.8,0.48,0.0,0.2,0.0,6.6,13.6,0.49,2.8,4.1,0.67,2.0,2.2,4.3,2.7,0.6,0.6,1.8,2.8,16.0
1993,17,3229,MIL,Milwaukee Bucks,33.0,NBA,SF,8.0,0.0,78.0,8.3,15.2,0.55,0.0,0.0,,8.3,15.2,0.55,3.2,4.2,0.78,1.4,2.8,4.2,1.4,0.5,0.9,2.8,3.7,19.8
1994,23,3229,PHI,Philadelphia 76Ers,34.0,NBA,SF,74.0,1.0,1955.0,6.7,14.2,0.47,0.0,0.3,0.07,6.7,14.0,0.48,3.8,5.6,0.69,1.9,3.6,5.5,2.6,0.8,1.0,2.6,3.4,17.3
