Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,22.0,CHI,NBA,SF,75.0,12.0,1188.0,6.1,11.9,0.513,0.0,0.1,0.0,6.1,11.8,0.517,4.4,6.2,0.699,2.5,4.4,6.9,2.5,0.7,0.7,3.2,4.6,16.6
1983,23.0,CHI,NBA,SF,57.0,38.0,1627.0,8.0,13.8,0.58,0.0,0.1,0.0,8.0,13.7,0.583,4.8,7.5,0.638,2.7,3.9,6.6,2.1,0.8,1.0,3.5,3.9,20.8
1984,24.0,CHI,NBA,SF,75.0,74.0,2544.0,8.1,15.4,0.525,0.0,0.0,0.5,8.1,15.3,0.525,4.3,6.0,0.715,1.8,3.4,5.2,1.9,1.0,0.8,2.7,3.6,20.4
1985,25.0,CHI,NBA,SF,77.0,76.0,2816.0,8.7,15.7,0.554,0.0,0.1,0.0,8.7,15.6,0.557,5.2,6.7,0.785,2.0,3.5,5.6,1.7,0.7,0.5,2.3,2.4,22.6
1986,26.0,CHI,NBA,SF,70.0,59.0,2248.0,8.6,17.5,0.495,0.1,0.4,0.174,8.6,17.1,0.502,5.8,7.4,0.788,2.4,3.2,5.6,3.4,0.8,0.8,2.8,3.0,23.2
1987,27.0,NJN,NBA,SF,75.0,53.0,2638.0,7.6,14.6,0.521,0.0,0.1,0.125,7.6,14.5,0.524,6.0,7.7,0.777,1.6,3.4,5.0,3.6,0.7,1.2,2.9,3.3,21.2
1988,28.0,NJN,NBA,SF,19.0,12.0,622.0,6.4,14.3,0.445,0.0,0.1,0.0,6.4,14.2,0.449,5.3,7.5,0.708,1.8,3.5,5.3,4.1,0.8,1.2,2.8,4.2,18.1
1989,29.0,LAL,NBA,SF,74.0,0.0,1491.0,5.6,11.9,0.468,0.0,0.0,0.0,5.6,11.9,0.469,6.1,8.3,0.738,2.0,4.6,6.5,1.4,0.7,1.6,2.5,3.1,17.3
1990,30.0,LAL,NBA,SF,62.0,2.0,1421.0,7.8,13.9,0.556,0.0,0.1,0.0,7.8,13.8,0.561,4.5,6.1,0.733,1.2,3.4,4.7,2.4,1.0,1.2,1.8,4.1,20.0
1991,31.0,DEN,NBA,SF,53.0,50.0,1823.0,9.7,19.4,0.498,0.0,0.1,0.0,9.7,19.3,0.501,6.9,8.7,0.797,2.8,4.3,7.1,2.3,1.4,0.5,3.0,2.9,26.3
1992,32.0,DET,NBA,SF,82.0,61.0,2113.0,7.7,15.5,0.498,0.0,0.2,0.111,7.7,15.3,0.502,4.1,6.0,0.683,1.9,2.6,4.4,1.5,0.7,0.6,2.3,2.6,19.5
1993,33.0,TOT,NBA,SF,58.0,47.0,1555.0,6.7,13.9,0.482,0.0,0.2,0.0,6.7,13.7,0.49,2.8,4.1,0.678,2.0,2.3,4.3,2.7,0.6,0.6,1.8,2.8,16.2
1993,33.0,DET,NBA,SF,50.0,47.0,1477.0,6.6,13.8,0.479,0.0,0.2,0.0,6.6,13.6,0.487,2.8,4.1,0.673,2.0,2.2,4.3,2.7,0.6,0.6,1.8,2.8,16.0
1993,33.0,MIL,NBA,SF,8.0,0.0,78.0,8.3,15.2,0.545,0.0,0.0,,8.3,15.2,0.545,3.2,4.2,0.778,1.4,2.8,4.2,1.4,0.5,0.9,2.8,3.7,19.8
1994,34.0,PHI,NBA,SF,74.0,1.0,1955.0,6.7,14.2,0.471,0.0,0.3,0.071,6.7,14.0,0.478,3.8,5.6,0.689,1.9,3.6,5.5,2.6,0.8,1.0,2.6,3.4,17.3
