Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,22.0,SEA,NBA,PG,81.0,25.0,1630.0,9.2,22.8,0.405,2.9,7.4,0.399,6.3,15.4,0.408,2.7,3.4,0.809,1.1,3.0,4.1,6.3,1.6,0.0,3.8,3.0,24.2,,104.0,113.0
1991,23.0,SEA,NBA,PG,66.0,0.0,750.0,10.2,20.7,0.495,2.1,5.4,0.395,8.1,15.3,0.53,5.2,5.7,0.918,1.1,3.6,4.7,7.4,1.5,0.1,3.6,2.7,27.8,,120.0,112.0
1992,24.0,SEA,NBA,PG,75.0,1.0,1331.0,9.0,18.6,0.483,3.1,7.0,0.446,5.9,11.6,0.505,2.3,3.0,0.759,0.6,2.4,3.1,4.7,1.9,0.2,2.1,3.2,23.4,,121.0,112.0
1993,25.0,SEA,NBA,PG,69.0,2.0,1243.0,8.6,19.1,0.451,2.6,6.8,0.379,6.0,12.3,0.492,2.0,2.4,0.831,0.7,3.6,4.3,6.1,2.5,0.1,2.3,3.1,21.8,,115.0,107.0
1994,26.0,PHI,NBA,PG,81.0,70.0,2519.0,8.2,17.5,0.469,2.7,7.1,0.381,5.5,10.4,0.529,2.3,2.9,0.8,0.6,3.3,3.9,8.4,2.1,0.1,3.3,1.9,21.4,,111.0,112.0
1995,27.0,PHI,NBA,PG,82.0,82.0,3318.0,9.1,18.5,0.49,3.1,6.8,0.464,5.9,11.8,0.505,5.5,6.1,0.899,0.4,3.9,4.4,9.8,2.4,0.1,3.8,2.5,26.8,,124.0,111.0
1996,28.0,BOS,NBA,PG,80.0,25.0,2328.0,8.1,17.3,0.47,3.2,7.9,0.408,4.9,9.4,0.523,2.8,3.1,0.884,0.4,3.7,4.1,6.6,1.2,0.1,2.6,2.5,22.2,,118.0,113.0
1997,29.0,BOS,NBA,PG,24.0,8.0,708.0,7.8,17.9,0.435,3.0,7.4,0.41,4.7,10.5,0.453,2.6,3.0,0.86,0.4,3.0,3.4,5.7,1.8,0.4,2.8,2.4,21.2,,109.0,114.0
1998,30.0,BOS,NBA,PG,80.0,15.0,1686.0,8.6,18.6,0.461,3.1,7.5,0.407,5.5,11.1,0.499,3.7,4.4,0.847,0.9,3.8,4.7,8.7,2.5,0.2,3.3,3.8,23.9,,117.0,107.0
1999,31.0,BOS,NBA,PG,50.0,16.0,1156.0,7.6,16.8,0.453,2.9,7.3,0.4,4.7,9.6,0.493,2.9,3.3,0.877,0.7,4.0,4.8,9.4,2.4,0.2,4.0,2.9,21.1,,111.0,104.0
2001,33.0,DET,NBA,PG,60.0,0.0,1079.0,8.6,19.3,0.444,2.1,4.9,0.419,6.5,14.4,0.453,3.2,3.8,0.85,0.3,4.1,4.4,5.2,1.4,0.1,2.8,3.0,22.4,,106.0,105.0
2002,34.0,DET,NBA,PG,29.0,20.0,582.0,6.8,17.6,0.385,2.2,6.5,0.338,4.6,11.1,0.413,1.9,2.5,0.778,0.1,5.1,5.2,7.1,1.3,0.2,3.0,3.4,17.7,,96.0,106.0
2004,36.0,BOS,NBA,SG,1.0,0.0,11.0,9.4,14.1,0.667,0.0,0.0,,9.4,14.1,0.667,9.4,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,28.1,,162.0,113.0
