Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,17.0,1097,MIL,Milwaukee Bucks,Jeff Grayer,"December 17, 1965",23.0,NBA,SG,11.0,2.0,200.0,32.0,73.0,0.44,0.0,2.0,0.0,32.0,71.0,0.45,0.44,17.0,20.0,0.85,14.0,21.0,35.0,22.0,10.0,1.0,19.0,15.0,81.0
1990,17.0,1097,MIL,Milwaukee Bucks,Jeff Grayer,"December 17, 1965",24.0,NBA,SF,71.0,40.0,1427.0,224.0,487.0,0.46,1.0,8.0,0.12,223.0,479.0,0.47,0.46,99.0,152.0,0.65,94.0,123.0,217.0,107.0,48.0,10.0,82.0,125.0,548.0
1991,17.0,1097,MIL,Milwaukee Bucks,Jeff Grayer,"December 17, 1965",25.0,NBA,SG,82.0,7.0,1422.0,210.0,485.0,0.43,0.0,3.0,0.0,210.0,482.0,0.44,0.43,101.0,147.0,0.69,111.0,135.0,246.0,123.0,48.0,9.0,86.0,98.0,521.0
1992,17.0,1097,MIL,Milwaukee Bucks,Jeff Grayer,"December 17, 1965",26.0,NBA,SG,82.0,11.0,1659.0,309.0,689.0,0.45,19.0,66.0,0.29,290.0,623.0,0.46,0.46,102.0,153.0,0.67,129.0,128.0,257.0,150.0,64.0,13.0,105.0,142.0,739.0
1993,10.0,1097,GSW,Golden State Warriors,Jeff Grayer,"December 17, 1965",27.0,NBA,SG,48.0,12.0,1025.0,165.0,353.0,0.47,2.0,14.0,0.14,163.0,339.0,0.48,0.47,91.0,136.0,0.67,71.0,86.0,157.0,70.0,31.0,8.0,54.0,120.0,423.0
1994,10.0,1097,GSW,Golden State Warriors,Jeff Grayer,"December 17, 1965",28.0,NBA,SG,67.0,4.0,1096.0,191.0,363.0,0.53,2.0,12.0,0.17,189.0,351.0,0.54,0.53,71.0,118.0,0.6,76.0,115.0,191.0,62.0,33.0,13.0,63.0,103.0,455.0
1995,23.0,1097,PHI,Philadelphia 76Ers,Jeff Grayer,"December 17, 1965",29.0,NBA,SG,47.0,25.0,1098.0,163.0,381.0,0.43,5.0,15.0,0.33,158.0,366.0,0.43,0.43,58.0,83.0,0.7,58.0,91.0,149.0,74.0,27.0,4.0,56.0,80.0,389.0
1997,26.0,1097,SAC,Sacramento Kings,Jeff Grayer,"December 17, 1965",31.0,NBA,SG,25.0,0.0,316.0,38.0,83.0,0.46,4.0,11.0,0.36,34.0,72.0,0.47,0.48,11.0,20.0,0.55,21.0,17.0,38.0,25.0,8.0,7.0,15.0,42.0,91.0
1998,31.0,1097,TOT,Total After Trade,Jeff Grayer,"December 17, 1965",32.0,NBA,SG,5.0,0.0,34.0,4.0,11.0,0.36,2.0,6.0,0.33,2.0,5.0,0.4,0.46,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,0.0,4.0,7.0,10.0
1998,,1097,CHH,None,Jeff Grayer,"December 17, 1965",32.0,NBA,SG,1.0,0.0,11.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1998,10.0,1097,GSW,Golden State Warriors,Jeff Grayer,"December 17, 1965",32.0,NBA,SG,4.0,0.0,23.0,4.0,7.0,0.57,2.0,3.0,0.67,2.0,4.0,0.5,0.71,0.0,0.0,,0.0,4.0,4.0,1.0,2.0,0.0,2.0,7.0,10.0
