Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,20.0,NJN,NBA,C,82.0,75.0,2501.0,6.4,12.1,0.531,0.0,0.0,0.0,6.4,12.1,0.532,2.5,3.1,0.793,3.2,6.3,9.6,1.2,0.6,2.2,2.1,3.7,15.4
2010,21.0,NJN,NBA,C,82.0,82.0,3027.0,6.7,13.4,0.499,0.0,0.0,0.0,6.7,13.4,0.5,4.9,6.1,0.817,3.2,5.2,8.4,2.2,0.7,1.7,2.4,3.0,18.3
2011,22.0,NJN,NBA,C,82.0,82.0,2889.0,8.0,16.3,0.492,0.0,0.0,0.0,8.0,16.3,0.492,4.8,6.1,0.787,2.5,3.6,6.1,1.6,0.6,1.5,2.2,3.0,20.8
2012,23.0,NJN,NBA,C,5.0,5.0,136.0,10.1,20.4,0.494,0.0,0.0,,10.1,20.4,0.494,5.3,8.5,0.625,2.1,2.6,4.8,1.6,0.3,1.1,1.6,2.1,25.4
2013,24.0,BRK,NBA,C,74.0,74.0,2253.0,9.1,17.5,0.521,0.0,0.0,0.0,9.1,17.5,0.522,4.7,6.3,0.758,3.3,4.9,8.2,1.1,0.5,2.5,2.1,2.4,23.0
2014,25.0,BRK,NBA,C,17.0,17.0,533.0,8.7,15.5,0.563,0.0,0.1,0.0,8.7,15.4,0.566,6.3,7.8,0.817,2.6,4.3,6.9,1.1,0.6,2.0,1.9,3.5,23.8
2015,26.0,BRK,NBA,C,72.0,44.0,2100.0,8.7,16.9,0.513,0.0,0.2,0.1,8.7,16.7,0.517,3.8,4.7,0.814,3.7,5.5,9.2,0.9,0.7,2.2,1.8,3.5,21.2
2016,27.0,BRK,NBA,C,73.0,73.0,2457.0,8.7,17.0,0.511,0.0,0.2,0.143,8.6,16.7,0.515,4.6,5.9,0.787,3.0,5.4,8.4,2.2,0.8,1.8,2.6,3.2,22.0
2017,28.0,BRK,NBA,C,75.0,75.0,2222.0,9.0,19.0,0.474,2.2,6.3,0.346,6.8,12.7,0.536,4.8,5.9,0.81,2.0,4.6,6.5,2.9,0.6,2.0,3.0,3.1,24.9
2018,29.0,LAL,NBA,C,74.0,72.0,1735.0,7.7,16.5,0.465,2.3,6.7,0.345,5.3,9.7,0.549,2.3,3.3,0.703,1.5,4.6,6.1,2.6,0.6,2.0,2.0,4.0,19.9
2019,30.0,MIL,NBA,C,81.0,81.0,2322.0,5.5,12.2,0.452,2.9,7.9,0.365,2.6,4.2,0.613,1.7,2.1,0.842,0.5,5.6,6.1,1.5,0.8,2.8,1.3,2.9,15.6
2020,31.0,MIL,NBA,C,68.0,67.0,1817.0,5.8,13.3,0.435,2.0,6.4,0.314,3.8,6.9,0.549,2.5,3.0,0.836,1.1,5.0,6.2,2.0,0.9,3.2,1.4,3.2,16.1
2021,32.0,MIL,NBA,C,12.0,12.0,312.0,4.5,10.7,0.419,2.5,7.0,0.361,2.0,3.7,0.531,1.2,1.3,0.909,2.1,4.6,6.7,1.3,0.9,2.3,1.0,3.0,12.7
