Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
886,58.0,1151.0,8.15,0.39,0.17,0.09,4.45,10.48,7.35,7.42,1.32,3.38,10.9,15.82,-1.2,0.7,-0.6,-0.02,-3.72,-0.73,-4.47,-0.18
