Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,29,UTA,Utah Jazz,Andrei Kirilenko,22,78,2895,22.6,0.56,0.22,0.53,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,6.5,5.0,11.6,0.19,5.0,2.9,7.9,7.2
2004,29,UTA,Utah Jazz,Greg Ostertag,30,78,2153,14.3,0.51,0.0,0.45,12.6,20.9,16.7,9.8,0.8,5.5,15.9,13.4,2.3,2.7,5.0,0.11,-0.5,0.9,0.5,1.4
2004,29,UTA,Utah Jazz,Raja Bell,27,82,2020,12.7,0.5,0.21,0.31,3.6,11.3,7.4,10.2,1.7,0.5,10.8,23.6,2.2,1.5,3.7,0.09,-1.2,-0.8,-2.0,0.0
2004,29,UTA,Utah Jazz,Carlos Arroyo,24,71,2008,16.8,0.52,0.15,0.29,2.5,9.0,5.7,34.6,1.7,0.2,15.2,23.7,3.5,1.2,4.7,0.11,2.0,-1.1,0.9,1.5
2004,29,UTA,Utah Jazz,Jarron Collins,25,81,1732,11.1,0.59,0.0,0.89,8.3,14.5,11.3,7.5,0.8,0.9,16.1,13.1,3.1,1.1,4.2,0.12,-1.7,-0.3,-2.0,0.0
2004,29,UTA,Utah Jazz,Raul Lopez,23,82,1617,12.0,0.5,0.16,0.23,1.8,10.2,5.9,34.8,2.1,0.1,23.4,21.4,0.1,1.2,1.4,0.04,-1.7,-1.0,-2.8,-0.3
2004,29,UTA,Utah Jazz,DeShawn Stevenson,22,54,1511,12.2,0.48,0.05,0.23,3.5,11.3,7.3,12.0,1.0,0.9,11.0,22.3,0.6,0.8,1.5,0.05,-0.9,-1.5,-2.4,-0.2
2004,29,UTA,Utah Jazz,Sasha Pavlovic,20,79,1144,8.7,0.46,0.19,0.22,4.7,12.7,8.6,9.5,2.0,1.2,14.0,19.5,-0.1,1.1,0.9,0.04,-3.9,-0.1,-4.0,-0.6
2004,29,UTA,Utah Jazz,Matt Harpring,27,31,1134,16.1,0.52,0.08,0.38,9.8,17.3,13.5,10.9,1.1,0.1,11.9,22.3,1.9,0.9,2.8,0.12,1.0,-1.8,-0.8,0.3
2004,29,UTA,Utah Jazz,Mo Williams,21,57,772,9.4,0.43,0.13,0.18,3.6,8.0,5.8,18.5,2.0,0.2,13.5,22.8,-0.3,0.5,0.2,0.01,-3.1,-0.9,-4.1,-0.4
2004,29,UTA,Utah Jazz,Michael Ruffin,27,41,733,7.0,0.34,0.0,0.32,13.0,22.2,17.5,8.9,1.7,2.4,23.9,11.2,-0.8,1.0,0.2,0.01,-4.2,0.6,-3.5,-0.3
2004,29,UTA,Utah Jazz,Gordan Giriček,26,25,606,16.4,0.51,0.13,0.26,2.8,10.0,6.3,14.8,1.4,0.7,10.8,28.5,0.9,0.4,1.2,0.1,1.5,-1.4,0.1,0.3
2004,29,UTA,Utah Jazz,Tom Gugliotta,34,25,515,11.4,0.41,0.03,0.19,11.9,19.8,15.8,13.5,1.8,1.3,14.4,11.9,0.3,0.6,0.8,0.08,-0.6,0.8,0.2,0.3
2004,29,UTA,Utah Jazz,Mikki Moore,28,28,385,13.7,0.58,0.0,0.37,8.9,17.7,13.2,8.9,1.0,2.9,16.7,15.9,0.7,0.4,1.0,0.13,-1.4,0.8,-0.6,0.1
2004,29,UTA,Utah Jazz,Curtis Borchardt,23,16,258,7.9,0.45,0.02,0.32,6.2,20.0,13.0,9.8,0.9,4.6,22.0,14.8,-0.2,0.3,0.1,0.03,-4.4,1.4,-3.0,-0.1
2004,29,UTA,Utah Jazz,Ben Handlogten,30,17,172,17.1,0.58,0.0,0.57,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,0.4,0.2,0.6,0.17,-0.4,-1.6,-2.0,0.0
2004,29,UTA,Utah Jazz,Paul Grant,30,10,98,5.1,0.47,0.0,0.35,8.7,12.9,10.8,5.4,0.6,0.9,20.9,15.9,-0.1,0.1,0.0,-0.02,-5.7,-1.5,-7.2,-0.1
2004,29,UTA,Utah Jazz,Keon Clark,28,2,27,8.8,0.33,0.0,0.0,4.5,28.0,16.1,6.1,2.1,0.0,0.0,10.3,0.0,0.0,0.0,0.06,-2.1,1.2,-0.9,0.0
