Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,22,714,ORL,Orlando Magic,Andrew DeClercq,30,71,1211,10.6,0.53,0.0,0.28,12.0,17.8,14.8,5.5,2.1,1.9,19.8,10.2,1.1,0.6,1.7,0.07,-3.2,-0.4,-3.6,-0.5
2004,22,1460,ORL,Orlando Magic,Britton Johnsen,24,20,290,2.6,0.32,0.2,0.27,5.7,12.0,8.8,6.1,1.3,0.2,17.5,12.5,-0.5,0.0,-0.6,-0.1,-6.1,-1.7,-7.8,-0.4
2004,22,2750,ORL,Orlando Magic,DeShawn Stevenson,22,26,933,10.5,0.46,0.14,0.25,4.3,10.4,7.3,11.6,1.4,0.1,11.2,17.3,0.2,-0.2,0.0,0.0,-2.0,-2.0,-3.9,-0.5
2004,22,736,ORL,Orlando Magic,Derrick Dial,28,9,86,11.6,0.41,0.32,0.29,6.5,10.8,8.6,3.7,3.7,0.0,3.1,17.1,0.0,0.0,0.1,0.04,-1.9,0.5,-1.5,0.0
2004,22,2279,ORL,Orlando Magic,Desmond Penigar,22,10,89,12.9,0.54,0.0,0.14,7.5,23.4,15.3,5.9,1.2,1.6,16.8,18.2,0.0,0.0,0.1,0.05,-3.7,-1.2,-4.8,-0.1
2004,22,1219,ORL,Orlando Magic,Donnell Harvey,23,24,345,9.5,0.46,0.03,0.44,9.3,14.4,11.8,3.7,1.5,2.3,17.2,16.8,-0.1,0.1,0.0,-0.0,-3.5,-1.2,-4.7,-0.2
2004,22,1056,ORL,Orlando Magic,Drew Gooden,22,79,2134,15.6,0.48,0.05,0.32,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,1.0,0.9,1.9,0.04,-0.8,-1.7,-2.5,-0.2
2004,22,1041,ORL,Orlando Magic,Gordan Giricek,26,48,1435,11.9,0.53,0.26,0.19,2.9,10.3,6.5,9.3,1.5,0.5,12.0,16.6,1.4,-0.2,1.2,0.04,-0.7,-1.6,-2.3,-0.1
2004,22,1340,ORL,Orlando Magic,Juwan Howard,30,81,2877,15.6,0.51,0.0,0.34,6.6,16.1,11.2,10.0,1.0,0.6,11.7,23.9,3.6,0.0,3.6,0.06,-0.3,-2.5,-2.9,-0.6
2004,22,275,ORL,Orlando Magic,Keith Bogans,23,73,1787,11.0,0.5,0.41,0.23,6.6,13.7,10.1,8.7,1.4,0.4,13.1,14.5,1.3,0.0,1.3,0.03,-0.5,-2.0,-2.4,-0.2
2004,22,2107,ORL,Orlando Magic,Lee Nailon,28,8,83,13.5,0.47,0.0,0.33,10.7,8.4,9.6,8.0,0.6,0.0,0.0,16.9,0.2,0.0,0.2,0.09,-0.7,-4.0,-4.7,-0.1
2004,22,1006,ORL,Orlando Magic,Pat Garrity,27,2,22,0.5,0.33,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,6.2,0.0,0.0,0.0,-0.06,-5.1,-3.1,-8.2,0.0
2004,22,979,ORL,Orlando Magic,Reece Gaines,23,38,364,6.1,0.36,0.12,0.29,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,-0.4,0.0,-0.5,-0.06,-4.5,-1.6,-6.1,-0.4
2004,22,101,ORL,Orlando Magic,Robert Archibald,23,1,4,20.6,0.35,0.0,1.0,0.0,29.0,14.2,0.0,13.2,0.0,0.0,32.6,0.0,0.0,0.0,-0.08,0.1,5.5,5.6,0.0
2004,22,2774,ORL,Orlando Magic,Rod Strickland,37,46,915,15.8,0.51,0.12,0.28,2.9,11.9,7.3,33.8,1.6,0.6,18.1,18.3,1.2,0.0,1.2,0.06,0.5,-2.0,-1.5,0.1
2004,22,2504,ORL,Orlando Magic,Sean Rooks,34,20,270,9.0,0.46,0.02,0.39,5.8,14.2,9.9,10.1,1.0,1.3,9.5,12.3,0.2,0.0,0.2,0.04,-3.7,-0.8,-4.5,-0.2
2004,22,3177,ORL,Orlando Magic,Shammond Williams,28,37,525,14.0,0.54,0.49,0.3,1.9,7.5,4.6,19.7,2.3,0.1,13.2,16.9,0.9,0.0,0.9,0.08,0.0,-0.9,-0.8,0.2
2004,22,1369,ORL,Orlando Magic,Steven Hunter,22,59,789,11.2,0.5,0.0,0.44,7.6,17.0,12.2,2.4,0.3,6.7,13.5,12.3,0.3,0.3,0.6,0.03,-3.1,0.0,-3.0,-0.2
2004,22,1933,ORL,Orlando Magic,Tracy McGrady,24,67,2675,25.3,0.53,0.33,0.32,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,8.1,0.4,8.4,0.15,7.6,-1.2,6.4,5.7
2004,22,1787,ORL,Orlando Magic,Tyronn Lue,26,76,2332,12.6,0.52,0.29,0.18,1.2,8.0,4.5,22.7,1.4,0.2,13.8,17.4,2.7,-0.6,2.1,0.04,-0.5,-2.0,-2.5,-0.3
2004,22,2231,ORL,Orlando Magic,Zaza Pachulia,19,59,664,10.8,0.45,0.0,0.51,11.5,18.3,14.9,3.1,1.7,1.3,13.7,16.9,0.1,0.2,0.3,0.02,-3.3,-2.5,-5.8,-0.6
