PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Durant,24,11,11,44.1,10.2,22.4,0.455,2.0,6.4,0.314,8.2,16.0,0.511,0.5,8.5,10.2,0.83,0.6,8.4,9.0,6.3,1.3,1.1,3.9,2.4,30.8
Russell Westbrook,24,2,2,34.0,8.5,20.5,0.415,1.0,4.5,0.222,7.5,16.0,0.469,0.439,6.0,7.0,0.857,0.5,6.0,6.5,7.0,3.0,0.0,4.0,2.5,24.0
Reggie Jackson,22,11,9,33.5,5.2,10.8,0.479,1.2,3.9,0.302,4.0,6.9,0.579,0.534,2.4,2.6,0.897,0.4,4.5,4.9,3.6,0.5,0.5,1.9,3.1,13.9
Serge Ibaka,23,11,11,33.3,5.4,12.3,0.43700000000000006,0.4,0.8,0.444,5.0,11.5,0.43700000000000006,0.452,1.7,2.2,0.792,3.5,4.8,8.4,0.7,0.0,3.0,0.6,3.5,12.8
Kevin Martin,29,11,0,29.4,4.5,11.7,0.38,1.5,4.2,0.37,2.9,7.5,0.386,0.446,3.5,3.9,0.907,0.2,2.9,3.1,1.3,0.6,0.3,1.0,1.6,14.0
Thabo Sefolosha,28,11,11,27.3,1.9,5.5,0.344,1.1,3.5,0.316,0.8,2.1,0.391,0.44299999999999995,0.8,1.0,0.818,1.2,3.3,4.5,2.1,1.1,0.5,0.7,2.4,5.7
Derek Fisher,38,11,0,23.7,2.9,6.4,0.457,2.2,4.6,0.47100000000000003,0.7,1.7,0.42100000000000004,0.629,0.7,1.1,0.667,0.1,1.5,1.5,0.7,0.6,0.1,0.7,3.0,8.7
Kendrick Perkins,28,11,11,19.1,0.9,3.5,0.263,0.0,0.1,0.0,0.9,3.4,0.27,0.263,0.4,0.4,1.0,1.4,2.4,3.7,0.6,0.7,0.5,2.1,3.5,2.2
Nick Collison,32,11,0,16.2,2.0,4.3,0.46799999999999997,0.0,0.0,,2.0,4.3,0.46799999999999997,0.46799999999999997,1.0,1.1,0.917,2.3,2.4,4.6,1.1,0.5,1.0,0.9,3.4,5.0
DeAndre Liggins,24,8,0,8.5,0.4,1.1,0.33299999999999996,0.1,0.6,0.2,0.3,0.5,0.5,0.389,0.1,0.5,0.25,0.0,1.8,1.8,0.5,0.1,0.1,0.3,1.3,1.0
Ronnie Brewer,27,1,0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Hasheem Thabeet,25,4,0,6.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,1.3,1.5,0.0,0.3,0.0,0.5,1.8,0.5
Perry Jones,21,1,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
