PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marc Gasol,28,15,15,40.6,6.2,13.7,0.45399999999999996,0.0,0.0,,6.2,13.7,0.45399999999999996,0.45399999999999996,4.8,6.0,0.8,1.7,6.8,8.5,3.2,0.9,2.2,1.2,3.5,17.2
Mike Conley,25,15,15,38.3,5.5,14.4,0.384,1.2,4.3,0.281,4.3,10.1,0.428,0.426,4.7,6.2,0.763,0.8,3.9,4.7,7.1,1.7,0.3,2.3,2.3,17.0
Zach Randolph,31,15,15,36.9,6.6,14.3,0.46,0.0,0.1,0.0,6.6,14.3,0.46299999999999997,0.46,4.2,6.3,0.67,3.9,6.1,10.0,1.6,0.7,0.5,2.1,3.5,17.4
Tayshaun Prince,32,15,15,30.3,2.9,8.1,0.355,0.3,1.3,0.263,2.5,6.8,0.373,0.376,0.9,1.5,0.609,0.8,3.0,3.8,1.9,0.5,0.3,0.7,1.2,7.0
Tony Allen,31,15,15,28.1,3.6,8.3,0.43200000000000005,0.1,0.5,0.25,3.5,7.8,0.444,0.44,2.9,3.9,0.759,2.5,3.6,6.1,1.8,2.0,0.3,1.3,3.2,10.3
Quincy Pondexter,24,15,0,23.8,3.1,6.3,0.489,1.6,3.5,0.45299999999999996,1.5,2.7,0.537,0.617,1.1,1.9,0.607,0.6,1.9,2.5,0.7,0.7,0.1,0.6,2.1,8.9
Jerryd Bayless,24,15,0,21.3,3.3,9.1,0.358,1.2,3.9,0.305,2.1,5.2,0.397,0.423,1.5,1.7,0.885,0.1,1.9,2.0,2.1,0.5,0.3,1.1,2.3,9.3
Darrell Arthur,24,15,0,11.7,1.7,3.5,0.47200000000000003,0.0,0.1,0.0,1.7,3.4,0.49,0.47200000000000003,0.5,0.6,0.889,0.9,1.6,2.5,0.4,0.1,0.3,0.5,2.4,3.9
Keyon Dooling,32,14,0,8.1,0.6,1.7,0.33299999999999996,0.4,0.9,0.385,0.2,0.8,0.273,0.43799999999999994,0.4,0.4,1.0,0.0,0.4,0.4,0.3,0.1,0.0,0.2,1.0,1.9
Ed Davis,23,8,0,6.0,0.6,1.5,0.41700000000000004,0.0,0.0,,0.6,1.5,0.41700000000000004,0.41700000000000004,0.4,0.5,0.75,0.5,0.9,1.4,0.0,0.0,0.1,0.3,0.9,1.6
Austin Daye,24,4,0,5.0,0.8,2.0,0.375,0.0,0.3,0.0,0.8,1.8,0.429,0.375,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.5,1.8
Tony Wroten,19,6,0,2.8,0.3,1.8,0.182,0.0,0.3,0.0,0.3,1.5,0.222,0.182,0.7,0.7,1.0,0.2,0.5,0.7,0.3,0.2,0.0,0.3,0.2,1.3
Jon Leuer,23,5,0,2.2,0.2,0.4,0.5,0.0,0.0,,0.2,0.4,0.5,0.5,0.0,0.0,,0.4,0.2,0.6,0.0,0.2,0.2,0.0,0.2,0.4
