Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2012,18,2522,MIN,Minnesota Timberwolves,21.0,NBA,PG,41.0,1404.0,14.6,0.48,0.24,0.4,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,,0.5,1.5,2.0,0.07,,-0.4,1.4,1.0,1.1
2013,18,2522,MIN,Minnesota Timberwolves,22.0,NBA,PG,57.0,1691.0,16.2,0.48,0.18,0.51,2.9,12.9,7.7,38.8,4.2,0.2,21.4,21.2,,0.4,2.6,3.0,0.08,,-0.8,1.9,1.1,1.3
2014,18,2522,MIN,Minnesota Timberwolves,23.0,NBA,PG,82.0,2638.0,15.4,0.49,0.2,0.42,2.5,11.9,7.1,37.8,3.6,0.3,21.8,16.4,,2.2,3.6,5.9,0.11,,-0.6,1.7,1.2,2.1
2015,18,2522,MIN,Minnesota Timberwolves,24.0,NBA,PG,22.0,692.0,15.2,0.45,0.23,0.32,3.0,18.1,10.3,43.5,2.8,0.1,20.4,20.0,,0.1,0.4,0.5,0.03,,-0.3,0.2,-0.1,0.3
2016,18,2522,MIN,Minnesota Timberwolves,25.0,NBA,PG,76.0,2323.0,17.6,0.53,0.32,0.54,2.0,14.1,8.2,41.4,3.5,0.4,21.0,17.7,,3.6,2.2,5.8,0.12,,1.0,0.8,1.8,2.3
2017,18,2522,MIN,Minnesota Timberwolves,26.0,NBA,PG,75.0,2469.0,16.8,0.54,0.3,0.44,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,,4.5,1.7,6.1,0.12,,1.2,-0.2,0.9,1.8
2018,29,2522,UTA,Utah Jazz,27.0,NBA,PG,77.0,2254.0,15.4,0.54,0.33,0.31,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,,1.5,3.8,5.3,0.11,,-0.7,1.5,0.7,1.6
2019,29,2522,UTA,Utah Jazz,28.0,NBA,PG,68.0,1899.0,14.0,0.52,0.35,0.31,1.9,11.8,6.9,32.1,2.3,0.4,17.8,22.7,,0.9,2.8,3.7,0.1,,-1.0,0.8,-0.2,0.9
2020,24,2522,PHO,Phoenix Suns,29.0,NBA,PG,65.0,2016.0,16.5,0.54,0.31,0.33,2.5,14.4,8.4,39.7,2.2,0.5,17.9,20.4,,2.9,2.0,4.9,0.12,,0.7,0.2,1.0,1.5
2021,18,2522,MIN,Minnesota Timberwolves,30.0,NBA,PG,13.0,312.0,11.2,0.48,0.33,0.38,1.6,13.1,7.1,30.9,2.9,0.0,22.7,14.8,,0.0,0.2,0.2,0.04,,-4.2,0.0,-4.3,-0.2
