Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2002,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",21.0,NBA,PF,82.0,79.0,3007.0,9.7,18.6,0.52,0.0,0.1,0.2,9.6,18.6,0.52,5.9,8.4,0.71,4.2,8.6,12.8,3.9,0.7,3.0,3.9,3.4,25.2,108.0,105.0
2003,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",22.0,NBA,PF,82.0,82.0,2948.0,10.0,19.6,0.51,0.0,0.2,0.1,10.0,19.4,0.51,7.3,9.9,0.74,3.4,9.3,12.6,4.0,0.6,2.6,3.7,3.9,27.3,110.0,106.0
2004,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",23.0,NBA,PF,78.0,78.0,2458.0,10.8,22.4,0.48,0.1,0.3,0.27,10.7,22.1,0.48,7.8,10.9,0.71,4.4,8.4,12.8,4.2,0.9,2.8,4.0,4.0,29.5,108.0,102.0
2005,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",24.0,NBA,PF,56.0,53.0,1790.0,10.8,21.1,0.51,0.0,0.2,0.17,10.8,20.9,0.52,8.5,11.1,0.77,3.9,8.5,12.4,4.1,1.1,2.8,4.2,4.4,30.2,112.0,102.0
2006,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",25.0,NBA,PF,80.0,80.0,3135.0,10.6,21.2,0.5,0.1,0.2,0.25,10.6,21.0,0.5,7.5,10.9,0.69,3.4,9.3,12.7,6.6,0.8,2.7,4.2,3.3,28.9,111.0,100.0
2007,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",26.0,NBA,C,59.0,59.0,2133.0,11.1,20.6,0.54,0.1,0.3,0.27,11.0,20.4,0.54,7.2,9.6,0.75,3.6,10.4,14.0,4.8,0.7,3.0,3.9,3.3,29.5,115.0,109.0
2008,31,1008,TOT,Total After Trade,Pau Gasol,"July 6, 1980",27.0,NBA,C,66.0,66.0,2351.0,10.2,19.0,0.53,0.1,0.3,0.25,10.1,18.7,0.54,6.2,7.7,0.81,3.3,8.5,11.8,4.5,0.6,2.1,2.7,3.0,26.7,119.0,109.0
2008,15,1008,MEM,Memphis Grizzlies,Pau Gasol,"July 6, 1980",27.0,NBA,C,39.0,39.0,1433.0,9.8,19.6,0.5,0.1,0.5,0.27,9.7,19.0,0.51,6.2,7.6,0.82,3.3,8.7,12.0,4.1,0.6,2.0,2.8,3.0,25.9,114.0,111.0
2008,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",27.0,NBA,C,27.0,27.0,918.0,10.7,18.2,0.59,0.0,0.1,0.0,10.7,18.2,0.59,6.3,8.0,0.79,3.3,8.2,11.5,5.2,0.8,2.3,2.4,3.0,27.8,128.0,105.0
2009,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",28.0,NBA,C,81.0,81.0,2999.0,10.0,17.7,0.57,0.0,0.0,0.5,10.0,17.7,0.57,5.8,7.5,0.78,4.4,8.8,13.2,4.8,0.9,1.4,2.7,2.9,25.9,126.0,105.0
2010,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",29.0,NBA,C,65.0,65.0,2403.0,9.7,18.2,0.54,0.0,0.1,0.0,9.7,18.1,0.54,6.2,7.8,0.79,5.2,10.6,15.8,4.7,0.8,2.4,3.1,3.3,25.6,120.0,102.0
2011,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",30.0,NBA,C,82.0,82.0,3037.0,10.3,19.5,0.53,0.0,0.1,0.33,10.3,19.5,0.53,6.2,7.5,0.82,4.7,9.9,14.6,4.8,0.8,2.3,2.5,3.5,26.8,123.0,103.0
2012,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",31.0,NBA,PF,65.0,65.0,2430.0,10.0,20.0,0.5,0.2,0.6,0.26,9.9,19.4,0.51,4.5,5.7,0.78,4.0,10.8,14.8,5.2,0.8,1.9,3.1,2.8,24.6,112.0,103.0
2013,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",32.0,NBA,PF,49.0,42.0,1655.0,8.3,17.8,0.47,0.2,0.9,0.29,8.0,16.9,0.48,3.8,5.5,0.7,3.4,9.5,12.9,6.1,0.7,1.9,3.2,2.9,20.7,107.0,106.0
2014,14,1008,LAL,Los Angeles Lakers,Pau Gasol,"July 6, 1980",33.0,NBA,C,60.0,60.0,1884.0,11.0,22.9,0.48,0.1,0.4,0.29,10.9,22.5,0.48,4.8,6.6,0.74,3.2,11.8,15.0,5.2,0.7,2.4,3.6,3.2,26.9,102.0,108.0
2015,5,1008,CHI,Chicago Bulls,Pau Gasol,"July 6, 1980",34.0,NBA,PF,78.0,78.0,2681.0,11.0,22.2,0.49,0.2,0.5,0.46,10.8,21.7,0.5,5.7,7.1,0.8,4.2,13.5,17.7,4.1,0.5,2.8,3.0,2.8,27.9,112.0,101.0
2016,5,1008,CHI,Chicago Bulls,Pau Gasol,"July 6, 1980",35.0,NBA,C,72.0,72.0,2291.0,10.2,21.8,0.47,0.5,1.5,0.35,9.7,20.3,0.48,5.0,6.3,0.79,3.4,14.0,17.4,6.4,0.9,3.2,3.6,3.2,26.0,107.0,101.0
2017,27,1008,SAS,San Antonio Spurs,Pau Gasol,"July 6, 1980",36.0,NBA,C,64.0,39.0,1627.0,9.5,18.9,0.5,1.8,3.3,0.54,7.7,15.7,0.49,4.1,5.8,0.71,3.4,12.3,15.7,4.7,0.8,2.2,2.5,3.4,24.8,116.0,102.0
2018,27,1008,SAS,San Antonio Spurs,Pau Gasol,"July 6, 1980",37.0,NBA,C,77.0,63.0,1812.0,8.0,17.5,0.46,1.2,3.3,0.36,6.8,14.1,0.48,4.4,5.8,0.76,3.6,13.7,17.3,6.6,0.7,2.2,3.0,3.4,21.6,112.0,102.0
2019,31,1008,TOT,Total After Trade,Pau Gasol,"July 6, 1980",38.0,NBA,C,30.0,6.0,360.0,5.7,12.7,0.45,0.8,1.8,0.46,4.9,10.9,0.44,3.8,5.4,0.7,3.0,15.5,18.5,7.0,0.7,2.0,2.2,3.9,15.9,116.0,106.0
2019,27,1008,SAS,San Antonio Spurs,Pau Gasol,"July 6, 1980",38.0,NBA,C,27.0,6.0,330.0,6.1,13.0,0.47,0.7,1.5,0.5,5.3,11.5,0.46,4.0,5.6,0.71,3.3,15.5,18.8,7.4,0.7,2.1,2.1,4.1,16.9,120.0,107.0
2019,17,1008,MIL,Milwaukee Bucks,Pau Gasol,"July 6, 1980",38.0,NBA,C,3.0,0.0,30.0,1.5,9.3,0.17,1.5,4.6,0.33,0.0,4.6,0.0,1.5,3.1,0.5,0.0,15.5,15.5,3.1,0.0,1.5,3.1,1.5,6.2,59.0,104.0
