Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,16,441,MIA,Miami Heat,24.0,NBA,SF,10.0,0.0,58.0,9.0,22.0,0.41,3.0,9.0,0.33,6.0,13.0,0.46,0.48,0.0,0.0,,0.0,11.0,11.0,2.0,1.0,0.0,1.0,12.0,21.0
2005,16,441,MIA,Miami Heat,25.0,NBA,SF,12.0,1.0,182.0,22.0,59.0,0.37,11.0,30.0,0.37,11.0,29.0,0.38,0.47,1.0,3.0,0.33,1.0,17.0,18.0,7.0,1.0,1.0,2.0,21.0,56.0
2009,19,441,NOH,New Orleans Hornets,29.0,NBA,SF,5.0,5.0,158.0,17.0,37.0,0.46,10.0,19.0,0.53,7.0,18.0,0.39,0.6,9.0,9.0,1.0,3.0,12.0,15.0,1.0,1.0,4.0,6.0,14.0,53.0
2011,5,441,CHI,Chicago Bulls,31.0,NBA,SG,3.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2014,12,441,IND,Indiana Pacers,34.0,NBA,SG,11.0,0.0,70.0,6.0,15.0,0.4,5.0,12.0,0.42,1.0,3.0,0.33,0.57,2.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,19.0
2015,30,441,WAS,Washington Wizards,35.0,NBA,SF,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
