Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1983,12,335,IND,Indiana Pacers,52,Brad Branson,PF,6-10,220,"September 24, 1958",US,1,SMU
1983,12,446,IND,Indiana Pacers,11,Marty Byrnes,SF,6-7,215,"April 30, 1956",US,3,Syracuse
1983,12,486,IND,Indiana Pacers,12,Butch Carter,SG,6-5,180,"June 11, 1958",US,2,Indiana
1983,12,807,IND,Indiana Pacers,44,John Duren,PG,6-3,195,"October 30, 1958",US,2,Georgetown
1983,12,1476,IND,Indiana Pacers,45,Clemon Johnson,C,6-10,240,"September 12, 1956",US,4,Florida A&M
1983,12,1489,IND,Indiana Pacers,24,George Lee Johnson,SF,6-7,210,"December 8, 1956",US,4,St. John's
1983,12,1589,IND,Indiana Pacers,33,Clark Kellogg,PF,6-7,225,"July 2, 1961",US,R,Ohio State
1983,12,1634,IND,Indiana Pacers,25,Billy Knight,SG,6-6,195,"June 9, 1952",US,8,Pitt
1983,12,2045,IND,Indiana Pacers,35,Guy Morgan,SG,6-8,205,"August 23, 1960",US,R,Wake Forest
1983,12,2573,IND,Indiana Pacers,40,Russ Schoene,PF,6-10,210,"April 16, 1960",US,R,Chattanooga
1983,12,2624,IND,Indiana Pacers,14,Jerry Sichting,PG,6-1,168,"November 29, 1956",US,2,Purdue
1983,12,2657,IND,Indiana Pacers,21,Jose Slaughter,SG,6-5,205,"September 9, 1960",US,R,University of Portland
1983,12,3142,IND,Indiana Pacers,32,Herb Williams,C,6-10,242,"February 16, 1958",US,1,Ohio State
