Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1983,25,435,POR,Portland Trail Blazers,10,Don Buse,PG,6-4,190,"August 10, 1950",US,10,University of Evansville
1983,25,478,POR,Portland Trail Blazers,34,Kenny Carr,PF,6-7,220,"August 15, 1955",US,5,NC State
1983,25,604,POR,Portland Trail Blazers,42,Wayne Cooper,C,6-10,220,"November 16, 1956",US,4,New Orleans
1983,25,1576,POR,Portland Trail Blazers,22,Jeff Judkins,SF,6-6,185,"March 23, 1956",US,4,Utah
1983,25,1683,POR,Portland Trail Blazers,3,Jeff Lamp,SF,6-6,195,"March 9, 1959",US,1,Virginia
1983,25,1741,POR,Portland Trail Blazers,12,Fat Lever,PG,6-3,170,"August 18, 1960",US,R,Arizona State
1983,25,1927,POR,Portland Trail Blazers,7,Hank McDowell,PF,6-9,215,"November 13, 1959",US,1,Memphis
1983,25,2117,POR,Portland Trail Blazers,33,Calvin Natt,SF,6-6,220,"January 8, 1957",US,3,Louisiana-Monroe
1983,25,2157,POR,Portland Trail Blazers,24,Audie Norris,C,6-9,230,"December 18, 1960",US,R,Jackson State University
1983,25,2267,POR,Portland Trail Blazers,4,Jim Paxson,SG,6-6,200,"July 9, 1957",US,3,Dayton
1983,25,2875,POR,Portland Trail Blazers,43,Mychal Thompson,C,6-10,226,"January 30, 1955",BS,3,Minnesota
1983,25,2905,POR,Portland Trail Blazers,2,Linton Townes,SF,6-7,190,"November 30, 1959",US,R,James Madison University
1983,25,2949,POR,Portland Trail Blazers,14,Darnell Valentine,PG,6-1,183,"February 3, 1959",US,1,Kansas
1983,25,2969,POR,Portland Trail Blazers,31,Pete Verhoeven,PF,6-9,215,"February 15, 1959",US,1,Fresno State
