Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,23.0,BOS,NBA,PF,82,2955,20.5,0.538,0.098,0.246,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,,5.6,5.6,11.2,0.182,,3.0,1.5,4.5,4.8
1981,24.0,BOS,NBA,PF,82,3239,19.9,0.528,0.049,0.218,7.0,23.8,15.7,20.4,2.4,1.1,14.9,24.3,,4.7,6.1,10.8,0.16,,2.5,1.8,4.3,5.2
1982,25.0,BOS,NBA,PF,77,2923,22.6,0.557,0.037,0.269,7.7,23.4,15.8,22.5,2.3,1.2,13.8,25.2,,6.8,5.7,12.5,0.205,,4.4,2.3,6.6,6.4
1983,26.0,BOS,NBA,PF,79,2982,24.1,0.561,0.052,0.282,7.0,24.2,15.7,22.4,2.3,1.3,12.6,25.0,,8.4,5.6,14.0,0.225,,5.4,2.1,7.5,7.2
1984,27.0,BOS,NBA,PF,79,3028,24.2,0.552,0.047,0.273,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,,7.9,5.6,13.6,0.215,,5.6,2.0,7.6,7.3
1985,28.0,BOS,NBA,SF,80,3161,26.5,0.585,0.074,0.26,6.0,22.6,14.7,25.7,1.9,1.7,11.2,28.5,,10.5,5.2,15.7,0.238,,6.8,2.0,8.8,8.7
1986,29.0,BOS,NBA,SF,82,3113,25.6,0.58,0.121,0.306,7.2,20.4,14.2,26.3,2.5,0.9,12.7,27.6,,9.6,6.2,15.8,0.244,,6.6,2.1,8.7,8.4
1987,30.0,BOS,NBA,SF,74,3005,26.4,0.612,0.15,0.304,5.1,19.2,12.8,28.6,2.2,1.3,12.4,27.5,,10.4,4.8,15.2,0.243,,7.3,2.0,9.4,8.6
1988,31.0,BOS,NBA,SF,76,2965,27.8,0.608,0.142,0.271,4.6,22.3,14.0,25.7,2.1,1.1,10.2,30.2,,11.2,3.8,15.0,0.243,,7.8,1.0,8.8,8.1
1989,32.0,BOS,NBA,SF,6,189,19.8,0.516,0.0,0.183,0.6,21.6,11.2,24.3,1.6,1.6,8.9,27.1,,0.3,0.2,0.5,0.129,,2.1,1.6,3.7,0.3
1990,33.0,BOS,NBA,SF,75,2944,21.9,0.546,0.129,0.226,3.6,22.2,13.4,28.9,1.8,1.2,12.7,27.4,,5.3,4.1,9.5,0.154,,4.1,1.2,5.3,5.5
1991,34.0,BOS,NBA,SF,60,2277,19.7,0.53,0.195,0.18,2.8,20.4,12.3,25.9,2.3,1.5,14.6,23.7,,3.0,3.6,6.6,0.14,,2.9,1.7,4.6,3.8
1992,35.0,BOS,NBA,SF,45,1662,21.0,0.547,0.169,0.214,3.2,24.6,14.4,26.9,1.3,1.2,13.1,24.7,,3.0,2.5,5.5,0.159,,4.3,1.3,5.5,3.1
