Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2019,1,3264,ATL,Atlanta Hawks,Trae Young,"September 19, 1998",20.0,NBA,PG,81,81,2503,525,1256,0.42,156,482,0.32,369,774,0.48,0.48,343,414,0.83,64,237,301,653,72,15,308,140,1549,1
2020,1,3264,ATL,Atlanta Hawks,Trae Young,"September 19, 1998",21.0,NBA,PG,60,60,2120,546,1249,0.44,205,568,0.36,341,681,0.5,0.52,481,559,0.86,32,223,255,560,65,8,289,104,1778,2
2021,1,3264,ATL,Atlanta Hawks,Trae Young,"September 19, 1998",22.0,NBA,PG,21,21,724,158,374,0.42,48,130,0.37,110,244,0.45,0.49,196,220,0.89,16,69,85,193,15,6,91,45,560,0
