Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,21.0,CHH,NBA,PG,82.0,82.0,3192.0,6.9,16.1,0.427,1.4,4.6,0.31,5.4,11.5,0.474,3.8,5.7,0.677,2.2,4.7,6.9,10.1,2.9,0.6,3.8,4.5,19.0,,105.0,100.0
2002,22.0,CHH,NBA,PG,82.0,82.0,3318.0,9.0,21.6,0.417,2.7,7.7,0.356,6.3,13.9,0.451,3.2,5.5,0.58,1.5,4.1,5.6,11.3,2.8,0.8,4.0,3.9,23.9,,105.0,104.0
2003,23.0,NOH,NBA,PG,50.0,47.0,1889.0,9.4,22.7,0.416,2.8,8.0,0.35,6.6,14.6,0.452,2.6,3.7,0.71,1.6,3.7,5.3,9.1,2.6,0.6,4.0,4.2,24.3,,103.0,102.0
2004,24.0,NOH,NBA,PG,67.0,66.0,2686.0,11.1,28.1,0.395,3.8,11.7,0.321,7.4,16.4,0.448,4.8,7.1,0.673,1.3,4.4,5.8,10.0,3.2,0.5,4.3,3.6,30.7,,103.0,102.0
2005,25.0,TOT,NBA,PG,46.0,32.0,1581.0,9.7,25.1,0.387,3.9,11.8,0.333,5.8,13.3,0.435,6.2,8.1,0.761,1.1,4.8,5.8,12.1,2.7,0.5,4.4,4.2,29.5,,108.0,107.0
2005,25.0,NOH,NBA,PG,18.0,13.0,593.0,10.3,28.0,0.366,4.1,12.7,0.321,6.2,15.3,0.404,6.8,8.9,0.771,1.5,4.7,6.2,11.9,2.9,0.4,3.5,4.8,31.4,,108.0,107.0
2005,25.0,GSW,NBA,PG,28.0,19.0,988.0,9.4,23.4,0.401,3.9,11.3,0.341,5.5,12.1,0.457,5.8,7.7,0.755,0.8,4.8,5.6,12.1,2.6,0.5,4.8,3.9,28.4,,108.0,107.0
2006,26.0,GSW,NBA,PG,54.0,48.0,1971.0,8.7,22.5,0.389,2.7,8.5,0.315,6.1,14.0,0.434,5.1,7.5,0.675,1.2,5.0,6.2,12.5,2.3,0.4,4.2,4.3,25.2,,105.0,106.0
2007,27.0,GSW,NBA,PG,63.0,62.0,2221.0,9.9,22.4,0.439,1.9,6.1,0.304,8.0,16.3,0.489,6.0,8.0,0.745,1.1,4.9,6.0,11.1,2.9,0.6,4.2,3.9,27.5,,109.0,106.0
2008,28.0,GSW,NBA,PG,82.0,82.0,3196.0,9.9,23.2,0.426,2.6,8.0,0.33,7.2,15.2,0.477,4.8,6.4,0.75,1.5,4.4,5.8,9.5,2.9,0.7,3.5,3.8,27.2,,111.0,109.0
2009,29.0,LAC,NBA,PG,65.0,60.0,2248.0,8.2,22.2,0.37,2.3,7.6,0.302,5.9,14.6,0.406,3.7,4.9,0.757,1.1,4.5,5.5,11.6,2.5,0.8,4.5,4.5,22.4,,97.0,111.0
2010,30.0,LAC,NBA,PG,75.0,73.0,2523.0,8.5,20.9,0.406,1.7,6.1,0.277,6.8,14.8,0.459,4.9,6.0,0.821,1.1,4.4,5.5,12.3,2.6,0.9,4.3,4.3,23.5,,105.0,109.0
2011,31.0,TOT,NBA,PG,58.0,44.0,1649.0,9.1,21.7,0.417,2.5,7.5,0.339,6.5,14.2,0.458,3.2,4.1,0.771,1.1,3.8,4.9,12.3,2.4,0.9,4.6,4.5,23.8,,105.0,110.0
2011,31.0,LAC,NBA,PG,43.0,35.0,1269.0,8.7,21.0,0.416,1.8,6.2,0.296,6.9,14.8,0.466,3.2,4.2,0.76,1.2,3.7,4.9,12.2,2.5,0.9,4.4,4.6,22.5,,104.0,109.0
2011,31.0,CLE,NBA,PG,15.0,9.0,380.0,10.2,24.2,0.421,4.9,11.8,0.414,5.3,12.4,0.429,3.0,3.7,0.815,0.8,4.1,4.9,12.5,2.2,0.8,5.3,3.9,28.2,,106.0,112.0
2012,32.0,NYK,NBA,PG,29.0,14.0,595.0,5.9,15.9,0.37,2.3,7.4,0.306,3.6,8.6,0.424,1.4,2.1,0.667,1.1,3.7,4.8,11.7,2.9,0.3,6.6,5.3,15.4,,88.0,102.0
