Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2002,2,BOS,Boston Celtics,Antoine Walker,25,81,81,3406,10.1,25.7,0.39,3.4,9.8,0.34,6.8,15.9,0.42,3.7,4.9,0.74,2.3,8.6,10.9,6.2,1.9,0.6,3.8,3.6,27.3,,99,101
2002,2,BOS,Boston Celtics,Paul Pierce,24,82,82,3302,11.1,25.1,0.44,3.3,8.2,0.4,7.8,16.9,0.46,8.2,10.1,0.81,1.3,7.6,8.9,4.1,2.4,1.4,3.8,3.7,33.7,,109,99
2002,2,BOS,Boston Celtics,Kenny Anderson,31,76,76,2430,6.7,15.3,0.44,0.2,0.7,0.27,6.5,14.6,0.44,2.1,2.8,0.74,1.2,4.7,5.9,8.6,3.0,0.2,2.5,4.5,15.6,,103,101
2002,2,BOS,Boston Celtics,Tony Battie,25,74,73,1819,6.0,11.1,0.54,0.0,0.1,0.0,6.0,11.1,0.54,2.5,3.7,0.68,5.2,8.5,13.7,1.0,1.7,1.9,1.5,6.2,14.6,,118,99
2002,2,BOS,Boston Celtics,Eric Williams,29,74,30,1747,4.3,11.4,0.37,0.7,2.6,0.28,3.6,8.9,0.4,4.8,6.5,0.73,1.7,4.8,6.6,3.2,2.3,0.2,2.8,5.3,14.0,,96,103
2002,2,BOS,Boston Celtics,Erick Strickland,28,79,4,1643,6.0,15.4,0.39,3.0,7.8,0.38,3.0,7.6,0.39,4.1,4.9,0.84,0.7,6.0,6.7,5.8,1.8,0.0,3.0,4.6,19.1,,106,103
2002,2,BOS,Boston Celtics,Vitaly Potapenko,26,79,9,1343,5.3,11.6,0.46,0.0,0.0,,5.3,11.6,0.46,3.4,4.6,0.74,6.5,7.0,13.4,1.2,1.4,0.7,2.4,6.7,14.0,,107,102
2002,2,BOS,Boston Celtics,Joe Johnson,20,48,33,1003,6.7,15.3,0.44,1.2,4.6,0.27,5.5,10.8,0.51,1.0,1.3,0.77,2.1,5.1,7.2,3.8,1.7,0.5,1.4,3.1,15.7,,105,104
2002,2,BOS,Boston Celtics,Walter McCarty,27,56,0,718,5.8,13.0,0.44,2.8,7.2,0.39,3.0,5.9,0.51,0.9,1.4,0.68,2.3,6.9,9.3,3.0,1.3,0.5,1.6,6.0,15.3,,112,103
2002,2,BOS,Boston Celtics,Rodney Rogers,30,27,1,626,8.9,18.4,0.48,3.2,7.9,0.41,5.6,10.5,0.54,2.9,4.1,0.7,2.8,6.1,8.9,3.3,1.3,1.0,3.5,6.5,23.9,,108,103
2002,2,BOS,Boston Celtics,Tony Delk,28,22,16,570,5.5,15.7,0.35,1.8,6.1,0.3,3.6,9.6,0.38,2.0,2.7,0.73,1.8,5.4,7.2,4.6,2.0,0.5,1.7,3.5,14.7,,96,103
2002,2,BOS,Boston Celtics,Milt Palacio,23,41,0,518,5.2,13.5,0.38,1.2,3.4,0.35,4.0,10.1,0.4,3.6,5.1,0.71,0.8,4.2,5.0,5.4,2.1,0.3,2.4,3.8,15.2,,99,103
2002,2,BOS,Boston Celtics,Mark Blount,26,44,0,415,4.0,9.5,0.42,0.0,0.0,,4.0,9.5,0.42,3.8,4.6,0.81,3.3,7.4,10.6,1.3,2.0,2.4,2.9,7.4,11.8,,96,99
2002,2,BOS,Boston Celtics,Kedrick Brown,20,29,5,245,4.9,14.8,0.33,1.1,5.7,0.18,3.8,9.1,0.42,2.5,4.2,0.6,2.3,8.3,10.6,3.2,3.8,1.5,1.5,3.8,13.3,,90,96
2002,2,BOS,Boston Celtics,Joseph Forte,20,8,0,39,1.3,16.0,0.08,0.0,4.0,0.0,1.3,12.0,0.11,5.3,5.3,1.0,1.3,6.7,8.0,8.0,2.7,0.0,4.0,1.3,8.0,,60,101
2002,2,BOS,Boston Celtics,Randy Brown,33,1,0,6,0.0,8.6,0.0,0.0,0.0,,0.0,8.6,0.0,0.0,0.0,,0.0,0.0,0.0,17.3,0.0,8.6,0.0,8.6,0.0,,84,102
