Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1990,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,24.0,NBA,C,82,81,3002,11.2,21.1,0.53,0.0,0.0,0.0,11.2,21.1,0.53,10.0,13.6,0.73,4.9,11.0,16.0,2.7,2.2,5.2,4.2,4.2,32.4,116,97
1991,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,25.0,NBA,C,82,81,3095,11.9,21.5,0.55,0.0,0.1,0.14,11.8,21.4,0.55,9.3,12.2,0.76,5.3,11.5,16.7,3.3,2.0,5.0,4.2,4.2,33.1,119,96
1992,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,26.0,NBA,C,68,68,2564,11.5,20.9,0.55,0.0,0.2,0.12,11.5,20.7,0.55,7.6,10.9,0.7,5.1,11.1,16.1,3.5,3.1,5.9,3.5,4.3,30.7,118,94
1993,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,27.0,NBA,C,82,82,3211,10.6,21.1,0.5,0.0,0.3,0.18,10.5,20.9,0.51,8.8,12.0,0.73,3.6,11.4,15.0,4.7,2.0,4.1,3.8,3.7,30.0,113,100
1994,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,28.0,NBA,C,80,80,3241,13.8,27.2,0.51,0.2,0.5,0.34,13.6,26.8,0.51,11.4,15.2,0.75,4.0,10.1,14.1,6.3,2.3,4.4,4.2,3.7,39.2,119,98
1995,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,29.0,NBA,C,81,81,3074,13.0,24.5,0.53,0.1,0.3,0.3,12.9,24.2,0.53,10.8,14.0,0.77,3.9,10.6,14.5,3.9,2.2,4.3,3.8,3.8,36.9,120,99
1996,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,30.0,NBA,C,82,82,3019,12.1,23.5,0.52,0.1,0.2,0.33,12.1,23.3,0.52,10.7,14.0,0.76,5.4,11.6,17.0,4.2,1.9,4.6,3.2,4.5,34.9,120,96
1997,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,31.0,NBA,C,6,6,147,13.5,26.9,0.5,0.0,0.0,,13.5,26.9,0.5,12.7,19.4,0.65,7.1,12.0,19.1,3.0,2.2,2.2,3.0,3.4,39.6,117,106
1998,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,32.0,NBA,C,73,73,2457,12.0,23.5,0.51,0.0,0.1,0.25,12.0,23.4,0.51,10.7,14.6,0.74,5.3,11.8,17.1,4.4,1.4,4.2,4.5,4.5,34.8,114,94
1999,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,33.0,NBA,C,49,49,1554,9.3,18.4,0.51,0.0,0.0,0.0,9.3,18.3,0.51,8.3,12.6,0.66,5.2,12.0,17.1,3.6,2.4,4.1,3.8,5.0,27.0,111,88
2000,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,34.0,NBA,C,80,80,2557,10.9,21.3,0.51,0.0,0.0,0.0,10.9,21.3,0.51,7.7,10.6,0.73,4.0,11.9,15.9,2.9,2.0,3.8,3.4,5.1,29.5,112,92
2001,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,35.0,NBA,C,80,80,2371,9.0,18.6,0.49,0.0,0.0,0.0,9.0,18.6,0.49,7.9,10.6,0.75,4.7,10.9,15.6,2.6,1.8,4.5,2.8,4.8,26.0,114,92
2002,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,36.0,NBA,C,78,78,2303,7.9,15.6,0.51,0.0,0.0,,7.9,15.6,0.51,6.2,9.1,0.68,4.4,10.6,15.0,2.2,2.0,3.2,2.4,4.5,22.0,114,95
2003,27,2478,SAS,San Antonio Spurs,David Robinson,1965-08-06,37.0,NBA,C,64,64,1676,6.3,13.4,0.47,0.0,0.0,,6.3,13.4,0.47,4.8,6.8,0.71,5.2,11.0,16.2,1.9,1.7,3.5,2.6,4.0,17.4,109,95
