Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1998,3,2950,NJN,New Jersey Nets,22.0,NBA,PF,62.0,2325.0,15.7,0.52,0.21,0.29,6.6,14.1,10.1,7.9,1.5,0.8,12.2,25.2,,3.2,1.6,4.8,0.1,,0.7,-1.6,-0.8,0.7
1999,3,2950,NJN,New Jersey Nets,23.0,NBA,PF,42.0,1576.0,19.6,0.52,0.07,0.4,7.6,18.1,12.6,8.3,1.4,2.4,13.1,28.5,,2.3,1.4,3.7,0.11,,2.0,-0.8,1.2,1.3
2001,3,2950,NJN,New Jersey Nets,25.0,NBA,SF,49.0,1733.0,15.5,0.53,0.24,0.26,5.0,18.3,11.5,9.0,1.2,0.9,11.5,23.4,,1.7,1.2,2.8,0.08,,0.8,-1.9,-1.1,0.4
2002,3,2950,NJN,New Jersey Nets,26.0,NBA,SF,81.0,2465.0,16.0,0.51,0.27,0.18,6.2,21.6,13.9,11.6,1.3,1.2,11.1,24.0,,2.0,4.3,6.3,0.12,,0.7,0.1,0.8,1.8
2003,23,2950,PHI,Philadelphia 76Ers,27.0,NBA,PF,74.0,2337.0,17.3,0.56,0.18,0.25,7.8,18.7,13.2,7.2,1.4,1.0,12.4,23.2,,3.9,2.6,6.5,0.13,,1.2,-0.9,0.3,1.4
2004,31,2950,TOT,Total After Trade,28.0,NBA,SF,72.0,2340.0,17.8,0.56,0.26,0.32,7.4,17.1,12.3,9.2,1.5,1.0,14.1,23.6,,4.1,2.2,6.3,0.13,,1.8,-0.6,1.2,1.9
2004,20,2950,NYK,New York Knicks,28.0,NBA,SF,47.0,1574.0,17.2,0.55,0.26,0.32,7.3,17.7,12.6,9.6,1.8,0.9,14.5,24.2,,2.2,1.7,3.9,0.12,,1.2,-0.3,0.9,1.2
2004,17,2950,MIL,Milwaukee Bucks,28.0,NBA,SF,25.0,766.0,18.9,0.6,0.25,0.31,7.6,15.9,11.7,8.4,1.1,1.4,13.2,22.5,,1.9,0.5,2.4,0.15,,3.1,-1.1,2.0,0.8
2005,31,2950,TOT,Total After Trade,29.0,NBA,"PF,SF",62.0,1502.0,15.7,0.55,0.25,0.28,6.8,15.6,11.3,8.5,1.3,1.0,11.3,21.5,,2.3,1.2,3.5,0.11,,0.7,-0.5,0.2,0.8
2005,17,2950,MIL,Milwaukee Bucks,29.0,NBA,SF,33.0,818.0,14.7,0.55,0.27,0.23,7.8,15.9,11.8,8.5,1.4,1.0,13.0,20.1,,1.0,0.5,1.4,0.08,,0.7,-0.4,0.2,0.5
2005,7,2950,DAL,Dallas Mavericks,29.0,NBA,PF,29.0,684.0,16.9,0.55,0.23,0.33,5.7,15.2,10.5,8.5,1.1,1.1,9.6,23.1,,1.3,0.8,2.1,0.14,,0.7,-0.6,0.1,0.4
2006,7,2950,DAL,Dallas Mavericks,30.0,NBA,SF,53.0,1090.0,13.8,0.54,0.35,0.29,6.1,15.0,10.6,5.7,1.6,0.8,14.0,21.8,,1.1,1.2,2.3,0.1,,-0.3,-0.9,-1.2,0.2
