Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,27.0,DAL,NBA,PG,13.0,13.0,38.5,6.2,12.3,0.506,2.1,4.2,0.491,4.2,8.1,0.514,0.591,2.9,3.3,0.884,0.7,3.5,4.2,4.6,1.3,0.5,2.3,2.2,17.5
2006,28.0,DAL,NBA,PG,22.0,22.0,38.4,7.4,16.8,0.442,1.4,4.6,0.307,6.0,12.2,0.493,0.484,2.7,3.2,0.831,0.5,2.4,2.9,3.8,1.2,0.0,2.0,2.5,18.9
2007,29.0,DAL,NBA,SG,6.0,6.0,38.2,6.5,15.3,0.424,1.5,5.3,0.281,5.0,10.0,0.5,0.473,2.5,3.0,0.833,0.5,1.8,2.3,3.7,0.8,0.3,2.8,2.0,17.0
2008,30.0,DAL,NBA,SG,5.0,3.0,36.0,5.2,12.0,0.433,2.8,6.4,0.438,2.4,5.6,0.429,0.55,2.6,3.0,0.867,0.2,1.4,1.6,4.8,0.4,0.2,1.0,3.0,15.8
2009,31.0,DAL,NBA,SG,10.0,1.0,32.5,4.9,12.6,0.389,2.2,5.9,0.373,2.7,6.7,0.403,0.476,2.3,3.0,0.767,0.6,2.2,2.8,1.9,0.6,0.3,1.6,1.8,14.3
2010,32.0,DAL,NBA,SG,6.0,0.0,29.0,4.3,11.5,0.377,2.0,5.0,0.4,2.3,6.5,0.359,0.464,2.0,2.7,0.75,0.3,2.2,2.5,2.0,0.7,0.2,1.0,2.7,12.7
2011,33.0,DAL,NBA,SG,21.0,0.0,32.6,6.1,12.8,0.478,2.0,4.5,0.442,4.1,8.2,0.497,0.556,3.3,4.0,0.843,0.3,1.6,1.9,3.2,1.2,0.1,1.5,2.1,17.5
2012,34.0,DAL,NBA,SG,4.0,1.0,34.8,5.0,11.0,0.455,2.5,5.0,0.5,2.5,6.0,0.417,0.568,1.3,2.0,0.625,0.3,2.0,2.3,3.8,0.3,0.0,2.0,2.8,13.8
2013,35.0,BOS,NBA,SG,6.0,1.0,31.5,4.0,9.0,0.444,2.5,5.7,0.441,1.5,3.3,0.45,0.583,1.5,1.8,0.818,0.0,2.2,2.2,2.0,0.7,0.3,0.8,1.5,12.0
2015,37.0,HOU,NBA,SG,17.0,17.0,28.6,3.4,7.9,0.425,1.7,4.8,0.354,1.6,3.1,0.538,0.534,0.8,0.9,0.813,0.4,1.9,2.2,2.8,0.9,0.1,1.2,2.7,9.2
2016,38.0,HOU,NBA,SG,5.0,0.0,24.8,2.6,7.6,0.342,1.2,3.8,0.316,1.4,3.8,0.368,0.421,0.6,0.6,1.0,0.2,2.0,2.2,1.2,0.4,0.2,0.6,2.6,7.0
2017,39.0,MIL,NBA,SG,6.0,0.0,11.3,1.0,3.0,0.333,0.3,1.7,0.2,0.7,1.3,0.5,0.389,0.2,0.2,1.0,0.3,1.0,1.3,0.8,0.5,0.2,0.3,1.2,2.5
2018,40.0,MIL,NBA,SG,3.0,0.0,14.7,0.7,1.7,0.4,0.7,1.7,0.4,0.0,0.0,,0.6,0.0,0.0,,0.3,0.3,0.7,0.7,0.3,0.0,0.3,0.7,2.0
