Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",22.0,NBA,C,6.0,0.0,172.0,5.5,11.6,0.48,0.0,0.0,,5.5,11.6,0.48,9.3,13.3,0.7,8.4,8.4,16.8,2.3,0.3,3.8,2.3,7.8,20.3,,125.0,106.0
2006,5,514,CHI,Chicago Bulls,Tyson Chandler,"October 2, 1982",23.0,NBA,C,6.0,0.0,104.0,2.0,2.9,0.67,0.0,0.0,,2.0,2.9,0.67,1.5,4.9,0.3,3.9,9.3,13.2,1.5,1.0,1.0,2.9,14.2,5.4,,90.0,105.0
2008,19,514,NOH,New Orleans Hornets,Tyson Chandler,"October 2, 1982",25.0,NBA,C,12.0,12.0,412.0,5.8,9.1,0.63,0.0,0.0,,5.8,9.1,0.63,1.3,2.2,0.62,6.1,10.5,16.5,0.7,0.7,2.7,1.3,5.8,12.9,,131.0,105.0
2009,19,514,NOH,New Orleans Hornets,Tyson Chandler,"October 2, 1982",26.0,NBA,C,4.0,4.0,94.0,3.4,6.8,0.5,0.0,0.0,,3.4,6.8,0.5,1.7,3.4,0.5,4.5,7.4,11.9,1.1,1.1,0.6,4.5,9.7,8.5,,81.0,120.0
2010,4,514,CHA,Charlotte Bobcats,Tyson Chandler,"October 2, 1982",27.0,NBA,C,4.0,0.0,60.0,5.6,10.3,0.55,0.0,0.0,,5.6,10.3,0.55,1.9,2.8,0.67,2.8,6.6,9.4,1.9,1.9,2.8,3.7,15.0,13.1,,93.0,107.0
2011,7,514,DAL,Dallas Mavericks,Tyson Chandler,"October 2, 1982",28.0,NBA,C,21.0,21.0,680.0,4.6,8.0,0.58,0.0,0.0,,4.6,8.0,0.58,4.3,6.4,0.68,6.4,9.3,15.7,0.7,1.1,1.5,1.1,6.3,13.6,,137.0,105.0
2012,20,514,NYK,New York Knicks,Tyson Chandler,"October 2, 1982",29.0,NBA,C,5.0,5.0,167.0,3.6,8.3,0.44,0.0,0.0,,3.6,8.3,0.44,3.0,5.0,0.6,6.0,8.9,14.9,1.3,2.3,2.3,5.0,6.0,10.2,,84.0,106.0
2013,20,514,NYK,New York Knicks,Tyson Chandler,"October 2, 1982",30.0,NBA,C,12.0,12.0,350.0,4.4,8.2,0.54,0.0,0.0,,4.4,8.2,0.54,1.9,2.5,0.75,6.3,7.6,13.9,0.6,1.3,2.2,1.7,7.6,10.8,,119.0,98.0
2015,7,514,DAL,Dallas Mavericks,Tyson Chandler,"October 2, 1982",32.0,NBA,C,5.0,5.0,160.0,5.6,8.5,0.66,0.0,0.0,,5.6,8.5,0.66,3.8,7.7,0.5,7.9,7.9,15.9,0.3,0.9,1.8,1.5,4.7,15.0,,131.0,111.0
2020,11,514,HOU,Houston Rockets,Tyson Chandler,"October 2, 1982",37.0,NBA,C,1.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,
