Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,11,1329,HOU,Houston Rockets,22.0,NBA,SF,79.0,2330.0,12.1,0.52,0.07,0.29,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,,0.4,3.2,3.6,0.08,,-1.7,1.0,-0.7,0.8
1994,11,1329,HOU,Houston Rockets,23.0,NBA,SF,81.0,2370.0,14.2,0.52,0.19,0.22,6.4,13.9,10.3,14.5,2.5,2.0,15.1,17.0,,1.6,4.3,5.9,0.12,,0.0,2.2,2.2,2.5
1995,11,1329,HOU,Houston Rockets,24.0,NBA,PF,64.0,2074.0,13.5,0.56,0.42,0.21,4.7,12.8,9.0,15.2,2.3,2.5,17.2,15.3,,1.6,2.6,4.2,0.1,,0.4,1.7,2.1,2.1
1996,11,1329,HOU,Houston Rockets,25.0,NBA,SF,71.0,2634.0,13.7,0.54,0.53,0.2,4.3,13.2,8.9,16.1,2.3,2.9,16.8,16.3,,1.5,3.4,4.9,0.09,,0.7,1.6,2.3,2.8
1997,31,1329,TOT,Total After Trade,26.0,NBA,SF,54.0,1395.0,13.0,0.53,0.43,0.25,5.7,13.9,9.8,11.9,2.5,3.0,15.3,15.2,,1.0,1.9,2.9,0.1,,-0.7,2.0,1.3,1.2
1997,24,1329,PHO,Phoenix Suns,26.0,NBA,SF,32.0,719.0,11.1,0.51,0.4,0.26,6.5,12.7,9.7,11.1,2.0,2.7,17.5,16.5,,0.0,0.7,0.7,0.05,,-1.4,1.1,-0.3,0.3
1997,14,1329,LAL,Los Angeles Lakers,26.0,NBA,SF,22.0,676.0,15.0,0.56,0.46,0.24,4.8,15.1,10.0,12.8,3.0,3.3,12.5,13.8,,1.0,1.2,2.2,0.15,,0.1,2.9,3.0,0.9
1998,14,1329,LAL,Los Angeles Lakers,27.0,NBA,PF,72.0,2192.0,14.4,0.54,0.22,0.4,9.8,17.9,14.0,10.6,2.6,3.0,16.7,11.9,,3.0,3.6,6.6,0.14,,0.3,2.3,2.5,2.5
1999,14,1329,LAL,Los Angeles Lakers,28.0,NBA,PF,38.0,744.0,13.5,0.56,0.31,0.32,9.0,14.7,11.9,11.2,2.5,3.8,22.8,13.0,,0.8,0.9,1.7,0.11,,-0.1,2.0,1.9,0.7
2001,14,1329,LAL,Los Angeles Lakers,30.0,NBA,PF,79.0,1587.0,11.0,0.49,0.41,0.22,6.7,14.3,10.5,11.7,1.8,2.4,15.9,14.0,,1.1,1.5,2.6,0.08,,-1.0,0.6,-0.4,0.7
2002,14,1329,LAL,Los Angeles Lakers,31.0,NBA,PF,81.0,2140.0,14.5,0.53,0.44,0.3,6.8,17.8,12.3,15.3,1.9,3.0,14.5,12.8,,3.3,3.6,6.9,0.15,,1.2,2.4,3.5,3.0
2003,14,1329,LAL,Los Angeles Lakers,32.0,NBA,PF,80.0,2343.0,12.4,0.49,0.37,0.28,8.6,16.1,12.3,14.3,2.1,1.9,17.3,12.2,,2.3,2.5,4.8,0.1,,-0.4,1.1,0.6,1.6
2004,27,1329,SAS,San Antonio Spurs,33.0,NBA,PF,81.0,1290.0,14.5,0.5,0.31,0.31,9.5,14.0,11.8,12.8,2.0,2.8,12.2,16.1,,1.7,2.9,4.6,0.17,,0.0,2.7,2.7,1.5
2005,27,1329,SAS,San Antonio Spurs,34.0,NBA,PF,75.0,1396.0,14.9,0.53,0.37,0.29,7.6,14.8,11.2,9.2,2.6,3.1,14.0,16.4,,1.4,3.1,4.6,0.16,,0.2,2.8,3.0,1.8
2006,27,1329,SAS,San Antonio Spurs,35.0,NBA,PF,63.0,1182.0,13.5,0.5,0.49,0.23,7.3,16.7,12.1,10.1,2.0,3.1,11.3,14.7,,1.0,2.5,3.6,0.14,,0.4,2.8,3.1,1.5
2007,27,1329,SAS,San Antonio Spurs,36.0,NBA,PF,68.0,1124.0,11.9,0.48,0.59,0.26,8.2,16.1,12.3,10.1,2.1,2.7,13.6,13.6,,0.6,2.4,2.9,0.12,,-0.5,2.7,2.1,1.2
2008,27,1329,SAS,San Antonio Spurs,37.0,NBA,PF,45.0,583.0,9.6,0.43,0.59,0.24,7.2,14.8,11.0,11.9,1.9,2.5,14.3,12.6,,-0.1,1.1,1.1,0.09,,-2.2,2.7,0.4,0.4
