Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2009,22.0,SAS,NBA,PG,77.0,7.0,1270.0,150.0,372.0,0.403,24.0,73.0,0.329,126.0,299.0,0.421,0.435,114.0,146.0,0.781,30.0,128.0,158.0,136.0,45.0,21.0,74.0,150.0,438.0,,0.0
2010,23.0,SAS,NBA,PG,78.0,43.0,2276.0,353.0,738.0,0.478,75.0,188.0,0.399,278.0,550.0,0.505,0.529,183.0,237.0,0.772,42.0,163.0,205.0,226.0,69.0,26.0,101.0,222.0,964.0,,0.0
2011,24.0,SAS,NBA,PG,76.0,5.0,2148.0,287.0,633.0,0.453,77.0,204.0,0.377,210.0,429.0,0.49,0.514,233.0,270.0,0.863,24.0,175.0,199.0,193.0,66.0,21.0,99.0,153.0,884.0,,0.0
2012,25.0,IND,NBA,PG,50.0,9.0,1274.0,168.0,380.0,0.442,54.0,147.0,0.367,114.0,233.0,0.489,0.513,91.0,117.0,0.778,31.0,120.0,151.0,145.0,42.0,17.0,52.0,98.0,481.0,,0.0
2013,26.0,IND,NBA,PG,76.0,76.0,2620.0,386.0,871.0,0.443,130.0,353.0,0.368,256.0,518.0,0.494,0.518,174.0,213.0,0.817,47.0,237.0,284.0,355.0,81.0,26.0,116.0,134.0,1076.0,,0.0
2014,27.0,IND,NBA,PG,76.0,76.0,2434.0,272.0,616.0,0.442,95.0,260.0,0.365,177.0,356.0,0.497,0.519,142.0,176.0,0.807,53.0,230.0,283.0,265.0,75.0,23.0,92.0,158.0,781.0,,0.0
2015,28.0,IND,NBA,PG,43.0,36.0,1267.0,255.0,535.0,0.477,69.0,193.0,0.358,186.0,342.0,0.544,0.541,113.0,143.0,0.79,25.0,154.0,179.0,220.0,44.0,14.0,69.0,111.0,692.0,,1.0
2016,29.0,IND,NBA,PG,74.0,73.0,2524.0,326.0,739.0,0.441,128.0,314.0,0.408,198.0,425.0,0.466,0.528,114.0,150.0,0.76,58.0,240.0,298.0,259.0,83.0,17.0,101.0,149.0,894.0,,0.0
2017,30.0,UTA,NBA,PG,49.0,49.0,1544.0,289.0,606.0,0.477,94.0,233.0,0.403,195.0,373.0,0.523,0.554,157.0,196.0,0.801,23.0,144.0,167.0,204.0,50.0,11.0,85.0,114.0,829.0,,0.0
2018,31.0,TOT,NBA,PG,67.0,60.0,1812.0,236.0,513.0,0.46,85.0,205.0,0.415,151.0,308.0,0.49,0.543,110.0,140.0,0.786,42.0,139.0,181.0,186.0,61.0,27.0,88.0,128.0,667.0,,0.0
2018,31.0,SAC,NBA,PG,43.0,36.0,1143.0,153.0,326.0,0.469,58.0,128.0,0.453,95.0,198.0,0.48,0.558,77.0,99.0,0.778,22.0,95.0,117.0,119.0,39.0,12.0,60.0,75.0,441.0,,0.0
2018,31.0,CLE,NBA,PG,24.0,24.0,669.0,83.0,187.0,0.444,27.0,77.0,0.351,56.0,110.0,0.509,0.516,33.0,41.0,0.805,20.0,44.0,64.0,67.0,22.0,15.0,28.0,53.0,226.0,,0.0
2019,32.0,TOT,NBA,PG,60.0,13.0,1302.0,170.0,376.0,0.452,48.0,153.0,0.314,122.0,223.0,0.547,0.516,70.0,85.0,0.824,39.0,109.0,148.0,135.0,52.0,8.0,51.0,102.0,458.0,,0.0
2019,32.0,CLE,NBA,PG,13.0,13.0,344.0,55.0,107.0,0.514,13.0,28.0,0.464,42.0,79.0,0.532,0.575,17.0,20.0,0.85,12.0,15.0,27.0,36.0,12.0,1.0,20.0,35.0,140.0,,0.0
2019,32.0,MIL,NBA,PG,47.0,0.0,958.0,115.0,269.0,0.428,35.0,125.0,0.28,80.0,144.0,0.556,0.493,53.0,65.0,0.815,27.0,94.0,121.0,99.0,40.0,7.0,31.0,67.0,318.0,,0.0
2020,33.0,MIL,NBA,PG,59.0,2.0,1271.0,194.0,376.0,0.516,81.0,176.0,0.46,113.0,200.0,0.565,0.624,85.0,101.0,0.842,50.0,127.0,177.0,180.0,47.0,5.0,57.0,84.0,554.0,,0.0
2021,34.0,OKC,NBA,PG,10.0,10.0,255.0,42.0,83.0,0.506,15.0,40.0,0.375,27.0,43.0,0.628,0.596,18.0,20.0,0.9,6.0,16.0,22.0,35.0,10.0,2.0,9.0,11.0,117.0,,0.0
