Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,12,832,IND,Indiana Pacers,25.0,NBA,C,2.0,,56.0,7.0,24.0,0.29,0.0,0.0,,7.0,24.0,0.29,0.29,0.0,0.0,,4.0,10.0,14.0,5.0,1.0,1.0,4.0,8.0,14.0
1983,24,832,PHO,Phoenix Suns,27.0,NBA,C,3.0,,54.0,11.0,26.0,0.42,0.0,0.0,,11.0,26.0,0.42,0.42,6.0,6.0,1.0,6.0,12.0,18.0,4.0,1.0,1.0,5.0,7.0,28.0
1984,24,832,PHO,Phoenix Suns,28.0,NBA,C,17.0,,463.0,93.0,189.0,0.49,0.0,0.0,,93.0,189.0,0.49,0.49,48.0,68.0,0.71,22.0,69.0,91.0,27.0,4.0,11.0,31.0,62.0,234.0
1988,9,832,DET,Detroit Pistons,32.0,NBA,C,22.0,2.0,308.0,56.0,110.0,0.51,0.0,1.0,0.0,56.0,109.0,0.51,0.51,27.0,41.0,0.66,23.0,45.0,68.0,11.0,2.0,10.0,10.0,55.0,139.0
1989,9,832,DET,Detroit Pistons,33.0,NBA,C,17.0,0.0,317.0,40.0,85.0,0.47,0.0,1.0,0.0,40.0,84.0,0.48,0.47,40.0,51.0,0.78,11.0,25.0,36.0,12.0,1.0,8.0,15.0,53.0,120.0
1990,9,832,DET,Detroit Pistons,34.0,NBA,C,20.0,20.0,536.0,114.0,231.0,0.49,0.0,1.0,0.0,114.0,230.0,0.5,0.49,58.0,96.0,0.6,24.0,47.0,71.0,13.0,5.0,11.0,31.0,74.0,286.0
1991,9,832,DET,Detroit Pistons,35.0,NBA,C,15.0,11.0,345.0,61.0,150.0,0.41,0.0,0.0,,61.0,150.0,0.41,0.41,38.0,55.0,0.69,15.0,22.0,37.0,9.0,2.0,3.0,24.0,43.0,160.0
1992,13,832,LAC,Los Angeles Clippers,36.0,NBA,C,5.0,0.0,87.0,10.0,24.0,0.42,0.0,0.0,,10.0,24.0,0.42,0.42,12.0,19.0,0.63,5.0,8.0,13.0,3.0,1.0,1.0,4.0,11.0,32.0
1993,14,832,LAL,Los Angeles Lakers,37.0,NBA,C,3.0,0.0,14.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0
1995,25,832,POR,Portland Trail Blazers,39.0,NBA,C,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,5,832,CHI,Chicago Bulls,40.0,NBA,C,6.0,0.0,28.0,4.0,9.0,0.44,0.0,0.0,,4.0,9.0,0.44,0.44,3.0,4.0,0.75,0.0,4.0,4.0,0.0,0.0,0.0,1.0,10.0,11.0
