Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,2,2289,BOS,Boston Celtics,Kendrick Perkins,1984-11-10,20.0,NBA,C,6.0,28.0,12.0,0.71,0.0,0.6,13.3,13.2,13.2,0.0,0.0,9.8,32.2,16.3,0.0,0.1,0.0,0.08,-3.8,2.1,-1.7,0.0
2008,2,2289,BOS,Boston Celtics,Kendrick Perkins,1984-11-10,23.0,NBA,C,25.0,631.0,13.1,0.62,0.01,0.56,10.5,19.8,15.2,3.4,1.3,4.4,19.0,12.4,0.7,1.2,1.9,0.14,-1.6,2.2,0.6,0.4
2009,2,2289,BOS,Boston Celtics,Kendrick Perkins,1984-11-10,24.0,NBA,C,14.0,512.0,16.4,0.59,0.01,0.24,11.6,26.3,18.8,6.5,0.6,6.0,19.1,15.7,0.5,0.8,1.3,0.12,-0.4,1.9,1.5,0.4
2010,2,2289,BOS,Boston Celtics,Kendrick Perkins,1984-11-10,25.0,NBA,C,23.0,575.0,9.5,0.55,0.01,0.57,9.0,21.1,15.2,6.1,0.8,4.9,26.3,13.6,-0.3,1.2,0.9,0.08,-3.7,1.7,-2.0,0.0
2011,21,2289,OKC,Oklahoma City Thunder,Kendrick Perkins,1984-11-10,26.0,NBA,C,17.0,479.0,6.1,0.49,0.0,0.52,9.1,15.4,12.4,4.2,0.4,2.1,25.6,10.0,-0.1,0.3,0.2,0.02,-3.7,-0.3,-4.1,-0.2
2012,21,2289,OKC,Oklahoma City Thunder,Kendrick Perkins,1984-11-10,27.0,NBA,C,20.0,517.0,8.0,0.47,0.0,0.28,8.2,20.3,14.4,3.6,0.7,4.0,22.5,11.7,-0.1,0.3,0.1,0.01,-3.3,0.1,-3.2,-0.2
2013,21,2289,OKC,Oklahoma City Thunder,Kendrick Perkins,1984-11-10,28.0,NBA,C,11.0,210.0,-0.6,0.3,0.03,0.1,8.1,13.8,11.0,5.0,2.0,2.1,36.6,13.7,-0.7,0.3,-0.5,-0.11,-8.8,0.3,-8.5,-0.3
2014,21,2289,OKC,Oklahoma City Thunder,Kendrick Perkins,1984-11-10,29.0,NBA,C,19.0,384.0,6.6,0.58,0.0,0.33,10.3,19.3,15.0,5.4,0.5,1.2,32.6,9.1,0.0,0.3,0.4,0.04,-3.9,0.7,-3.2,-0.1
2015,6,2289,CLE,Cleveland Cavaliers,Kendrick Perkins,1984-11-10,30.0,NBA,C,8.0,33.0,3.8,0.4,0.0,1.25,6.8,23.0,15.0,0.0,0.0,7.7,24.4,22.5,-0.1,0.1,-0.1,-0.08,-10.2,-0.2,-10.4,-0.1
