Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2017,27,2088,SAS,San Antonio Spurs,20.0,NBA,PG,38,8,322,7.9,18.4,0.43,1.4,3.6,0.39,6.5,14.7,0.44,3.3,4.7,0.7,0.9,5.7,6.6,7.6,1.3,0.9,6.0,4.6,20.6,,91,106
2018,27,2088,SAS,San Antonio Spurs,21.0,NBA,PG,81,48,1743,7.8,17.7,0.44,0.3,1.0,0.26,7.6,16.7,0.45,3.0,4.3,0.71,3.2,10.1,13.3,6.7,2.8,0.9,3.9,4.4,19.0,,99,101
2020,27,2088,SAS,San Antonio Spurs,23.0,NBA,PG,66,58,1687,8.3,18.0,0.46,1.2,3.1,0.37,7.2,14.9,0.48,2.6,3.2,0.8,2.0,8.9,10.8,7.7,3.1,0.5,3.5,4.1,20.4,,105,110
2021,27,2088,SAS,San Antonio Spurs,24.0,NBA,PG,16,16,488,9.6,21.2,0.45,1.6,5.2,0.3,8.0,16.0,0.5,2.4,3.0,0.81,1.2,9.6,10.7,8.0,2.1,0.2,2.6,3.3,23.2,,106,108
