Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1542,Eddie Jones,"October 20, 1971",996.0,921.0,33446.0,7.39,17.05,0.43,2.34,6.45,0.36,5.05,10.61,0.48,3.99,5.02,0.79,1.22,4.98,6.21,4.39,2.58,0.93,2.27,4.07,21.1,110.47,103.76
