Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
,,474,,,Antoine Carr,,,,,,,,,,,,,,,,,,,,,,,,,,
1986.0,1.0,1741,ATL,Atlanta Hawks,Cliff Levingston,25.0,9.0,0.0,180.0,22.0,37.0,0.6,1.0,1.0,1.0,21.0,36.0,0.58,0.61,7.0,9.0,0.78,15.0,26.0,41.0,3.0,4.0,9.0,9.0,23.0,52.0
1986.0,1.0,2455,ATL,Atlanta Hawks,Doc Rivers,24.0,9.0,9.0,262.0,40.0,92.0,0.44,3.0,6.0,0.5,37.0,86.0,0.43,0.45,31.0,42.0,0.74,10.0,32.0,42.0,78.0,18.0,0.0,26.0,38.0,114.0
1986.0,1.0,3119,ATL,Atlanta Hawks,Dominique Wilkins,26.0,9.0,9.0,360.0,94.0,217.0,0.43,1.0,5.0,0.2,93.0,212.0,0.44,0.44,68.0,79.0,0.86,20.0,34.0,54.0,25.0,9.0,2.0,30.0,24.0,257.0
,,1484,,,Eddie Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
1986.0,1.0,190,ATL,Atlanta Hawks,John Battle,23.0,6.0,0.0,27.0,4.0,11.0,0.36,0.0,1.0,0.0,4.0,10.0,0.4,0.36,3.0,4.0,0.75,0.0,4.0,4.0,2.0,2.0,0.0,3.0,5.0,11.0
1986.0,1.0,690,ATL,Atlanta Hawks,Johnny Davis,30.0,8.0,0.0,65.0,9.0,25.0,0.36,0.0,0.0,,9.0,25.0,0.36,0.36,4.0,4.0,1.0,2.0,4.0,6.0,15.0,2.0,0.0,5.0,6.0,22.0
1986.0,1.0,1644,ATL,Atlanta Hawks,Jon Koncak,22.0,9.0,0.0,193.0,14.0,29.0,0.48,0.0,0.0,,14.0,29.0,0.48,0.48,26.0,46.0,0.56,11.0,23.0,34.0,5.0,6.0,10.0,7.0,27.0,54.0
1986.0,1.0,3189,ATL,Atlanta Hawks,Kevin Willis,23.0,9.0,9.0,280.0,55.0,98.0,0.56,0.0,0.0,,55.0,98.0,0.56,0.56,15.0,23.0,0.65,31.0,34.0,65.0,5.0,7.0,8.0,15.0,38.0,125.0
1986.0,1.0,518,ATL,Atlanta Hawks,Lorenzo Charles,22.0,4.0,0.0,15.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0
1986.0,1.0,3214,ATL,Atlanta Hawks,Randy Wittman,26.0,9.0,9.0,348.0,71.0,135.0,0.53,0.0,2.0,0.0,71.0,133.0,0.53,0.53,18.0,26.0,0.69,4.0,20.0,24.0,30.0,10.0,1.0,13.0,16.0,160.0
,,3168,,,Ray Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
1986.0,1.0,1224,ATL,Atlanta Hawks,Scott Hastings,25.0,9.0,0.0,49.0,11.0,14.0,0.79,1.0,4.0,0.25,10.0,10.0,1.0,0.82,5.0,11.0,0.46,3.0,7.0,10.0,2.0,2.0,0.0,5.0,11.0,28.0
,,2894,,,Sedric Toney,,,,,,,,,,,,,,,,,,,,,,,,,,
1986.0,1.0,3053,ATL,Atlanta Hawks,Spud Webb,22.0,9.0,0.0,183.0,42.0,81.0,0.52,0.0,2.0,0.0,42.0,79.0,0.53,0.52,26.0,33.0,0.79,6.0,25.0,31.0,65.0,4.0,1.0,10.0,13.0,110.0
1986.0,1.0,2501,ATL,Atlanta Hawks,Tree Rollins,30.0,9.0,9.0,248.0,26.0,47.0,0.55,0.0,0.0,,26.0,47.0,0.55,0.55,7.0,11.0,0.64,18.0,60.0,78.0,3.0,2.0,15.0,12.0,32.0,59.0
