Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,12.0,324,IND,Indiana Pacers,22.0,NBA,SG,82.0,,2027.0,275.0,609.0,0.45,2.0,5.0,0.4,273.0,604.0,0.45,0.45,136.0,174.0,0.78,69.0,154.0,223.0,252.0,211.0,48.0,166.0,194.0,688.0
1981,12.0,324,IND,Indiana Pacers,23.0,NBA,SG,82.0,,1867.0,265.0,559.0,0.47,2.0,16.0,0.12,263.0,543.0,0.48,0.48,125.0,178.0,0.7,70.0,123.0,193.0,188.0,186.0,37.0,122.0,236.0,657.0
1982,24.0,324,PHO,Phoenix Suns,24.0,NBA,SG,64.0,3.0,937.0,125.0,281.0,0.44,1.0,4.0,0.25,124.0,277.0,0.45,0.45,74.0,100.0,0.74,30.0,57.0,87.0,80.0,78.0,10.0,71.0,115.0,325.0
1983,5.0,324,CHI,Charlotte Bobcats,25.0,NBA,SG,58.0,11.0,683.0,82.0,159.0,0.52,1.0,5.0,0.2,81.0,154.0,0.53,0.52,36.0,45.0,0.8,27.0,78.0,105.0,106.0,49.0,10.0,59.0,91.0,201.0
1985,,324,WSB,None,27.0,NBA,SG,73.0,24.0,1232.0,142.0,299.0,0.48,20.0,64.0,0.31,122.0,235.0,0.52,0.51,54.0,79.0,0.68,34.0,100.0,134.0,173.0,96.0,21.0,84.0,152.0,358.0
1986,,324,WSB,None,28.0,NBA,SG,70.0,7.0,842.0,73.0,209.0,0.35,17.0,68.0,0.25,56.0,141.0,0.4,0.39,32.0,56.0,0.57,24.0,71.0,95.0,107.0,85.0,3.0,44.0,101.0,195.0
1987,17.0,324,MIL,Milwaukee Bucks,29.0,NBA,SG,68.0,2.0,900.0,76.0,213.0,0.36,13.0,50.0,0.26,63.0,163.0,0.39,0.39,47.0,58.0,0.81,31.0,71.0,102.0,66.0,105.0,8.0,34.0,118.0,212.0
1988,31.0,324,TOT,Total After Trade,30.0,NBA,SG,65.0,15.0,1437.0,156.0,365.0,0.43,37.0,102.0,0.36,119.0,263.0,0.45,0.48,74.0,97.0,0.76,25.0,102.0,127.0,151.0,114.0,43.0,88.0,172.0,423.0
1988,17.0,324,MIL,Milwaukee Bucks,30.0,NBA,SG,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
1988,3.0,324,NJN,New Jersey Nets,30.0,NBA,SG,63.0,15.0,1432.0,156.0,364.0,0.43,37.0,101.0,0.37,119.0,263.0,0.45,0.48,74.0,97.0,0.76,25.0,101.0,126.0,150.0,114.0,43.0,88.0,170.0,423.0
1989,1.0,324,ATL,Atlanta Hawks,31.0,NBA,SG,38.0,0.0,267.0,28.0,86.0,0.33,8.0,31.0,0.26,20.0,55.0,0.36,0.37,8.0,16.0,0.5,7.0,25.0,32.0,24.0,16.0,2.0,14.0,41.0,72.0
