Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
733,14.0,186.0,-1.82,0.3,0.41,0.21,0.0,6.85,3.45,11.58,1.15,0.0,13.13,19.78,-0.4,0.1,-0.2,-0.19,-9.22,-2.3,-11.52,-0.05
