Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2003,10,802,GSW,Golden State Warriors,22.0,NBA,SF,82.0,1305.0,12.5,0.5,0.36,0.24,5.4,11.9,8.7,12.6,2.1,1.0,15.7,17.8,,1.1,0.4,1.5,0.06,,-0.3,-0.5,-0.8,0.4
2004,10,802,GSW,Golden State Warriors,23.0,NBA,SF,75.0,2336.0,15.1,0.55,0.35,0.26,4.2,17.2,10.7,16.1,1.6,0.4,15.1,18.6,,3.0,2.2,5.2,0.11,,1.0,0.3,1.3,2.0
2005,10,802,GSW,Golden State Warriors,24.0,NBA,SF,79.0,2570.0,14.5,0.54,0.3,0.19,3.9,15.0,9.2,13.1,1.6,0.7,11.9,19.1,,2.7,2.2,4.9,0.09,,0.2,-0.1,0.1,1.4
2006,10,802,GSW,Golden State Warriors,25.0,NBA,SF,81.0,2578.0,12.5,0.5,0.32,0.31,3.3,14.2,8.6,15.0,1.2,0.9,11.5,18.1,,1.9,2.3,4.2,0.08,,-0.7,0.0,-0.7,0.9
2007,31,802,TOT,Total After Trade,26.0,NBA,"PF,SG",82.0,2580.0,14.1,0.54,0.26,0.32,3.6,15.5,9.4,14.2,1.6,0.6,13.3,19.0,,2.6,2.5,5.1,0.1,,-0.3,0.3,0.0,1.3
2007,10,802,GSW,Golden State Warriors,26.0,NBA,PF,39.0,1051.0,14.6,0.54,0.28,0.27,4.1,15.7,9.8,16.7,1.8,0.9,14.6,19.7,,1.0,0.9,1.9,0.09,,0.1,0.2,0.3,0.6
2007,12,802,IND,Indiana Pacers,26.0,NBA,SG,43.0,1529.0,13.8,0.54,0.25,0.35,3.3,15.4,9.2,12.4,1.6,0.5,12.3,18.5,,1.6,1.6,3.2,0.1,,-0.6,0.3,-0.2,0.7
2008,12,802,IND,Indiana Pacers,27.0,NBA,SG,82.0,2953.0,17.3,0.6,0.35,0.36,2.1,13.7,7.8,16.1,1.4,0.8,12.8,21.8,,5.9,2.6,8.5,0.14,,1.9,-0.2,1.7,2.8
2009,12,802,IND,Indiana Pacers,28.0,NBA,SG,18.0,495.0,14.4,0.52,0.39,0.28,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,,0.1,0.4,0.5,0.05,,0.5,-1.4,-1.0,0.1
2010,12,802,IND,Indiana Pacers,29.0,NBA,SF,67.0,1486.0,13.1,0.53,0.42,0.28,1.8,15.6,8.7,11.3,1.3,0.7,10.3,20.7,,0.8,1.5,2.3,0.08,,-0.5,-0.4,-0.8,0.4
2011,12,802,IND,Indiana Pacers,30.0,NBA,SG,61.0,1683.0,14.6,0.59,0.49,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,,2.6,1.9,4.5,0.13,,1.1,0.4,1.6,1.5
2012,17,802,MIL,Milwaukee Bucks,31.0,NBA,SF,55.0,1445.0,16.6,0.6,0.41,0.28,2.2,13.7,7.8,13.0,1.0,0.4,9.3,19.0,,3.5,0.9,4.4,0.15,,2.3,-0.9,1.4,1.3
2013,17,802,MIL,Milwaukee Bucks,32.0,NBA,SF,75.0,1943.0,13.6,0.58,0.48,0.2,1.7,14.9,8.0,11.5,1.0,1.3,11.7,17.3,,2.7,1.7,4.4,0.11,,0.5,-0.2,0.4,1.2
2014,5,802,CHI,Charlotte Bobcats,33.0,NBA,SF,82.0,2584.0,12.6,0.55,0.42,0.21,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,,2.4,4.1,6.5,0.12,,-0.3,1.1,0.8,1.8
2015,5,802,CHI,Charlotte Bobcats,34.0,NBA,SF,63.0,1838.0,11.6,0.57,0.55,0.18,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,,2.4,1.7,4.1,0.11,,-0.3,0.2,0.0,0.9
2016,5,802,CHI,Charlotte Bobcats,35.0,NBA,SF,31.0,703.0,9.1,0.54,0.53,0.2,1.2,11.0,6.2,8.1,1.0,1.0,11.3,14.4,,0.4,0.5,0.9,0.06,,-2.6,-0.9,-3.5,-0.3
2017,31,802,TOT,Total After Trade,36.0,NBA,SF,53.0,841.0,10.1,0.57,0.61,0.2,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,,0.8,0.7,1.5,0.09,,-1.3,-0.1,-1.4,0.1
2017,6,802,CLE,Cleveland Cavaliers,36.0,NBA,SF,23.0,366.0,7.6,0.54,0.63,0.21,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,,0.1,0.2,0.3,0.04,,-2.7,-0.4,-3.1,-0.1
2017,1,802,ATL,Atlanta Hawks,36.0,NBA,SF,30.0,475.0,11.9,0.6,0.59,0.2,3.1,12.5,7.9,9.5,0.9,0.9,9.0,14.3,,0.7,0.5,1.2,0.12,,-0.3,0.2,-0.1,0.2
