SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1980,24,PHO,33,Alvan Adams,C,6-9,210,1954-07-19,US,4,Oklahoma
1980,24,PHO,23,Mike Bratz,PG,6-2,185,1955-10-17,US,2,Stanford
1980,24,PHO,10,Don Buse,PG,6-4,190,1950-08-10,US,7,University of Evansville
1980,24,PHO,45,Jeff Cook,PF,6-10,215,1956-10-21,US,R,Idaho State University
1980,24,PHO,6,Walter Davis,SF,6-6,193,1954-09-09,US,2,UNC
1980,24,PHO,24,Gar Heard,PF,6-6,219,1948-05-03,US,9,Oklahoma
1980,24,PHO,12-22,Johnny High,PG,6-3,185,1957-04-25,US,R,Nevada
1980,24,PHO,53,Rich Kelley,C,7-0,235,1953-03-23,US,4,Stanford
1980,24,PHO,50,Joel Kramer,C,6-7,203,1955-11-30,US,1,San Diego State
1980,24,PHO,21,Truck Robinson,PF,6-7,225,1951-10-04,US,5,Tennessee State
1980,24,PHO,14,Alvin Scott,SF,6-7,185,1955-09-14,US,2,Oral Roberts
1980,24,PHO,44,Paul Westphal,SG,6-4,195,1950-11-30,US,7,USC
