Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,22,275,ORL,Orlando Magic,23.0,NBA,SF,73.0,36.0,1787.0,3.7,9.1,0.4,1.3,3.8,0.36,2.3,5.4,0.43,1.3,2.1,0.63,2.1,4.3,6.4,2.0,0.9,0.2,1.5,2.6,10.0
2005,4,275,CHA,Charlotte Bobcats,24.0,NBA,SG,74.0,42.0,1791.0,5.3,13.8,0.38,1.1,3.5,0.33,4.1,10.4,0.4,2.7,3.7,0.73,1.5,3.0,4.5,2.7,1.4,0.2,2.5,3.4,14.4
2006,31,275,TOT,Total After Trade,25.0,NBA,"SF,SG",72.0,31.0,1912.0,4.0,10.2,0.4,1.2,3.8,0.32,2.8,6.5,0.44,2.4,3.5,0.68,1.0,3.8,4.8,2.4,1.3,0.2,1.7,3.1,11.7
2006,4,275,CHA,Charlotte Bobcats,25.0,NBA,SG,39.0,9.0,848.0,4.8,12.2,0.4,1.4,4.2,0.34,3.4,8.1,0.43,3.4,4.5,0.76,1.2,3.3,4.5,1.9,1.7,0.1,1.7,3.3,14.5
2006,11,275,HOU,Houston Rockets,25.0,NBA,SF,33.0,22.0,1064.0,3.4,8.7,0.4,1.1,3.5,0.31,2.3,5.2,0.45,1.6,2.7,0.58,0.9,4.2,5.0,2.8,1.1,0.2,1.7,3.0,9.5
2007,22,275,ORL,Orlando Magic,26.0,NBA,SG,59.0,18.0,990.0,3.6,8.9,0.4,1.9,5.0,0.39,1.7,3.9,0.43,1.7,2.3,0.75,0.6,2.8,3.4,2.1,1.0,0.1,1.7,3.6,10.8
2008,22,275,ORL,Orlando Magic,27.0,NBA,SG,82.0,35.0,2198.0,3.9,9.6,0.41,2.4,6.7,0.36,1.5,2.9,0.52,1.3,1.8,0.74,0.7,3.7,4.4,1.7,1.0,0.2,0.9,2.7,11.6
2009,31,275,TOT,Total After Trade,28.0,NBA,SG,65.0,15.0,1272.0,3.4,9.2,0.37,2.1,6.2,0.34,1.3,3.0,0.42,1.5,1.6,0.91,0.9,4.8,5.7,1.8,1.2,0.1,1.2,3.0,10.3
2009,22,275,ORL,Orlando Magic,28.0,NBA,SG,36.0,15.0,787.0,2.9,8.0,0.36,1.9,5.8,0.33,1.0,2.2,0.43,1.0,1.1,0.88,0.7,4.4,5.1,1.4,1.1,0.1,0.9,2.8,8.6
2009,17,275,MIL,Milwaukee Bucks,28.0,NBA,SG,29.0,0.0,485.0,4.2,11.1,0.38,2.4,6.8,0.35,1.8,4.2,0.42,2.3,2.4,0.94,1.2,5.6,6.8,2.4,1.5,0.1,1.6,3.3,13.0
2010,27,275,SAS,San Antonio Spurs,29.0,NBA,SF,79.0,50.0,1559.0,2.8,6.9,0.4,1.6,4.5,0.36,1.2,2.4,0.49,0.9,1.2,0.74,0.6,3.5,4.1,2.2,1.0,0.3,1.2,3.6,8.0
2011,5,275,CHI,Charlotte Bobcats,30.0,NBA,SG,82.0,82.0,1461.0,3.1,7.6,0.4,2.2,5.8,0.38,0.8,1.7,0.49,0.5,0.8,0.66,0.5,3.2,3.6,2.5,0.9,0.2,1.0,2.8,8.8
2012,3,275,NJN,New Jersey Nets,31.0,NBA,SF,5.0,1.0,94.0,3.1,8.0,0.38,1.1,4.6,0.25,1.9,3.4,0.56,0.8,1.9,0.4,1.9,2.3,4.2,1.1,0.8,0.0,1.1,5.7,8.0
2013,3,275,BRK,Brooklyn Nets,32.0,NBA,SG,74.0,23.0,1408.0,2.8,7.3,0.38,2.1,6.3,0.34,0.6,1.0,0.62,0.3,0.4,0.65,0.4,2.7,3.1,1.9,0.7,0.1,1.3,2.8,8.0
2014,2,275,BOS,Boston Celtics,33.0,NBA,SG,6.0,0.0,55.0,2.0,3.9,0.5,2.0,3.9,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.7,0.0,0.7,1.3,7.9
