Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,8.0,2200,DEN,Denver Nuggets,23.0,NBA,C,4,,5.3,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.8,0.5,1.3,0.0,0.0,0.5,0.5,0.8,1.0
1982,11.0,2200,HOU,Houston Rockets,24.0,NBA,C,22,0.0,5.6,0.6,1.6,0.361,0.0,0.0,,0.6,1.6,0.361,0.361,0.4,0.6,0.571,0.3,0.8,1.1,0.1,0.1,0.5,0.3,1.3,1.5
1983,5.0,2200,CHI,Chicago Bulls,25.0,NBA,C,16,0.0,10.7,1.9,3.6,0.534,0.0,0.0,,1.9,3.6,0.534,0.534,0.8,1.4,0.545,1.1,1.8,2.9,0.3,0.3,0.8,0.8,1.9,4.6
1984,5.0,2200,CHI,Chicago Bulls,26.0,NBA,C,64,0.0,13.6,1.7,3.4,0.505,0.0,0.0,,1.7,3.4,0.505,0.505,0.6,1.0,0.591,1.2,2.5,3.6,0.5,0.2,1.2,1.3,2.2,4.0
1985,5.0,2200,CHI,Chicago Bulls,27.0,NBA,C,63,0.0,15.8,1.4,3.0,0.464,0.0,0.0,0.0,1.4,3.0,0.466,0.464,0.5,0.8,0.68,1.3,2.5,3.7,0.5,0.2,2.0,0.9,2.6,3.4
1986,5.0,2200,CHI,Chicago Bulls,28.0,NBA,C,52,47.0,24.5,3.2,6.2,0.517,0.0,0.0,0.0,3.2,6.2,0.519,0.517,1.0,1.8,0.582,2.2,3.7,5.9,0.7,0.5,2.6,1.7,4.0,7.4
1987,20.0,2200,NYK,New York Knicks,29.0,NBA,C,44,9.0,17.6,1.6,4.0,0.408,0.0,0.0,0.0,1.6,3.9,0.41,0.408,0.7,1.3,0.544,1.2,2.9,4.1,0.4,0.5,1.6,1.1,2.2,3.9
1988,26.0,2200,SAC,Sacramento Kings,30.0,NBA,C,54,13.0,17.5,2.2,4.6,0.476,0.0,0.0,,2.2,4.6,0.476,0.476,1.1,1.6,0.678,1.5,4.1,5.6,0.6,0.2,2.0,1.1,2.6,5.5
1990,31.0,2200,TOT,Total After Trade,32.0,NBA,C,6,0.0,7.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,1.2,0.429,0.7,2.0,2.7,0.2,0.3,0.5,0.7,1.5,1.5
1990,22.0,2200,ORL,Orlando Magic,32.0,NBA,C,3,0.0,12.0,0.3,1.0,0.333,0.0,0.0,,0.3,1.0,0.333,0.333,0.7,1.7,0.4,1.3,3.7,5.0,0.0,0.7,1.0,1.0,2.0,1.3
1990,14.0,2200,LAL,Los Angeles Lakers,32.0,NBA,C,3,0.0,3.0,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.3,0.7,0.5,0.0,0.3,0.3,0.3,0.0,0.0,0.3,1.0,1.7
1991,12.0,2200,IND,Indiana Pacers,33.0,NBA,C,4,0.0,4.8,0.8,1.5,0.5,0.0,0.0,,0.8,1.5,0.5,0.5,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.3,1.5
