Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2242,Milt Palacio,1978-02-07,539.0,89.0,1023.44,3.77,9.2,0.41,0.23,0.97,0.24,3.5,8.22,0.43,2.19,3.03,0.72,0.69,2.82,3.51,4.71,1.34,0.2,2.49,2.89,9.96
