PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Clyde Drexler,24.0,82,82.0,3114,707,1408,0.502,11,47,0.23399999999999999,696,1361,0.511,0.506,357,470,0.76,227,291,518,566,204,71,253,281,1782
Kiki Vandeweghe,28.0,79,79.0,3029,808,1545,0.523,39,81,0.48100000000000004,769,1464,0.525,0.536,467,527,0.8859999999999999,86,165,251,220,52,17,139,137,2122
Terry Porter,23.0,80,80.0,2714,376,770,0.488,13,60,0.217,363,710,0.511,0.49700000000000005,280,334,0.838,70,267,337,715,159,9,255,192,1045
Steve Johnson,29.0,79,74.0,2345,494,889,0.556,0,0,,494,889,0.556,0.556,342,490,0.698,194,372,566,155,49,76,276,340,1330
Jerome Kersey,24.0,82,8.0,2088,373,733,0.509,1,23,0.043,372,710,0.524,0.51,262,364,0.72,201,295,496,194,122,77,149,328,1009
Jim Paxson,29.0,72,1.0,1798,337,733,0.46,26,98,0.265,311,635,0.49,0.47700000000000004,174,216,0.8059999999999999,41,98,139,237,76,12,108,134,874
Caldwell Jones,36.0,78,37.0,1578,111,224,0.496,0,2,0.0,111,222,0.5,0.496,97,124,0.782,114,341,455,64,23,77,87,227,319
Kenny Carr,31.0,49,43.0,1443,201,399,0.504,0,2,0.0,201,397,0.506,0.504,126,169,0.746,131,368,499,83,29,13,103,159,528
Kevin Duckworth,22.0,51,0.0,753,112,228,0.491,0,1,0.0,112,227,0.493,0.491,83,120,0.6920000000000001,63,129,192,23,16,18,74,165,307
Michael Holton,25.0,58,1.0,479,70,171,0.409,7,23,0.304,63,148,0.426,0.43,44,55,0.8,9,29,38,73,16,2,41,51,191
Sam Bowie,25.0,5,5.0,163,30,66,0.455,0,0,,30,66,0.455,0.455,20,30,0.667,14,19,33,9,1,10,15,19,80
Fernando Martín,24.0,24,0.0,146,9,31,0.29,0,1,0.0,9,30,0.3,0.29,4,11,0.364,8,20,28,9,7,1,20,24,22
Perry Young,23.0,4,0.0,52,4,17,0.235,0,0,,4,17,0.235,0.235,0,0,,3,4,7,7,4,1,3,11,8
Joe Binion,25.0,11,0.0,51,4,10,0.4,0,0,,4,10,0.4,0.4,6,10,0.6,8,10,18,1,2,2,3,5,14
Walter Berry,22.0,7,0.0,19,6,8,0.75,0,0,,6,8,0.75,0.75,1,1,1.0,4,3,7,1,2,0,0,8,13
Chris Engler,27.0,7,0.0,17,4,8,0.5,0,0,,4,8,0.5,0.5,3,3,1.0,6,2,8,1,1,1,2,0,11
Ron Rowan,24.0,7,0.0,16,4,9,0.444,1,1,1.0,3,8,0.375,0.5,3,4,0.75,1,0,1,1,4,0,3,1,12
Team Totals,,82,,19805,3650,7249,0.504,98,339,0.289,3552,6910,0.514,0.51,2269,2928,0.775,1180,2413,3593,2359,767,387,1546,2082,9667
